编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
29819,关于房产证的时间,市国土资源和房产管理局,2008.10.08,2008.10.17,"按照合同,我那房子办理房产证的最后期限是8月底,但开发商至今仍没将房产证交给我,打电话过去问,说是房产证已经办好了,房产证上面写的日期也是8月底,但由于某某原因现在还没拿出来.请问一下,我到目前为止没拿到房产证,算不算开发商违约?按合同规定的期限,超过期限是要付赔偿金的,象这种情况,我能找开发商赔偿吗?谢谢
		","您好，您可要求开发商提供已办理完房产证的证明，若已办好可向开发商要回房产证。如若办证时间超出房地产买卖合同的约定办证期限的，购房者按照合同约定向法院提起诉讼获取相应的赔偿。
		
		",3.3950620093037287e-12
29521,深圳市原住村民申建一户一幢自住住宅,市国土资源和房产管理局,2008.12.04,2008.12.09,"尊敬的国土局领导， 您好！ ??? 我是土生土长的深圳市龙岗街道原住村民，因为没有自己的住房（暂住亲戚家），现想申建一幢属于自己的自住住宅（总建筑面积在480平方米内，不超过4层），因为自己没有空地，但我发现我家的祖屋已经陈旧破烂，故想拆掉它重新建。请问我需要提供哪些资料、履行哪些程序/手续以及向哪些部门申请？请告知！ 谢谢！！！ 孙玉芬 - 13528857979 2008.12.04
","请向深圳市规划局或区政府咨询。
",3.93352017624693e-12
31349,单身大龄青年渴望申请经济适用房,市国土资源和房产管理局,2008.04.05,2008.04.25,"（尊敬的国土局领导： 我89年来深圳工作，户口也在89年落户深圳，一直没有稳定工作，收入低，单身，无房产，今年37岁，由于没有及时掌握信息，错过了2月份截止的2008年经济适用房申请，请问我可以申请经济适用房吗？有没有什么补救的方法？ 谢谢！ 一个在深圳漂泊了19年的大龄青年。）今天收到了您们的回信，得知可以等待下一次保障性住房的申请。非常感谢！！！我还想咨询2009年可以申请经济适用房吗？因为各种因素，一直没有成家，但是也渴望能有个遮风挡雨的小窝，为什么单身就不能申请经济适用房，只能租房？没有结婚并不代表我就不能充分享受政府的惠民政策，在深圳工作了20年，难道这项福利就因为结婚这一私人的因素没法获得？难道让“没有房子－没办法结婚－没条件申请经济适用房”这种恶性循环继续下去？等候您们的回复，谢谢！！！
		","您好，本次保障性住房主要是解决我市户籍低收入无房家庭的住房困难，在房源有限的条件下，将申请经济适用房的基本单位定为户籍家庭是为了使住房资源得到最优最大化，考虑到大龄单身人士的住房问题，我们提供了相应的公共租赁住房，对于您提出的单身人士购买经济适用房的住房政策，在今后的租售工作中我们会予以研究。谢谢您的来信。
		
		",5.00199881514618e-12
29820,再次咨询能否将该业主排除在侯选人之外？,市国土资源和房产管理局,2008.09.24,2008.10.17,"本人于2008-9-17向市政府信箱咨询《业委会选举中”拖欠“的认定标准》（回执编号：20080917951351）贵局于2008.09.24回复：建议候选人在选举公告规定的选举推荐截至之日前，交清物业服务费和物业专项维修资金等费用。但现在的问题不是”建议“能解决，该业主认为自己早交清了，并不拖欠，该业主己有10名以上其它业主推荐，没有其它的法定禁止事项。请问筹备组能否根据贵局的回复，以拖欠管理费为由（专项维修基金己交），将该业主排除在侯选人名单之外？为避免出现选举无效的争议，请贵局明确告知，是否将该业主列入名单。谢谢。
		","根据物业管理条例第23条，业主委员会委员、候补委员候选人应履行业主义务，未欠交物业服务费和物业专项维修资金。若该业主交清了费用，并且符合物业条例23条规定的其他四项条件，其可成为候选人，若未交清费用，其不具备候选人资格，其是否交物业费，可向物业管理公司查询。
		
		",5.1589843508281774e-12
31560,请问高发城驰苑有做初始登记吗,市国土资源和房产管理局,2008.03.06,2008.03.21,"刚买了高发城驰苑的房子，售楼处说要入伙8个月才能开始办理房产证，刚才看见有人问，说开发商初始登记后才可以办理房产证，请问是不是入伙后才能办理房产证？高发城驰有没有初始登记？还是入伙后开发商才会去办理初始登记呢？
		","您好！以来文提及的""高发城驰苑""查询，未查得该楼宇初始登记记录，根据《深圳经济特区房地产登记条例》，房地产办理初始登记后方能为小业主办证。感谢您的来访！
		
		",1.0712541964608135e-11
29658,"在珠海想取出公积金,但不知道怎么办理产权证明",市国土资源和房产管理局,2008.10.24,2008.11.11,"我们在深圳供房,在珠海上班,公积金是珠海存着的,想取出来,但珠海规定,要有<贷款所购住房的房地产权证>(如房屋抵押按揭登记表).我打过电话到深圳建设银行,他们说(房屋抵押按揭登记表)不是他们开的,我打过电话到深圳交易中心,他们也说没这个业务也不知道哪个单位可开具这个表.所以就网上咨询一下.
		","您好！深圳房地产权登记中心作为特区内房地产权登记机关，根据双方当事人提交的抵押合同等相关资料办理抵押登记。关于公积金的相关问题，建议前往相关部门咨询。 感谢您的来访！
		
		",1.720956710471455e-11
29912,关于业委会选举中“拖欠”认定标准的咨询,市国土资源和房产管理局,2008.09.17,2008.09.24,"我小区最近在进行业委会选举，根据《深圳市业主大会和业主委员会指导规则》,第40条第三款：模范履行业主义务，未欠交物业管理服务费、专项维修基（资）金等；现在大家对其中的“拖欠”的认定标准有不同的看法，一方认为只要有物业管理的欠交记录就构成“拖欠”，不能让他成为业委会委员侯选人。另一方认为并没有拖欠，该交的都交了，现在有争议的部份是因为物管没有尽到自己的责任，根据合同法和诚信原则，无权要求业主单方履行义务，业主是在合法行使自己的履行抗辩权，如果双方协商不成，应该去法院解决，谁对谁错现在还不知道，在法院判决业主败诉支付所争议的款项之前，不论是工作站还是筹备组都不能以“拖欠“为理由剥夺该业主的被选举权。请有关部门明确“拖欠“的认定标准，是要有司法部门的认定才生效，还是仅凭物管的记录就可以。谢谢。备注：我们的物管是开发商指定的，没有明确的物管合同。
		","建议候选人在选举公告规定的选举推荐截至之日前，交清物业服务费和物业专项维修资金等费用。
		
		",3.212674570818308e-11
29910,关于持房地产证（代用）房屋的转让问题,市国土资源和房产管理局,2008.09.19,2008.09.24,"该房屋为工业厂房，通过转让所得，只有一份房产证。现有计划将该厂房再转让出去，有如下问题想咨询：1、持房地产证（代用）的厂房是否可通过常规途径转让？2、是否可以将该厂房分几个单元分别转让？转让后是否各自持有各自单元的房地产证？还是代用证吗？3、转让是否要交什么税项？是什么税项？按照什么比例缴纳？
		","您好！ 未经初始登记已核发房地产代用证的房地产，经登记部门核实，权属清楚的，可办理抵押、转移等其他相关房地产登记。房地产分割的，需提交规划部门同意分割的文件，测绘部门出具的测绘报告及分栋、分户汇总表等材料前往产权登记部门办理变更登记。 转让需缴纳的税费有：①销售营业税：个人购买住房在五年内转手交易的，按实际销售金额全额的5%计征；个人购买普通住宅五年后销售，销售价高于原登记价的，提交税务部门免税证明后免征营业税，否则差额计征营业税。个人购买非普通住宅五年后销售，售价高于原价的，差额计征营业税。②城市建设维护税及教育费附加，分别为1%及3%，以营业税为基数计征。③个人所得税：按实际销售金额减去房屋原值、转让方应交的税费以及合理费用的差额计征，税率为20%。④契税：个人购买自用普通住房按销售金额的1.5%计征，其他的按销售金额的3%计征。⑤土地增值税：个人转让购置的普通住宅免征土地增值税。⑥印花税：按实际销售金额的千分之一计征。⑦登记费：申请人为个人的，按每证50元收取；申请人为单位的，按每证80元收取。⑧房地产交易服务费(按建筑面积收取)：房地产交易服务费按6元/平方米收取。⑨《房地产证》贴花：按5元/本收取。税费相关情况以具体办理时为准。感谢您的来访！
		
		",4.009836906959663e-11
30949,综合服务费,市国土资源和房产管理局,2008.05.19,2008.05.20,"尊敬的领导：　　您们好！我想咨询综合服务费的征收方？我们公司的厂房的租赁式的，０６年１２月与工业区管理处签定了合同，管理费是由管理处征收．今天有位说是居委会的工作人员打电话说，去年开始起由居委会征收综合服务费．我从没听说过有这项综合服务费概念，具体是什么费用来的？请问有吗？居委会的电话是28861670，待复为谢！
		","请向其上级主管部门咨询。
		
		",4.061040392855375e-11
32624,关于清理公务员违规占用政策性出租房的问题,市国土资源和房产管理局,2007.11.14,2007.11.26,"“违规占用、转租政府政策性出租住房的人必须于11月10日前办理退房！”这指得是梅林片区，其他政府部门内部的廉租房，周转房又该如何呢？我身边的一个例子，某局中层干部（现已调离该局），早在几年前就分配了住房，但是一直就占用未搬，今年七月搬离，该局负责管理周转房部门的工作人员曾要求其退房，但是该干部声称跟领导打过招呼，将该房安排亲戚居住，一个部门的普通工作人员，对于级别高过自己的干部也无可奈何，这种情况该如何解决？政府政策是否真能落实到位？
		","您好，市领导对这次清房十分重视，各部门和监察部门也加大了清退力度，全力落实清房政策。请相信政府对市民住房保障的决心。您说的情况，我们会上报清房工作小组，争取排除一切阻力，谢谢您的来信。
		
		",6.590905599068719e-11
30732,房产过户问题咨询,市国土资源和房产管理局,2008.06.04,2008.06.18,"我在深圳房产交易中心拍卖到的商品房，我需承担所有税费，房子成交价格低于原房产证登记价格，房产证办理时间为2002年，目前已超过5年，因为无法从原房主那里得到购房发票，原完税证明和合同，只有原房产证，这种情况是否无需缴纳营业税和个人所得税，是否还需要到税务局申请免税证明？谢谢！
		","您好！ 销售营业税：个人购买住房在五年内转手交易的，按实际销售金额全额的5%计征；个人购买普通住宅五年后销售，销售价高于原登记价的，提交税务部门免税证明后免征营业税，否则差额计征营业税。个人购买非普通住宅五年后销售，售价高于原价的，差额计征营业税。个人所得税：按实际销售金额减去房屋原值、转让方应交的税费以及合理费用的差额计征，税率为20%。另根据相关规定，以购房合同的生效时间、房款收据的开具日期或房屋产权证上注明的时间，按照‘孰先’的原则确定购买房屋的时间。深圳市房地产权登记中心作为税费代征机关，所有减免税项目由纳税人向主管税务部门申请，产权登记部门凭主管税务机关减免税批文办理减免税手续。感谢您的来访！
		
		",7.261613532705269e-11
29520,房改房换红本有关问题,市国土资源和房产管理局,2008.12.03,2008.12.09,"我曾于11月24日进行咨询,咨询号码为200811249578367879。不知何种原因，在网上查询时提示没有所查找的数据。 ? 今天再次提交咨询，希望能得到贵局回复。谢谢！ ? ? ? 请问单位的房改房在办理房产证时是能领取蓝本还是绿本房产证?何时可换红本? ? 换领的条件及需提交什么材料?
","请告知房屋的具体信息。
",8.169109833033872e-11
30881,关于停车位买卖,市国土资源和房产管理局,2008.05.08,2008.05.27,"约4日前，中信红树湾住宅小区发出通知，地下停车位将于08年5月10日对本小区内住户公开出售，现地下室大部分的车位已经标示‘待选车位’。在购买此小区房子时，中信地产说地下停车位数量与用户数量配置比为1.5，购房买卖合同内有写‘地下停车位权益归开发商所有’。现请问是否此小区可以进行停车位买卖?如果可以，那卖后如何满足其他业主的停车需要？另深圳关于小区停车位买卖的地方法规是否已出台？
		","我局已要求深圳市中信红树湾房地产有限公司停止销售车库的行为。地下停车场权属问题是近几年我国房地产登记工作中逐渐凸现出来的新问题，《中华人民共和国物权法》第七十四条虽然对停车位的问题进行了部分规定，但对其权属等存在较大争议的问题并未予以明确，而相关法律、司法解释也尚在起草制定过程之中，我市亦尚未出台有关该方面的详细规定。地下停车场问题事关广大业主等多方主体的权益，我局目前正积极会同我市有关部门研究解决方案，待我市处理此类问题的相关规定出台后，此类问题有望得到妥善解决。此复。
		
		",1.179107922411049e-10
29487,房产证,市国土资源和房产管理局,2008.11.19,2008.12.18,"昨天领了红本房产证，发现交纳契税的日期为2008年11月14日，而房产证上的办理日期为2008年10月27日，我是9月份交契税款予开发商并委托开发商办的手续，请问顺序上有没有问题，并且在国土网上并没有显示做初始登记红色标记，如何鉴别房产证的真假。多谢！
","您好！根据《深圳经济特区房地产登记条例》，房地产办理初始登记后方能为小业主办理房地产证。业主在缴纳相关税费后即可领取《房地产证》。如有疑问，当事人可携带相关资料前往档案管理部门查询或登记部门具体咨询。感谢您的来访！
",3.6681813142536157e-10
30294,关于房屋租赁管理费收取,市国土资源和房产管理局,2008.08.06,2008.08.06,"《深圳经济特区房屋租赁条例》第十三条规定：“出租房屋办理房屋租赁合同登记的，出租人应当按月租金的百分之二，向区主管机关缴纳房屋租赁管理费”。该房屋租赁管理费应该按登记租赁合同月租金的百分之二缴纳一次，而不是按登记租赁合同月租金的百分之二每月缴纳，我的理解是否正确，请给予答复。致谢！
		","您好！根据《深圳经济特区房屋租赁条例》、《深圳市出租屋管理若干规定》和《关于成立深圳市出租屋综合管理办公室的通知》及《深圳市人民政府关于调整房屋租赁管理行政处罚权的决定》，由市、区房屋租赁管理部门行使房屋租赁管理方面的行政执法。请您向辖区房屋租赁管理部门或市房屋租赁管理部门咨询。
		
		",3.873121379172062e-09
29914,如何更改房产证的身份证号,市国土资源和房产管理局,2008.09.16,2008.09.23,"你好:我的房地产证的身份证号由于身份证被盗,再办新证的身份证号码不同,要如何办理更改.请指教.
		","您好！ 你可以前往产权登记部门办理变更及其他登记,应提交下列文件：1、深圳市房地产变更登记及其他登记申请表 2、申请人身份证明，身份证号码发生变更的，应提交户籍所在地的公安机关出具的书面证明 3、《房地产证》 4、法律、法规及规范性文件规定的其他文件。感谢您的来访！
		
		",4.5083854427474535e-09
29727,关于廉租房和经济适用房的咨询,市国土资源和房产管理局,2008.10.12,2008.10.27,"你好，我和我老婆是2004年结婚，我老婆的户口是2005年随迁过来的，现在有一个4个月的小孩，请问我们可以申请廉租房吗？现在有廉租房申请吗？如果申请了廉租房还可以申请购买经济适用房吗？今年的经济适用房什么时候开始申请？谢谢！
		","您好，2007年保障性住房和2008年保障性住房均面向2007年申请合格家庭，新的申请将在2009年进行。有关2007年保障性住房申请条件，请登陆市国土资源和房产管理局网站上查询。
		
		",5.3740276673153176e-09
29517,与亲戚合买一套单身公寓，我只占10%的产权算自己有主房吗？,市国土资源和房产管理局,2008.11.02,2008.12.10,"因亲戚买房时向我借了一万元，所以他们在房产证上加上了我的名字，房产证上一共有三个人的名字，分别占50%、40%、10%，房屋总价是21万多，其中我只占10%的产权，我本人另外并没有其它任何形式的房产，至今仍住在单位提供的集体宿舍里面，我和小孩的户口是在2006年转入深圳的，想问一下，如果我将来申请政府经济适用房的话，这个房产证上的10%的产权算我已经自有住房吗？如果算，那我不是没有资格再申请政府经济适用房了吗？我该怎么办？
","您好，申请人和共同申请人名下不拥有任何形式的住房，并不区分名下产权的份额，只要在申请人和共同申请人名下的均视为有住房。
",6.104380112503804e-09
30435,房屋檢測費到底由誰出,市国土资源和房产管理局,2008.07.18,2008.07.21,"致國土資源和房產管理局： 我司為2002年成立之外商投資企業，一直租用寶安區觀瀾街道庫坑居委會之房產做為公司工廠，根據市物價局、建設局《關於建築工程質量檢測收費標准問題的復函》之文件精神，我司所租用之房產需繳納檢測費用，到底檢測費用是由出租方庫坑居委會承擔，還是由承租方我司承擔，請告之!
		","请向建设局咨询。
		
		",7.797223644523399e-09
33527,有关营业税起征的年限计算,市国土资源和房产管理局,2007.02.28,2007.03.21,"出售未满五年的房产需按5％的税率征收营业税，在此我想咨询一下这五年的期限是以下列哪个日期开始算起的：1> 由购买日期开始算起 （房产证上有注明购买的日期）2> 由房产在国土局登记日期计算　（房产证上的登记日期）烦请解答！谢谢！
		","您好！已办理二级转移登记的，起始日期以买卖合同记载的日期或契税完税凭证为准；已办理三级转移登记的，起始日期以申请登记日期为准。 感谢您对我市国土和房产管理工作的关注。
		
		",2.0483692741990467e-08
31927,房产证加名,市国土资源和房产管理局,2008.01.15,2008.02.03,"我妈做了一栋平房,现在在办理房产证,提交资料的时猴是拿我哥的资料去申请(现在房产证还没下来),请问一下,现在能不能加上我的名字进去,我本人现在无登记名下有产权要不要证明?如果可以加要什么提交资料,还有相关的办理流程,(如果有网址可以发网址让我自己查找) 谢谢
		","您好！根据《深圳经济特区处理历史遗留违法私房若干规定》，私房需经""两规办""理顺相关关系，完善相关手续后，再向产权登记部门申请办理房地产证。感谢您的来访！
		
		",2.6283929699388864e-08
30292,关于业主停车问题,市国土资源和房产管理局,2008.07.29,2008.08.06,"我是沙河东路的深圳湾畔花园的业主，近来我小区管理处在小区的地下停车库门口立了一个“车位已满，非月卡车主不得入内”的牌（管理处称三十张临时卡用完了就不让没有月卡的业主停车，但我们发现地下库仍有大量的车位）。我不在市区内上班，周末才开车回家，认为我没有买月卡的必要，但是现在因为这样我们的车就不能停进入小区的停车库内，请问管理处有权不让没有买月卡的业主的车停车吗？请问有买月卡的业主就有优先停车的权力吗？近来发现我们停车库内挂有越来越多的“私家车位”的牌，请问管理处有权出售地下停车库的车位吗？
		","根据“属地管理，分级负责”的信访原则，请向福田区建设局反映情况，联系电话：82918183。
		
		",2.9677947654960235e-08
