编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
5375,关于2017春季转学的问题,深圳市教育局,2016.12.08,2016.12.09,"我想请问一下，因为工作的调动，今年我回来深圳上班，本人和孩子户籍在盐田，房产也是在盐田。现在想把孩子年后从内地转回来深圳上初中，这样的话，是跟初一一样根据片区来择校吗？学校会不会因为之前没在本地上学不收？所以特来了解咨询一下有关这方面的政策。盼您的回复，非常感谢！
		","
您好！
??? 您可自行联系学校办理转学，按照广东省教育厅文件《广东省教育厅关于中小学生学籍管理的实施细则（试行）》的通知》第二十五条? 转学手续一般在学期结束前或新学期开学后10个工作日内申请办理。义务教育阶段学校之间转学和普通高中学校之间转学均不得变更就读年级，学生在休学和受处分期间一般不予转学。小学、初中起始年级第一学期和毕业年级第二学期的学生，原则上不予转学。??? 我市义务教育阶段转学由各区教育部门主要负责，各区情况略有不同，详见各区教育局具体规定。基本条件需按照关于印发《广东省教育厅关于中小学生学籍管理的实施细则（试行）》的通知》第二十条规定办理 ：义务教育阶段学生家长持有效证明材料到学生转入学校提出转学要求，填写《广东省义务教育阶段学生转学申请表》??? 义务教育阶段学生转学审核实行相关学校、主管教育行政部门二级管理。??? 义务教育阶段学生转学审核一般程序为：转入学校审核→转入学校主管教育行政部门审核→转出学校审核→转出学校主管教育行政部门审核。
??? 如有疑问，建议您按照“属地管理”和“分级办学，分级管理”原则直接向辖区教育部门反映。盐田区教育局信访咨询投诉电话：25228529。
??? 市教育局信访咨询服务中心：82661331。谢谢。
",0.0023855527966459844
24093,请问，在深圳办早教培训机构（0-3岁）需要哪些资质条件？,深圳市教育局,2014.07.14,2014.07.16,"拟在深圳办一个0-3岁的早教培训机构，请问需要具备哪些条件？哪个部门审批？谢谢。
		","您好！
??? 建议您就此事宜咨询所在辖区教育行政部门。谢谢！
",0.0024207816833904383
5399,深圳儿童在园成长补贴申请,深圳市教育局,2016.12.06,2016.12.09,"孩子是深圳户籍，2012年出生，2015年有在深圳申请在园儿童成长补贴，2016年随父母工作到外地，进而到外地读的幼儿园。在园儿童成长补贴的申请条件之一，是深圳户籍儿童。请问： 1 属于深圳户籍，但没有在深圳读幼儿园，成长补贴是否可以申请？如何申请？ 2 错过了规定申请时间，是否可以补充申请？
		","
您好!
??? 按照目前相关规定,在我市依法设立并达到规范化要求的各类幼儿园就读的3-6岁深圳户籍儿童、符合本市人口管理政策的大陆地区非深户籍儿童可以申请补贴，台湾籍儿童参照。?　 目前申请补贴的在园儿童还需符合下列两项条件之一： 　　（一）深圳户籍在园儿童需持有本市户籍证明。 　　（二）非深户籍在园儿童需符合下列条件： ??? 1.儿童本人身份证或家庭户口本，父母或法定监护人持有本市“居住证”； ??? 2.父母或法定监护人持有本市有效房产证明或购房合同，或当地街道办事处房屋租赁部门制发的《房屋租赁凭证》； ??? 3.父母或法定监护人持有本市人力资源和保障部门出具的社会保险卡； ??? 4.大陆地区非深户籍在园儿童，需携带相关资料到现居住地社区工作站申报并录入父母计划生育信息。 ??? 深圳在园儿童健康成长补贴的标准为每生每年1500元，其中补贴经费中1300元用于抵减在园儿童家长缴纳的部分保教费，200元由幼儿园统一组织在园儿童免费体检及购买儿童读物等。
??? 如还有疑问，可致电市教育局信访咨询服务中心咨询电话：82661331。谢谢！",0.002433619415663779
25032,关于子女就学问题,深圳市教育局,2013.12.18,2013.12.19,"朋友有一子女在武汉上初中，想转入深圳就学，请问有什么手续和需要提供哪些证件材料？
		","您好！??? 目前，非深户籍适龄儿童申请在深接受义务教育需按照《深圳市暂住人口子女接受义务教育管理办法（试行）》规定提交如下就读证明材料：　　凡年满6-15周岁，有学习能力，父、母在深连续居住1年以上，且能提供以下材料的暂住人口子女，可申请在我市接受义务教育：　　（一）适龄儿童出生证、由公安部门出具的适龄儿童及其父母的原籍户口本、在深有效的居住证或暂住证；　　（二）适龄儿童父母在本市的有效房产证明和购房合同，或由当地街道办事处房屋租赁管理所提供的租房合同登记、备案材料；　　（三）适龄儿童父母持有本市劳动保障部门出具的就业和社会保障证明，或者本市工商部门核发的营业执照副本等证明；　　（四）适龄儿童父母现居住地街道办事处计划生育工作机构出具的计划生育证明材料；　　（五）适龄儿童原户籍地乡（镇）以上教育管理部门开具的就学联系函，或学校开具的转学证明。 ??? 如还有疑问，可电话咨询市教育局信访咨询服务中心：82661331。谢谢！
",0.002480929044473945
31525,关于申请小学升初中学位,深圳市教育局,2008.03.12,2008.03.25,"工作人员:你好!想咨询,我和小孩都是深圳福田区户口,小孩现在在老家读小学,于今年毕业,准备今年在深圳申请初中学位,回深读书,看到福田教育网关于去年申请学位的要求,想请问:1、我在深圳没有房产，住在姐姐家，没有产生经济上的问题，申请学位时是不是也要出具有效的租房合同，曾打电话问过所居住的房屋租赁处，像这种情况，也要按一定的比例签房屋租赁合同；2、因在老家读书，申请学位时应在4-5月份中，小学生拿到毕业证也要到6-7月份，是不是出具一份毕业证明，证明小孩在校就读即将毕业就行，有没有固定的版本格式要求，谢谢！
		","已经电话答复。
		
		",0.0025167281364463223
23077,在深圳开设公司的人员子女读书需要哪些条件，办些什么证？,深圳市教育局,2014.11.08,2014.11.10,"你好，我是一位在深圳开设公司的人员，我有二个小孩子，在老家刚上学，我想让他们在深圳读书，需要办理哪些证件？求回复？谢谢！！！
		","您好！??? 目前，非深户籍适龄儿童申请在深接受义务教育需按照《深圳市暂住人口子女接受义务教育管理办法（试行）》规定提交如下就读证明材料：　　凡年满6-15周岁，有学习能力，父、母在深连续居住1年以上，且能提供以下材料的暂住人口子女，可申请在我市接受义务教育：　　（一）适龄儿童出生证、由公安部门出具的适龄儿童及其父母的原籍户口本、在深有效的居住证或暂住证；　　（二）适龄儿童父母在本市的有效房产证明和购房合同，或由当地街道办事处房屋租赁管理所提供的租房合同登记、备案材料；　　（三）适龄儿童父母持有本市劳动保障部门出具的就业和社会保障证明，或者本市工商部门核发的营业执照副本等证明；　　（四）适龄儿童父母现居住地街道办事处计划生育工作机构出具的计划生育证明材料；　　（五）适龄儿童原户籍地乡（镇）以上教育管理部门开具的就学联系函，或学校开具的转学证明。??? 依法设立的民办学校参照执行本条规定；本办法施行以后使用教育规划用地新建的民办学校，按本条规定接受义务教育学生就读。
??? 我市义务教育阶段转学由各区教育部门主要负责，各区情况略有不同，详见各区教育局具体规定。基本条件需按照关于印发《广东省教育厅关于中小学生学籍管理的实施细则（试行）》的通知》第二十条规定办理 ：义务教育阶段学生家长持有效证明材料到学生转入学校提出转学要求，填写《广东省义务教育阶段学生转学申请表》??? 义务教育阶段学生转学审核实行相关学校、主管教育行政部门二级管理。??? 义务教育阶段学生转学审核一般程序为：转入学校审核→转入学校主管教育行政部门审核→转出学校审核→转出学校主管教育行政部门审核。
??? 如有疑问，可按照“属地管理”和“分级办学，分级管理”原则，将此问题直接咨询所在辖区教育局，或来电市教育局信访咨询服务中心：82661331予以咨询。谢谢。
",0.0025466545697159226
23012,学位房申请学位咨询,深圳市教育局,2014.11.17,2014.11.17,"我现租住在石厦片区，该房东于2013年申请过石厦小学学位，我还能用该房申请2016年石厦中学的学位吗？谢谢！
		","您好！??? 我市义务教育阶段的招生工作由辖区教育部门具体负责，建议就此事宜直接向福田区教育局教育科咨询。义务教育招生工作咨询电话：82918379；信访咨询电话：82918360。谢谢！
		
		",0.002624971686736033
19266,幼儿园小班办居住证,深圳市教育局,2015.07.01,2015.07.01,"你好！我小孩将于15年9月读幼儿园。“深圳市幼儿园在园儿童基本信息采集表”和“深圳市在园儿童信息管理系统”均需填写小孩的深圳居住证号，14年的政策为没深圳居住证号无法申请幼儿成长补贴。而现新版的“深圳经济特区居住证条例”未满16周岁不能办理居住证，请问由于新规导致不能办理居住证，影响申请幼儿成长补贴吗 ？
		","
您好！??? 在我市依法设立并达到规范化要求的各类幼儿园就读的3-6岁深圳户籍儿童、符合本市人口管理政策的大陆地区非深户籍儿童可以申请补贴，台湾籍儿童参照。 　　申请补贴的在园儿童还需符合下列两项条件之一： 　　（一）深圳户籍在园儿童需持有本市户籍证明。 　　（二）非深户籍在园儿童需符合下列条件： ??? 1.儿童本人身份证或家庭户口本，父母或法定监护人持有本市“居住证”； ??? 2.父母或法定监护人持有本市有效房产证明或购房合同，或当地街道办事处房屋租赁部门制发的《房屋租赁凭证》； ??? 3.父母或法定监护人持有本市人力资源和保障部门出具的社会保险卡； ??? 4.大陆地区非深户籍在园儿童，需携带相关资料到现居住地社区工作站申报并录入父母计划生育信息。 ??? 如还有疑问，可来电市教育局信访咨询服务中心：82661331。谢谢。
",0.0026747308911478918
29752,Study in Shenzhen,深圳市教育局,2008.10.13,2008.10.24,"I'm sorry that I don't know Chinese wording input!I want to ask that one of my relative, aged 16 years old and is a Hubei province citizen, want to study in Shenzhen school. Can she apply for the High school in Shenzhen by her Hubei kuhou.Thank you for your attention.
		","请就此问题来电咨询：0755-82001533。谢谢！
		
		",0.0027488584290504825
5865,没有租赁合同 就不能上小学吗,深圳市教育局,2016.11.28,2016.12.01,"2017年小孩需要上小学 但是2016年的租赁合同因种种原因没有办到 想确认一下 是不是没有这个租赁合同 不管是公办还是民办小学 是不是都不能上？急！谢谢
		","您好！??? 我局正在积极制定相关政策，具体政策以实际出台的为准。建议您随时通过深圳市教育局或区教育局网站关注相关信息。?? 我市每年义务教育阶段招生工作安排在3月-6月，招生工作由辖区教育部门具体负责。如有疑问，建议按照“属地管理” 和“分级办学，分级管理”原则，将此问题直接向辖区教育局咨询。??? 市教育局信访咨询服务中心：82661331。谢谢！
",0.0027566251089959914
3259,盐田区住房用途是商务公寓是否可以申请学位入学,深圳市教育局,2017.02.24,2017.02.28,"在盐田沙头角自有住房，住房用途是商务公寓请问是否可以申请小一学位？
		","
您好！??? 建议按照“属地管理” 和“分级办学，分级管理”原则，将此问题直接向辖区教育局咨询。盐田区教育局信访咨询投诉电话：25228529。??? 市教育局信访咨询服务中心：82661331。谢谢！
?
",0.0027711997952869494
2677,小升初-社保,深圳市教育局,2017.03.09,2017.03.10,"您好。我和我的小孩是非深户，有居住证，有学校片区的学区房。小孩目前在深圳公立小学就读六年级，准备申请初中。我的社保只有医疗保险，没有养老保险。请问，这种情况，我能否正常提交小升初学位申请？如果能够提交，学位申请的“社保积分”会扣减吗？分数是多少？
		","您好！??? 2016年，各区积分入学细则可探索试行父或母一方在深圳缴纳社会保险具体险种确定为“养老保险+医疗保险”。参照《进城务工人员随迁子女在广东省参加高校招生考试实施办法》（试行）中关于异地高考报考有关要求：“父亲或母亲在广东省累计缴费3年以上（含3年）的职工基本养老保险和基本医疗保险证明材料”，2017年，各区适龄儿童及其家长在申请义务教育公办学位时，需提供社保的具体险种为“养老保险+医疗保险”。??? 我市每年义务教育阶段招生工作安排在3月-6月，招生工作由辖区教育部门具体负责。如有疑问，您可直接向区教育局进行咨询。??? 市教育局信访咨询服务中心：82661331。谢谢。
",0.002775205840733541
23005,教育牌照如何申请,深圳市教育局,2014.11.18,2014.11.18,"你好，我们想办一个英语培训机构，需要办理教育机构牌照，但不知道如何办理，以及需要准备什么，望能及时回答，谢谢。
		","您好！
??? 设立面向社会招生的非学历教育培训机构行政许可实施办法》可通过深圳市教育局官方网站——内设机构——职业与终身教育处——办事指南了解相关详情。??? 如还有疑问，可咨询市教育局相关业务部门：82105670或各辖区教育行政部门。谢谢！
",0.0029035898206387634
23631,教师资格认定,深圳市教育局,2014.09.12,2014.09.15,"请问申请教师资格证是指需要提供学历认证和学位认证报告的其中一个，还是两个都必须提供。望能尽快答复，谢谢！
		","您好！
??? 根据《2014年深圳市面向社会认定中小学（含中等职业学校）和幼儿教师资格公告》申请人到现场确认应携带以下资料：
1.《教师资格认定申请表》一式2份，要求正反面打印并由个人签名。表格及表格上照片由系统自动生成，不得自行张贴照片或自行设计表格；
2.身份证原件和复印件一份；
3.学历证书原件和复印件一份；
4.体格检查合格证明（必须统一下载使用《广东省教师资格申请人员体格检查表》（2013年修订）），并到指定医院体检（附件2）；
5.普通话水平测试等级证书原件和复印件，证明无效；
6.《申请人思想品德鉴定表》原件1份，表格详见附件3。有工作单位且人事档案在工作单位管理的申请人，该表由工作单位填写；有工作单位但人事档案挂靠在深圳人才交流服务中心的申请人，该表由工作单位填写盖章后，需加盖人才交流服务中心公章或户籍所在地派出所公章；没有工作单位的申请人，先到户籍所在地派出所出具出生至今的《无犯罪记录证明》，再持《无犯罪记录证明》到户籍所在地街道办事处，由户籍所在地街道办事处填写该表；
7.户口簿原件和复印件，或当地人才交流中心出具的人事关系证明；
8.近期小1寸免冠半身正面照片1张（与上传到系统的照片、张贴在体检表上的照片同底）；
9.非师范教育类专业毕业人员，需提供学习相应层次教育学、心理学课程的合格证原件、复印件。包括：（1）在我市指定的师范院校进行培训获得的“两学”证书；（2）参加国家自学考试获得的“两学”合格证书；（3）取得《广东省教师资格认定教育学心理学课程培训合格证书》，此证书要求加盖“广东省教师继续教育中心”章才有效。以上须提供证书，证明无效。全日制师范教育类专业毕业人员，需提供在校期间成绩单；
10.申请认定中等职业学校实习指导教师资格的人员，需提供专业技术职务或技工等级证书原件、复印件；
11.国外学历必须由国家教育部留学服务中心出具；国内学历必须由广东省教育厅学历认定中心出具，或经教育部高等学校信息咨询与就业指导中心授权的学历认证代理机构出具，并加盖“全国高等学校学生信息咨询与就业指导中心”章。（在编正式教师除外，但需提交学校编制册复印件，加盖学校公章）。学历中心认定代理点可查看附件2；
以上要求同时提供证书（明）原件和复印件，由区教师资格认定机构审核后留存复印件，原件退还申请人。《申请人思想品德鉴定表》及《广东省教师资格申请人员体格检查表》均可在广东省教师资格网http://jszg.gdhed.edu.cn或深圳市教育局网站下载使用。
??? 如还有疑问，可咨询市教育局信访咨询服务中心：82661331。谢谢！
附：《2014年深圳市面向社会认定中小学（含中等职业学校）和幼儿教师资格公告》网址：http://www.sz.edu.cn/SZEB/HTMLDynamic/TZGGB_142/201409/info52873.html供参考。
",0.0029322372020190723
1739,小孩入学无法提供租赁凭证怎么办,深圳市教育局,2017.03.24,2017.03.29,"你好，小孩今年九月小一入学，全家户口都在福田区，但是一直居住在罗湖，所租住的城中村房东不予办理租赁合同，请问小孩入学怎么办？
		","您好！??? 建议您就住房证明材料办理事宜直接向房屋租赁管理部门反映咨询。??? 我市义务教育就近入学需核验住房证明材料，租房家庭的适龄儿童申请学位时，需提供由市房屋租赁管理部门出具的《房屋租赁凭证》。　　无法提供《房屋租赁凭证》的租房家庭，可提供由市房屋租赁管理部门出具的《房屋租赁信息》，该信息不作为当事房屋进入租赁市场、允许租赁交易的法律凭证。市房屋租赁管理部门另行制订出具《房屋租赁信息》的操作指引。??? 我市每年义务教育阶段招生工作安排在3月-6月，招生工作由辖区教育部门具体负责。如有疑问，您可直接向区教育局进行咨询。罗湖区教育局信访咨询投诉电话：25666332。?????????????? 市教育局信访咨询服务中心：82661331。谢谢。
",0.0029784678984152713
764,有关租赁合同忘记备案事项,深圳市教育局,2017.04.11,2017.04.20,"您好！请问租赁合同忘记备案（实际入住时间为2015年6月），深圳户籍的儿童怎么申请初一学位？
		","您好！??? 根据《深圳市2017-2018学年度小学一年级招生工作安排》，我市小学一年级的招生对象为符合教育法律规定“年满六周岁”（今年申请小学一年级学位的适龄儿童为2011年8月31日及此日前出生），并符合以下条件之一者：（一）深圳市户籍儿童；（二）享受市政府相关优惠政策人员子女；（三）父母双方或一方具有深圳户籍或持有具有使用功能《深圳经济特区居住证》的非深户籍适龄儿童。??? 我市每年义务教育阶段招生工作安排在3月-6月，招生工作由辖区教育部门具体负责。如有疑问，建议按照“属地管理” 和“分级办学，分级管理”原则，将此问题直接向辖区教育局咨询。??? 市教育局信访咨询服务中心：82661331。谢谢。
",0.003001473642012753
1521,租赁合同,深圳市教育局,2017.04.01,2017.04.05,"深圳户籍，现住地址是农民房，而且一栋楼有三个房东，无法开具租赁合同和租赁信息，那小孩读书怎么办？
		","您好！??? 建议您就住房证明材料办理事宜直接向房屋租赁管理部门反映咨询。??? 我市义务教育就近入学需核验住房证明材料，租房家庭的适龄儿童申请学位时，需提供由市房屋租赁管理部门出具的《房屋租赁凭证》。　　无法提供《房屋租赁凭证》的租房家庭，可提供由市房屋租赁管理部门出具的《房屋租赁信息》，该信息不作为当事房屋进入租赁市场、允许租赁交易的法律凭证。市房屋租赁管理部门另行制订出具《房屋租赁信息》的操作指引。??? 我市每年义务教育阶段招生工作安排在3月-6月，招生工作由辖区教育部门具体负责。如有疑问，您可直接向区教育局进行咨询。?????????? ??? 市教育局信访咨询服务中心：82661331。谢谢。
",0.003049707900295351
29832,关于退学费,深圳市教育局,2008.10.03,2008.10.16,"教育局不是说2008年春天中小学所缴的学费在今年10份之前一定会退还给家长么,到时怎么退?是退现金还是转帐?请回答,谢谢!
		","1、首先，义务教育阶段早已不收取学费。目前，按照深圳市人民政府〈关于切实做好我市免费义务教育工作的意见〉（深府[2008]74号）文件规定，深圳市义务教育免费的项目是：书杂费（含杂费、课本教材费和练习本费）。 2、按照深府【2008】74号文件的安排，10月底前向免费对象退还应免交的金额。具体退费事项请直接向辖区教育局咨询。谢谢！
		
		",0.003067573131845691
3818,宝安区学位房锁定信息查询网址无法打开,深圳市教育局,2017.02.14,2017.02.16,"你好，我家有小孩即将要申请小一学位。目前想买或租个学位房，可是宝安区学位房锁定信息查询网址http://jaxx.baoan.edu.cn一直无法打开。我已尝试过不同的浏览器，在不同的网络下，仍旧无法访问。请帮忙。谢谢。
		","您好！??? 建议按照“属地管理” 和“分级办学，分级管理”原则，将此问题直接向辖区教育局咨询。宝安区教育局信访咨询投诉电话：27785240。??? 市教育局信访咨询服务中心：82661331。谢谢！
",0.0032071169812220024
31978,询问,深圳市教育局,2007.12.22,2008.01.30,"请问爱华教育是深圳教育局批准的合法教育机构吗?有颁发国家职业资格证书的咨格吗?
		","您好！欲电话答复，但此为空号。请就此问题直接咨询82105670。谢谢！
		
		",0.0032090909552136004
29652,幼儿园学生退费,深圳市教育局,2008.10.27,2008.11.13,"我女儿在幼儿园读了一个多月,由于学校照顾不周,经常生病,宝宝也比较小,2岁多,光生病都花了我们1000多.我们是一次性缴费的,学校退费的时候,只退伙食费,保教费不退,我们一下子交了3000多,只能退那么少一点,太气愤了.请协助解决下.
		","您好！按照规定，幼儿园的费用是按月收取的。退还保教费用要视幼儿园的性质而执行，如是公办幼儿园以月中时间为界计算，即在当月15日前要求退费，退还半个月的保教费，如在当月15日后提出退园的当月不退还保教费；民办幼儿园、托儿所的幼儿当月入园5天内家长要求退保教费的，退已缴费的80%；当月入园5天后要求退保教费的，不予退费。伙食费等代收费按公开账目的实际数结算，已购置实物（非校产部分）的，退还该实物或现金。（深价联字【2002】32号） 请您依据自已的实际状况向辖区教育局反映。
		
		",0.0032255753150248756
9011,自购农民房的深户小学如何申请,深圳市教育局,2016.08.12,2016.08.12,"请问自购农民房没有租凭合同的深户怎么申请小学学位？
		","您好！??? 建议您就住房证明材料办理事宜直接向房屋租赁管理部门反映咨询。??? 我市义务教育就近入学需核验住房证明材料，租房家庭的适龄儿童申请学位时，需提供由市房屋租赁管理部门出具的《房屋租赁凭证》。　　无法提供《房屋租赁凭证》的租房家庭，可提供由市房屋租赁管理部门出具的《房屋租赁信息》，该信息不作为当事房屋进入租赁市场、允许租赁交易的法律凭证。市房屋租赁管理部门另行制订出具《房屋租赁信息》的操作指引。??? 我市每年义务教育阶段招生工作安排在3月-6月，招生工作由辖区教育部门具体负责。如有疑问，您可直接向区教育局进行咨询。市教育局信访咨询服务中心：82661331。谢谢。
",0.0032383214972119267
1608,租赁信息,深圳市教育局,2017.03.29,2017.03.31,"小孩是深户，租住农民房6年了，房东不配合办理租赁信息，如何申请小一学校？可以办理其它居住证明代替吗？请不要让我找区教育局，谢谢了
		","您好！??? 建议您就住房证明材料办理事宜直接向房屋租赁管理部门反映咨询。??? 我市义务教育就近入学需核验住房证明材料，租房家庭的适龄儿童申请学位时，需提供由市房屋租赁管理部门出具的《房屋租赁凭证》。　　无法提供《房屋租赁凭证》的租房家庭，可提供由市房屋租赁管理部门出具的《房屋租赁信息》，该信息不作为当事房屋进入租赁市场、允许租赁交易的法律凭证。市房屋租赁管理部门另行制订出具《房屋租赁信息》的操作指引。??? 我市每年义务教育阶段招生工作安排在3月-6月，招生工作由辖区教育部门具体负责。如有疑问，您可直接向区教育局进行咨询。?????????? ??? 市教育局信访咨询服务中心：82661331。谢谢。
",0.0032664044577833673
31277,初中、小学生收费问题,深圳市教育局,2008.03.28,2008.05.06,"请问:今年春季深圳市初中生、小学生学杂费是否还要收取?
		","已于5月5日电话答复。
		
		",0.003273672771133218
2416,教师招聘,深圳市教育局,2017.03.13,2017.03.15,"你好 我是15年9月毕业的毕业生，申请了暂缓就业今年6月到期，去年11月通过了深圳教师招聘考试，现进入复审阶段，请问我应该先取消暂缓就业办理后面调档等，还是不用取消直接办理复审工作？
		","您好！??? 来件收悉，建议可就此事宜直接向市教育局师资办公室咨询。师资办公室办公电话：83538450.??? 市教育局信访咨询服务中心：82661331。谢谢！
",0.0032768219122667475
29991,加拿大籍儿童在深圳入学所需手续,深圳市教育局,2008.08.22,2008.09.17,"您好!想请教:加拿大国籍的儿童在深圳入学需要哪些手续,费用如何?在学位方面会不会在排名时因不是本地户口受到影响?
		","一、如何办理外籍学生在深圳学校入读申请？（一）依据　《高等学校接受外国留学生管理规定》（教育部、外交部、公安部令第9号，2001年1月31日）第七条、第四十三条；《中小学接受外国学生管理暂行办法》（教育部第4号令，1999年7月21日）第二条、第四条、第七条。（二）条件　 1.申请人持有合法居留许可； 2.学校具有接收外国学生资格； 3.学校同意学生申请入读； 4.学校所在区教育局同意入读。（三）提交材料 1.（1）申请在中小学（幼儿园）入读的学生，须由家长或合法监护人提出书面申请；（2）申请在高校入读的学生，由本人提出书面申请（不满18岁者须由家长和合法监护人提出申请）。 2．《外国留学人员来华签证申请表》（JW202表）或《外籍学生入读深圳中小学申请表》； 3.（1）学生申请入读的中小学校的学位确认意见（加盖校章），所在区教育行政主管部门意见（加盖公章）；（2）学生申请入读的高校的录取通知书或函件； 4．《外国人签证、居留许可申请表》； 5．学生有效护照和签证原件（验原件，存档复印件）； 6．父母（指申请入读中小学的学生）有效护照和签证原件（验原件，存档复印件）； 7．父母（指申请入读中小学的学生）在深圳工作单位证明，如申请人父母不在深圳合法居住，须出具其父母委托在深圳常住的外国人或中国人作为其监护人的证明，该委托证明须经我国公证机关或我国驻外使领馆公证、认证。同时，还须提供合法监护人有效身份证明（验原件，存档复印件）。（四）办理程序 1．申请（1）申请入读中小学的学生，由家长按照上述要求，将申请所需的材料，报送市教育局，提出申请；（2）申请入读大学（大学专科以上）的学生，由接收的学校按上述要求将所需的材料，报送市教育局，提出申请。 2．受理 市教育局接到申请书和相关材料后，应当对提交的申请书和相关材料初步审查。对符合规定的，提出受理意见；对不符合规定的，应当书面向申请单位说明不受理的理由。 3．批准市教育局对审核同意的，发给批准函件；对审核不同意的，应当说明理由。 根据《中小学接受外国学生管理暂行办法》（教育部第4号令，1999年7月21日）第二条、第四条、第七条。 申请在中小学（幼儿园）入读的学生，须由家长或合法监护人提出书面申请； 持有《外国留学人员来华签证申请表》（JW202表）或《外籍学生入读深圳中小学申请表》；学生申请入读的中小学校的学位确认意见（加盖校章），所在区教育行政主管部门意见（加盖公章）； 如有疑问欢迎来电咨询：82001533。谢谢！
		
		",0.0032932882097678196
8921,正大时代华庭小一学位申请,深圳市教育局,2016.08.15,2016.08.16,"请问龙岗区横岗街道正大时代华庭安居房在2016的4月已签购房合同，计划是在2017年9月1日前交房，明年下半年小孩上小学一年级，请问使用购房合同能否申请附近梧桐学校的小一学位。
		","您好！??? 我市每年义务教育阶段招生工作安排在3月-6月，招生工作由辖区教育部门具体负责。如有疑问，您可直接向区教育局进行咨询。龙岗区教育局义务教育招生工作咨询电话：89551962；信访咨询电话：89551991。
??? 市教育局信访咨询服务中心：82661331。谢谢。",0.0033221454060102795
2045,放开二胎之前生育了第二胎，没有处理过的孩子上学问题,深圳市教育局,2017.03.19,2017.03.23,"我们是非深圳户籍，在2011年生育了第二胎，但是，一直没有处理过、也没有缴交过罚款、也没有下过决定书。现在需要申请学位，咨询计生部门说是要征求教育部门的意见。据我所知，国家计生部门的人员说过，没有下过决定书的，按照条例执行。请问：是否有考虑给予申请公办学位的机会？谢谢！
		","
您好！??? 建议您将计划生育问题向计生部门咨询反映。??? 自2015年起，各级计生部门对申请入学儿童家长不再开具纸质“深圳市计划生育证明”，利用计划生育信息系统，实施入学儿童家长计划生育信息后台比对，按照政策文件要求进行数据核验。大陆地区非深圳户籍儿童家长需保持计划生育状况处于合格状态，持相关资料于当年3月底前到现居住地社区工作站申报并录入计划生育信息，以便顺利通过信息系统进行计划生育信息核验。??? 我市每年义务教育阶段招生工作安排在3月-6月，招生工作由辖区教育部门具体负责。如有疑问，您可直接向辖区教育局进行咨询。??? 市教育局信访咨询服务中心：82661331。谢谢。
?
",0.0033399496159340902
7514,咨询教师资格认定,深圳市教育局,2016.10.09,2016.10.09,"我已经向南山区教育局提交了申请材料，请问何时下发教师资格证或者还有什么手续需要办理，我是申请的高中教师资格认定
		","您好！??? 来件收悉，建议可就此事宜直接向市教育局师资管理办公室咨询。师资管理办公室办公电话：88128483。??? 市教育局信访咨询服务中心：82661331。谢谢！
",0.003454173693940743
22758,2015年放假时间表,深圳市教育局,2014.12.03,2014.12.03,"咨询一下今年学生放假时间表，以便提前订票啊。今年要提前60天订票呢。谢谢!
		","您好！??? 深圳市教育局已于2014年5月28日在深圳教育局官方网站公布《深圳市2014—2015学年义务教育阶段学校校历》以及深圳市教育局关于转发《广东省教育厅办公室关于印发2014—2015学年高中阶段学校校历的通知》（粤教职办函〔2014〕41号）。可以通过该网站了解相关详情。
??? 根据《深圳市2014—2015学年义务教育阶段学校校历》安排，小学和初中寒假开始时间为2月1日；3月2日开学。??? 各辖区或学校会根据实际情况作些许调整，请以学校通知放假时间为准。
??? 期末考试时间一般安排在寒暑假的前一周。考试的具体时间安排，建议您直接向学校或辖区教育部门咨询。谢谢！
",0.0035286857622401913
7582,关于原代课教师自查工作,深圳市教育局,2016.10.02,2016.10.08,"请问现在原代课教师自查工作已开始了吗？我是龙华户籍的原代课教师，请问到哪里登记认定？咨询电话是？要带什么证件和资料？万分感谢！！
		","您好！??? 来件收悉，建议可就此事宜直接向市教育局组织人事办公室咨询。办公电话：88125263.88125236，市教育局信访咨询服务中心：82661331。谢谢！
",0.00354219308035042
19198,应届非师范毕业生教师资格证申请,深圳市教育局,2015.07.03,2015.07.03,"您好 我是深圳户口的应届毕业生（非师范生），已经在大学期间考取了两学合格证以及普通话等级证，想申请深圳的教师资格证 ，请问如何申请以及申请时间是什么时候？谢谢
		","您好！??? 按照广东省教育厅的规定，非师范教育类专业毕业人员，需提供学习相应层次教育学、心理学课程的合格证原件、复印件。包括：（1）在深圳指定的师范院校（深大师范学院）进行培训获得的“两学”证书，证书可适用到2014年9月；（2）参加国家自学考试获得的“两学”合格证书，证书可适用到2017年9月（必须于2014年9月1日前取得）；（3）取得《广东省教师资格认定教育学心理学课程培训合格证书》，此证书要求加盖“广东省教师继续教育中心”章才有效，证书可适用到2015年9月（必须于2014年8月底前取得）。以上须提供证书，证明无效。全日制师范教育类专业毕业人员，需提供在校期间成绩单。??? 教师资格证具体报名时间由广东省教育厅统一规定。面向社会人士的教师资格认定报名时间往年约在九月（2014年报名时间为：2014年9月20日凌晨至9月30日凌晨）。建议您随时通过深圳市教育局或区教育局网站关注相关信息。??? 申请人在规定时间内向户籍所在地的区教师资格认定机构（辖区教育行政部门）提出申请，提交规定的申请材料。??? 如您还有疑问，可咨询相关业务部门：82105350或市教育局信访咨询服务中心：82661331。谢谢！
",0.0037095167431142606
