编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
28161,待预核问题,深圳市人力资源和社会保障局,2009.06.24,2009.07.03,"您好，我们已把应届毕业生（大专）的资料于09年5月25日在人事局网上申报完毕（属用人单位接收的），我看到办理指南那里写着5月份申报是6月份预核完的。但今天已经24号了，还没消息，我想请问就是你们有没看到我们申报资料，或者就是我们网上申报了是不是还要提交什么资料才能被预核？我看到那些资料都是等愈合通过了才能打印提交的。 ??? 希望您能尽快回复，谢谢！
","7月1号已经有结果了，请在用公司账号在网上查询。
",1.3229258386537879e-06
28388,该按照应届毕业生身份还是干部身份调深户？,深圳市人力资源和社会保障局,2009.05.26,2009.06.05,"??? 你好！ ??? 我公司一位员工2007年7月份毕业于广东海洋大学，本科学历，学士学位，城镇户口，之前办理暂缓就业，在深购买社保2年多。 ??? 今年拟调深户，因沟通有误，其今年4月28日终止暂缓就业，把档案调回老家湛江市人事局。“按照国家教育部有关规定，毕业两年内未在毕业院校办理毕业派遣手续的毕业生可等同于应届毕业生办理接收手续。” ??? 问题：1、还有一个月才达到2年期限，那么7月份前，该员工是否能按照“应届毕业生”办理接收手续办理深户？ ??????????2、其档案转回湛江人事局后，是否一年后自动转为国家干部（或转正） ????请回复，谢谢！ ???
","1.可以；2.不能自动转。
",1.3350658454314157e-06
8298,入户资料学位证上的照片遗落能否通过审核,深圳市人力资源和社会保障局,2016.09.13,2016.09.14,"您好，我是在职并通过公司办理积分调干入户，现在在准备资料，其中一项是毕业证学位证原件，我的学位证原件上的照片已遗落，虽然无照片，但学位验证是可以并成功的，我的问题是无照片学位证原件能否被受理并通过审核，南山局那边给的回复是现场说明下是可以的，但是我们公司是交到市局，请问这种情况市局是否会受理并通过审核？毕业证是完好带照片的。敬待回复，谢谢！ 
		","你好，相关问题请直接联系市局业务受理窗口确认：88123460
		
		",1.3366068294384803e-06
28633,09应届生接受什么时候开始？,深圳市人力资源和社会保障局,2009.04.28,2009.04.29,"??? 你好，我是07年7月外省毕业的，签了暂缓就业协议。现在想转户口过来，可今年一直没有出台相关规定，受理窗口也没有开。 ??? 听说一定要在6月份之前开出报到证才可以，如果按5月份出台政策，我还能赶得上办理手续吗？ ??? 手续办理大约需要多长时间？ ? ??? 急切需要您的回答，谢谢。 ?
","2009年5月8号开始受理引进人才材料，只要符合条件，七个工作日内就可以办好手续。
",1.3681131693088489e-06
19849,2015年租房补贴审核时长,深圳市人力资源和社会保障局,2015.06.05,2015.06.08,"您好： 2015年租房补贴审核需要多久？我3月底申请的，大概什么时候能审核完毕？
		","你好，根据业务流程，市、区人力资源部门每季度的首个工作日汇总上一季度申请名单，然后由市人力资源部门将申请人员名单送市公安、市住建部门核查户籍、租住公租房情况以及享受购房优惠政策情况等信息。市、区人力资源部门根据核查结果审核首发申请，符合条件者列入公示名单；申请未通过审核且仍在引进一年内的，可以再次提出申请。市、区人力资源部门将拟发放人员名单在部门政府网站上公示5个工作日。公示通过后，租房补贴拨付至申请人金融社保卡的银行账户。因个人信息不准确导致拨付不成功的，将纳入下一个发放周期。具体业务请联系市人力资源和社会保障局业务受理部门:市人事人才公共服务中心（地址：深圳市深南中路1025号新城大厦东座16楼1608室），咨询电话：25986207。
",1.4063071227532475e-06
4502,关于企业不按期支付年终奖问题咨询,深圳市人力资源和社会保障局,2017.01.18,2017.01.19,"1、企业每年在春节前发放年终奖，今年通知延后至6月后才发放，与公司协商未达成一致，可否以公司单方面违约申请解除劳动合同（合同上注明有年终奖，但未写明发放时间，以历史发放时间作依据）； 2、如因问题1提出辞职，公司不发放已经辞职员工的年终奖，要求公司支付但是公司以辞职为理由不支付，通过劳动仲裁能否胜诉？以上，麻烦答复，谢谢！
		","你好，根据你反映的问题，关于年终奖的发放依据一般以劳动合同约定或用人单位的规定为准，劳动法未对此作出强制性规定。如因年终奖发放问题发生争议的，员工可以申请劳动争议仲裁。如有疑问，请拨打12333咨询。
		
		",1.5319960766646545e-06
9652,咨询入户调令多久能下来？,深圳市人力资源和社会保障局,2016.07.13,2016.07.15,"本人申请积分入户，六月二号提交资料审核，六月二十七号已审批同意，但调令迟迟不下来，我的同学她说她审批同意第二天就能拿到调令了，我想问的是，我的调令什么时候才下来？我的户口是非农，因关系到小孩上学，所以很急！
		","你好，如积分入户审核状态为“已审批同意”，即表示调令已下达，如不涉及农转非问题，表示已经可以打印招调通知。具体请直接联系申报单位或代理机构打印调令事宜。
",1.5576657581561903e-06
4479,l留学生引进无法对接到租房补贴系统,深圳市人力资源和社会保障局,2017.01.20,2017.01.20,"我已经办好了留学生引进并拿到了介绍信，但是在租房补贴申请系统中补录信息时，系统一直提示无法找到我的引进号，询问过技术人员说是留学生引进系统还没有对接到租房补贴申请系统，请尽快查明并解决相关技术问题，实现对接。谢谢。
		","你好，相关问题已转我局有关部门处理。感谢你的来信。
",1.5668548417613337e-06
9378,注册个人网页提示手机号不一致？,深圳市人力资源和社会保障局,2016.07.28,2016.07.29,"管理员，你好！为什么在注册个人网页时系统总是提示手机号跟银行预留手机号不一致，可我核对我银行打印出来的激活清单上的手机号码又是对的，不知咋会事？没有其它银行卡，金融社保卡为农行
		","你好，根据你反映的情况，建议你再次核对银行账号及手机号，如核对无误仍不能注册，请拨打12333反映。
		
		",1.5733775904358538e-06
26350,加班,深圳市人力资源和社会保障局,2012.03.08,2012.03.14,"? 1.劳动法规定每个月加班不能超 36小时是指按自然月吗？还是有其他的统计算法，比如企业自行制定考勤周期？ ? 2.如果加班超36小时，安排补休至36小时以下是否就可以认定为不超36小时？ ? 3.休息日加班安排补休有时间期限限制吗？是如何规定的？ ? 4.每个月加班不能超36小时是指所以类型的加班吗？如休息日加班，法定假加班，和工作日加班三者的合计数呢？
","你好。 根据《中华人民共和国劳动法》第三十八条和《国务院关于修改<国务院关于职工工作时间的规定>的决定》（1995年国务院令第174号）第三条、第五条、第七条的规定，国家实行每日工作8小时、每周工作40小时的工时制度，即标准工时制。企业因工作性质和生产特点不能严格实行标准工时制的，在保证职工每天工作时间不超过8小时、每周工作时间不超过40小时，每周至少休息一天的前提下，可灵活安排工作和休息时间。根据《劳动法》第四十一条规定，用人单位由于生产经营需要，经与工会和劳动者协商后可以延长工作时间，一般每日不得超过一小时；因特殊原因需要延长工作时间的，在保障劳动者身体健康的条件下延长工作时间每日不得超过三小时，但是每月不得超过三十六小时。 ? 根据劳动法有关规定，用人单位可在法定工作时间内（即每周40小时）安排员工的作息制度，但需保证员工每周至少休息一天（连续24小时），同时规定，在正常工作时间以外加班的，用人单位应当依法向员工支付加班工资。 根据劳动法相关规定，用人单位安排员工在休息日加班，事后安排同等时间补休的，可以不支付加班工资；用人单位安排员工在法定休假节日工作的，应当按照不低于员工本人正常工作时间工资的百分之三百支付加班工资，不能以安排补休来代替支付加班工资。 ? 根据《深圳市员工工资支付条例》第十八条的规定，用人单位有下列情形之一的，应当按照下列标准支付员工加班工资： ??? （一）安排员工在正常工作时间以外工作的，按照不低于员工本人正常工作时间工资的百分之一百五十支付； ??? （二）安排员工在休息日工作，又不能安排补休的，按照不低于员工本人正常工作时间工资的百分之二百支付； ??? （三）安排员工在法定休假节日工作的，按照不低于员工本人正常工作时间工资的百分之三百支付。 ? 如有疑问，请拨打人力资源保障服务热线12333咨询。
",1.5969956572714494e-06
28090,人事局调干信息多久更新,深圳市人力资源和社会保障局,2009.07.07,2009.07.17,"我7月1日拿到调干的《入户指标卡》和《调动通知》，5号去公安分局办理准迁证，结果去办的时候办事的民警说在网上查不到我的个人信息，我的调令都拿到了，网上的信息还没有？所以想咨询一下调干的信息人事局多久更新一次？
","请带其材料回市人事局市民中心行政服务大厅西厅4号窗口查询。
",1.6192878722343096e-06
28532,咨询申报材料内容,深圳市人力资源和社会保障局,2009.05.07,2009.05.19,"您好，我是09年的应届毕业生，属于审批类毕业生，是本科有学位的。我看到申报材料里有这么一条：? 1.《普通高等学校毕业生就业协议书》复印件（验原件）； 说明：《普通高等学校毕业生就业协议书》中须有用人单位及其上级主管部门的法定代表人签字、单位公章，毕业生本人及毕业院校的签章，注明签订日期，且不得将入户事项规定为用人单位解除协议的条件。其中，签章的用人单位须与申报材料中的接收单位一致，签章的上级主管部门须与申报材料中的呈报单位一致，毕业生签名须与申报材料中的毕业生一致，签章的毕业院校须与毕业生推荐表中的院校一致。  签章的上级主管部门须与申报材料中的呈报单位一致，请问这个上级管理部门是公司所在地的人才服务中心吗？还是就是本公司呢？ 谢谢回答
","不是人才中心，如你公司没有用人自主权，接收毕业生需要上级主管公司审批，就要上级公司盖章。
",1.6472634368769334e-06
26534,公司不足额购买养老保险我可以与公司终止劳动合同吗,深圳市人力资源和社会保障局,2011.11.20,2011.11.22,"您好！ ??? 公司有为员工购买养老保险，但没有根据员工的工资总额作为缴费基数，比方说工资总额有2500元或3000元，公司一律按2000作为缴费基数，员工个人缴费公司代扣160元。我是否可以以公司没有为员工足额购买养老保险为条件终止与公司签订的劳动合同？盼复！ ?? 多谢！
","? 你好。 ? 根据《中华人民共和国劳动合同法实施条例》第十八条规定，有下列情形之一的，依照劳动合同法规定的条件、程序，劳动者可以与用人单位解除固定期限劳动合同、无固定期限劳动合同或者以完成一定工作任务为期限的劳动合同： ??? （一）劳动者与用人单位协商一致的； ??? （二）劳动者提前３０日以书面形式通知用人单位的； ??? （三）劳动者在试用期内提前３日通知用人单位的； ??? （四）用人单位未按照劳动合同约定提供劳动保护或者劳动条件的； ??? （五）用人单位未及时足额支付劳动报酬的； ??? （六）用人单位未依法为劳动者缴纳社会保险费的； ??? （七）用人单位的规章制度违反法律、法规的规定，损害劳动者权益的； ??? （八）用人单位以欺诈、胁迫的手段或者乘人之危，使劳动者在违背真实意思的情况下订立或者变更劳动合同的； ??? （九）用人单位在劳动合同中免除自己的法定责任、排除劳动者权利的； ??? （十）用人单位违反法律、行政法规强制性规定的； ??? （十一）用人单位以暴力、威胁或者非法限制人身自由的手段强迫劳动者劳动的； ??? （十二）用人单位违章指挥、强令冒险作业危及劳动者人身安全的； ??? （十三）法律、行政法规规定劳动者可以解除劳动合同的其他情形。  如有疑问，请拨打人力资源保障服务热线12333咨询。   ?  ? 根据市政府办公厅对“政府在线”网上咨询投诉专栏的分工要求，有关社会保险方面的问题，请直接向市社会保险基金管理局提出。为保障您的问题能得到及时处理，请您登录http://www.sz.gov.cn/cn/hdjl/zxts/wyzxts/选择“市社会保险基金管理局”页面提交信息，或拨打人力资源保障服务热线12333反映。 ? ? ? ?
",1.6532002297120485e-06
31571,关于调干以及子女随迁问题,深圳市人力资源和社会保障局,2008.03.19,2008.03.20,"我符合深圳市调干的要求，调干的需要什么时候提交个人材料？我目前的单位有集体户，由于负责人事的人员辞职，我能否通过人才中介办理后入到我司集体户。我有一女不到一岁，办理独生子女证，但是户口上在我太太户口下（非深户），本人是上海集体户，请问能否随迁？
		","你好!请近期留意""深圳人事局""网站相关文件;随迁人员的户口必须与被调人的户口在同一户口薄上.
		
		",1.7685895472574487e-06
32392,年审日期已经过期，请问我该怎么办？,深圳市人力资源和社会保障局,2007.12.13,2007.12.13,"您好！ 年审的日期截止在2007年11月份月底，我是新进人员，之前人事主管辞职时候未跟我交接，到现在我才知道年审的日期已经过了截至的日期。请问我司是否可以申请补办，如果补办我司还需要办理何种手续。 请务必告知我该怎么办，下年度的人事指标申报时间将进，为了方便下年度的人事指标申报成功，请告知我该办理何种手续！ 万分感激！
		","你好!请登陆以下网站查阅(http://www.rsj.sz.gov.cn/rcyj/tzgg/200712/t20071211_298857.htm)
		
		",1.8515557421716622e-06
7131,资格职业证书的成绩,深圳市人力资源和社会保障局,2016.10.24,2016.10.25,"我是上个月24号考完试的，说是10个工作日给成绩，今天也是24号了，整整过了一个月，去掉国庆7天，也过了二十来天，都不知道政府的办事效率为啥这么慢，打回执上面的电话固话无权打，手机打过去直接说是无此号码！
		","你好，关于职业技能成绩查询问题，建议你在规定的时间内通过规定的查询方式查询。如有疑问，可拨打职业技能鉴定业务电话咨询：88123380。
",1.8667334263922086e-06
27896,"职称的评审地,职称评审的确认",深圳市人力资源和社会保障局,2009.08.12,2009.08.21,"2009年职称评审工作正在进行，作为在国企改制后现在外地工作的原深圳职工，非常困惑，我们的职称评审应该怎么办呢。? 个人情况：50年代出生人，70年代参加工作，80年代研究生毕业分配到深圳建设集团下属企业工作，1989年在深圳评为工程师，1994年在深圳评为高级工程师，2003年因所在企业改制离开原单位。改制后至今在杭州的企业从事技术工作。因为家庭和年龄的问题，没有办理由深圳到杭州的正式调动手续。请问，1.这样的情况如果在深圳参加职称评审，应该怎么办理？2.如果在杭州参加职称评审，以后又回深圳工作，职称在深圳如何确认？ ?? 非常不好意思，8月7号就在网上提交了咨询，但是查询编号不见了，今天是重复提交咨询。
","你这样的情况，按正常申报即可，外地的业绩成果有足够的证明就行，申报途径是通过你的档案保管单位或人才交流中心。户口在深圳的在外地评审目前不支持，调入深圳后，广东省或深圳开设了评委会的专业不可以在外地评审。
",1.868336277799365e-06
7126,员工产假在规定假期内照发工资，不影响福利待遇和全勤评奖，如何全面理解？,深圳市人力资源和社会保障局,2016.10.25,2016.10.25,"法律依据： 1、《深圳市员工工资支付条例》（2009）第二十二条规定，员工依法享受年休假、探亲假、婚假、丧假、产假、看护假、节育手术假等假期的，用人单位应当视为提供正常劳动并支付工资。 2、广东省工资支付条例 （2016） 第十九条　劳动者依法享受法定休假日、年休假、探亲假、婚假、丧假、产假、看护假、计划生育假等假期期间，用人单位应当视同其正常劳动并支付正常工作时间的工资。 3、广东省人口与计划生育条例 （2016）第三十条　符合法律、法规规定生育子女的夫妻，女方享受八十日的奖励假，男方享受十五日的陪产假。在规定假期内照发工资，不影响福利待遇和全勤评奖。 4、深圳经济特区人口与计划生育条例 （2016）第四十条 在规定的假期内照发工资，不影响福利待遇和全勤评奖。 员工产假工资发放疑问： 1、员工产假期间工资发放，是不是就按照该员工劳动合同中约定的正常工作时间工资支付其产假期间工资，不包含其岗位技能工资、绩效工资、工龄工资、其他补贴。 2、员工产假期间工资，是否可以按照员工工作所在城市（深圳）当年度最低工资标准支付其产假工资？ 3、员工产假在规定假期内照发工资，照发工资，如何正确理解？ 4、不影响福利待遇和全勤评奖，福利待遇可理解为法定福利如其产假员工的社保缴纳、公积金缴纳不受影响，全勤评奖，是否可以理解为其全勤工资需要支付？ 
		","你好，根据规定，员工休产假期间视为提供正常劳动，其工资按照提供正常劳动期间的工资标准发放。如有疑问，请拨打12333咨询。
		
		",1.968218095949048e-06
28313,调出 单位，在不同表格里面难以统一,深圳市人力资源和社会保障局,2009.06.02,2009.06.12,"1 感谢一号窗口男同志耐心解答所有人的疑问，很让人感动，在办理调干过程中四处奔波的时候在深圳还是体验了工作态度的不同！ ? 2 我的问题是，我老公单位调干， 因其户口在原工作单位集体户口，人事关系挂靠在中山市人才中心， 《历次政治运动表现鉴定》是由人才中心盖章，出具的，但是 《拟调入人员计划生育情况调查表》调出单位这个章，因户口在原单位，只能由原单位盖，（中山市人才中心不能盖任何关于计划生育的章） 这样是否会有问题，因在不同表格中调出单位不同 ? 3 如果将原单位作为调出单位，人才中心作为调出单位主管部门，《历次政治运动表现鉴定》又是只能由保管档案的人才中心出（这个在商调人员审查表里面又是要求由调出单位盖的，原单位没有保管档案也不能出具这个） ? 我现在如何也想不明白到底是要怎么能达到每个表格都按照要求办，而且也能办得到，并且彼此不矛盾，如蒙解答，感激不胜！ ? 另外，我想提一个建议，我是2004是 调干的形式入深圳户口的，当时我还没有结婚，也是因为计划生育这块搞了很久，我想 有计生部门的章还不够码，离开原来单位这么久他们能证明什么呢，形式主义害死人啊！ ? BR ? ?
","根据你的实际情况可以办理。
",2.0858317302252516e-06
28071,硕士研究生如何确定干部身份,深圳市人力资源和社会保障局,2009.07.14,2009.07.24,"您好！ ??? 本人本科毕业后，所在单位（某事业单位下属公司）不给办理《转正定级表》，只给办理《初次专业技术资格考核认定表》，该表提到了转正的事情，只是未明确写出“转正定级”这四个字，认定为助理工程师（有证书）。 ??? 后来上了硕士研究生（全国统招，有学位证毕业证），现在要以在职调干入户深圳，请问我这种情况，如何确认干部身份？ ??? 谢谢！
","研究生有报到证得话可以不提供转正定级表。
",2.132939150190083e-06
21179,高温补贴的追诉问题,深圳市人力资源和社会保障局,2015.03.16,2015.03.23,"你好，我们公司绝大多数人没有高温补贴，只有其它项目的福利费。我来了有三年多了，请问高温补贴费的追诉时间是多久？是不是像住房公积金那样无追诉时间限制？
		","你好，根据劳动保障监察条例有关规定，用人单位违反劳动法有关规定的追诉时效为2年。
		
		",2.2451433761006e-06
20544,咨询计划生育证明,深圳市人力资源和社会保障局,2015.04.27,2015.05.04,"1、报销市外产前检查医疗费用需补充提供计划生育证明（原件1份）、所属参保单位证明、孕产妇手册或孕检门诊病历（复印件1份，验原件）、结婚证（复印件1份，验原件）、出生医学证明（复印件1份，验原件）请问这其中的计划生育证明是生育备案证明吗？
		","你好，业务办理所要求的计生证明是由本市户籍地或现居住地街道计生部门出具的《深圳市计划生育证明》，具体办理要求请向计生部门咨询。
		
		",2.249147909805238e-06
26143,深圳计划生育证明,深圳市人力资源和社会保障局,2012.07.19,2012.07.20,"超生一胎已交了社会抚养费算不算违反计生政策？我见到人社部的网站上关于计生证明的办理需知中有写明：办理深圳计划生育证明，如属计划外生育的时候，需出示社会抚养费证明等，是不是就意味着交过社会抚养费以后，就可以办理这个积分入户的深圳计生证明了？烦请回答可以还是不可以就行了！！！！！！！！非常谢谢
","你好。 根据我市计生部门意见：除超生以外违反计生政策的，接收一定处罚后出具《计生证明》后可以到我局办理入户手续，超生的一律不予出具计生证明。建议你向计生部门查询我市计生政策。
",2.272738301445365e-06
29359,急急急！录用公务员调档前的定级转正,深圳市人力资源和社会保障局,2009.01.06,2009.01.19,"你好，我有个问题想咨询一下：本人2003年大学毕业，之后一直没有办理见习人员转正定级，现在考到公务员了，需要调档，但是需要先转正定级，该如何办理？ 本人自毕业后一共去过2个单位，一个是企业，另外一个是事业单位，现在仍呆在这个事业单位。听说现在办理转正定级不要以现在的单位办理，因为事业单位只能对职员等进行转正，而我属于聘用人员。 还有，我报考公务员的单位要求是社会人员，如果我转正定级时间是从08年开始，是否会变成应届毕业生身份，而产生冲突？ 盼尽快回复，不甚感激！！谢谢！！
","转正定级手续应当由你2003年毕业后保管档案的部门给你补办，补办手续不影响身份。
",2.3957981059030686e-06
28022,职员招聘问题,深圳市人力资源和社会保障局,2009.07.19,2009.07.31,"你好！本人是福田区2006年公开招考的雇员教师，具有第一本科学历和副高级职称，所学专业也为深圳市重点引进专业。根据《深圳市事业单位职员招聘实施细则》， 1、本人是否符合直接聘用中第七条的后两条之一？如何申请办理？ 附：（七）在同一经费性质的事业编制之间、从财政核拨经费事业编制向财政核拨补助经费或经费自给事业编制、或从财政核拨补助经费事业编制向经费自给事业编制流动的人员； 　　（八）通过市、区人事行政部门组织的公开招考或选聘首次聘用，并已办理聘用备案手续，在不同经费性质的事业编制之间流动的人员。 2、如不符合直接聘用条件，是否符合选聘条件？ 招聘具有下列情形之一人员的，可采取选聘的方式进行招聘： 　　（一）本市认定的任期内后备级领军人才; 　　（二）取得正高级专业技术资格，且年龄在50周岁以下； 　　（三）取得副高级专业技术资格后从事本专业工作3年以上，年龄在45周岁以下； 3、如果教育系统职员教师招聘不按以上细则实施，则本人是否可以按个人或单位申请办理引进在职人才手续？ 说明：其他的计生等相关条件，本人都没违犯。
","1、《深圳市事业单位职员招聘实施细则》所指是事业单位职员在不同经费之间的交流；2、您具有副高级专业技术职称符合职员选聘条件，可按细则有关规定参加我市教育系统职员选聘；3、我市教育系统职员招聘必须严格按《深圳市事业单位职员招聘实施细则》的有关规定执行，不存在您所提到的情况。
",2.729282195246263e-06
27958,户口迁移证办理,深圳市人力资源和社会保障局,2009.08.05,2009.08.17,"你好，我是08年的毕业生，户口一直都在汕头，没迁移到学校，我现在已领到深圳毕业生接收函并取得报到证，请问户口迁移证是否直接回汕头办理就可以了吗？有什么证件需办理才能回汕头办理迁移呢？我打过电话回汕头公安局说需要深圳先开出户口准迁证才可办理，需要吗？
","毕业生凭《毕业生接收函》去户籍地办户口迁移证，我市公安部门只给调干人员办准迁证，具体情况可让汕头公安部门向深圳市公安部门查询。
",2.830894621386193e-06
26129,报到证需要交吗，还是自己留着？,深圳市人力资源和社会保障局,2012.07.25,2012.07.26,"你好！ 我是个人申请办理接收应届毕业生，我在福田区公共人事人才服务中心申请代理拿到接收函的。 我拿报到证、接收函、毕业证其他资料到人才大市场报到完，然后接着去入户了。全部东西都弄好了，但是那张蓝色的报到证都在我这，报到的时候也没有人叫我交。现在我想问下这张报到证要交吗？如果要交的话，交到人才大市场还是福田区公共人事人才服务中心或者是入户的派出所？如果不用交，报到证需要这几个地方盖章在上面吗？ 谢谢！
","你好。关于2012年度个人申办接收院校应届毕业生有关问题，请参阅http://www.szhrss.gov.cn/bsdt/grbs/rlzyyj/201204/t20120410_1840748.htm指引。如有疑问，请拨打人力资源保障服务热线12333咨询。
",2.915008803783259e-06
28049,关于招生名册,深圳市人力资源和社会保障局,2009.07.16,2009.07.24,"尊敬的人事局领导： 本人在申请调干入户时，人事局复核时提出需提供“招生名册”，咨询后得到答复是招生名册可到毕业院校复印，但与毕业院校联系时，校方称招生录取名册涉及其他录取人员隐私，不能复印，由校方出具证明可否替代招生名册。盼回复。
","请学校将其他人的名称覆盖再复印就可以了，其他学校也是这样办理的。
",2.9910473176020247e-06
28328,关于计算机软件水平考试的事情,深圳市人力资源和社会保障局,2009.06.01,2009.06.12,"尊敬的领导??? 我3月份曾咨询的问题一直没答复，所以重新咨询。我想咨询一下关于计算机软件水平考试的事情。我是深圳户籍的，也在深圳工作，我在湖北通过了08年12月的全国软件考试（网络工程师）。请问证书能否在深圳使用？取得全国统考的软件（水平）资格考试网络工程师证书是否具备中级职称资格？能否申请中级职称证书？如能，需要什么条件？??? 谢谢！?? 2009.6.1
","你自己看一下你的资格证书就可以了，从04年开始水平考试和资格考试都同步进行，不知你考了专业技术资格证书没，如果上面注明了中级专业技术资格就是中级职称了。
",3.136266894521178e-06
32064,有关深圳市机关单位公开招考职员及雇员公告,深圳市人力资源和社会保障局,2008.01.11,2008.01.14,"您好！ 对于08年1月发布的关于圳市机关单位公开招考职员及雇员之公告，本人有以下问题希望可以获得回复。谢谢！ 1.请问已在深圳台资企业工作近两年的06级非深户本科毕业生（已取得英语专业八级证书）是否有资格报考？ 2.尚未结婚，但男友是深圳户籍，是否可按社会人员报考呢？ 3.请问此机会是否每年都有，若今年结婚，明年是否可按社会人员报考？ 多谢回复，不胜感激。
		","你这次不能报考。 如果结婚，以后应该可以以深圳户籍人员身份报考。具体以当次公告为准。
		
		",3.28814999717153e-06
28031,急询：招调干中提交计划生育证明材料和户口卡等资料问题,深圳市人力资源和社会保障局,2009.07.21,2009.07.31,"各位领导好！ 我想咨询招调干过程中所需相关资料的问题： 我是通过公司申请招调干，目前公司是在龙岗区。 1、我是初婚未孕，请问还需要提交 申报资料中15条第2点：广东省流动人口避孕节育情况报告单；15条第3点：深圳市人口和计划生育部门出具的计划生育证明。这两项吗？还有龙岗区所需的相关资料和市人事局不一样吗？ 2、本人原户口为集体户口，无法拿到户口主页原件和户口卡原件，请问可以用复印件（复印件上有加盖原户口管理处“中国南方人才市场广州市场?? 人事代理证明章”）代替吗？ ? 谢谢您的回复，急盼！
","1、初婚未孕要15条1、2，不用3；龙岗区所需材料以其答复为准。2、无户口簿可以在公安局开户籍证明。
",3.3993722695635498e-06
28544,咨询几个不懂的地方,深圳市人力资源和社会保障局,2009.05.05,2009.05.19,"您好！我是2008年6月毕业的硕士研究生白滨，原工作单位在厦门，户口等关系放在厦门人才中心，09年3月被厦门原单位解聘，现在09年4月底在深圳找到工作，想把户口转入深圳。看到在所需材料的第三条里有个“拟引进人员现实表现、政治鉴定”要有调出单位出具，请问这个鉴定是否必须要，是否一定要原解聘的单位出具。 ????另外还有一个第八条“居民户口簿”的问题：拟引进人员须提供本人的户口簿，我的户口应该是在原来的厦门人才市场或者当地的街道办。我现在深圳，就想问一下我的户口簿可以从厦门人才市场或街道办自己拿出不？那边会不会让我拿，还是要这边出具什么材料？ ??? 最后一个问题：（十五）计划生育证明材料：中有个拟引进人员计划生育调查表,说要由调出地所在单位（居委会）和街道办（乡、镇）计生部门盖章,我没有结婚的情况是否需要填写这个表格？ ??? 我主要还是不清楚我这个情况要在深圳和厦门之间来往几次才可以办好？期待您的指导。谢谢！ ? ????顺祝工作顺利 ????????身体健康 ???????????????????????????????????????????? 白滨 15999621025 ????????????????????????????????????????????????? bbmarine@126.com
","1、鉴定要档案保管单位的人才中心出；2.可以向户口保管单位借出；3.调干的都需要计生调查表。
",3.4363340369880646e-06
6194,社保卡更换,深圳市人力资源和社会保障局,2016.11.21,2016.11.23,"你好我想问一下我的社保卡停交了，因为现在的公司是没有交社保的，但是社保卡有没有更新过，去银行找过说更新不了，一直在办理中，去的是建设银行，有没有什么办法吗
		","你好，如果社保停缴，对按一档缴纳医保的参保人，如个人账户有余额，则可在门诊继续使用，无需更新社保卡信息。如有疑问，请拨打12333咨询。
		
		",3.4414198772925175e-06
2067,关于人才引进材料预审时间,深圳市人力资源和社会保障局,2017.03.21,2017.03.22,"本人于去年12月份顺利提交申请，1月公示成功，2月13号提交资料到机构（深圳市对外服务公司），今天查询状态还是“已预审待受理”。在网上查询一般公示三月内要提交资料到人力局，为什么至今还没提交成功？对我办理有没有影响？是否可以加快进度？
		","你好，根据人才引进办事指南，人才引进业务由人力资源保障部门自受理申请之日起15个工作日内对书面申报材料进行审批，并作出是否同意的决定。如在审批过程中存在需要进一步核查的事项，审批时限可适当延长，但最长不超过30个工作日。
鉴于你是通过代理机构办理人才引进业务，具体受理日期请与相关代理机构确认。如有疑问，请拨打12333咨询。
",3.5005001659538237e-06
6802,关于职业补贴申请出现异常,深圳市人力资源和社会保障局,2016.10.28,2016.11.02,"我因为上班原因带不了手机，就是我自己的职业证是2015年12月29号发证，可是我点击“培训补贴申请”，系统弹出“大学生不允许申领补贴”，可是我的同学确是可以进行填报申请，想问下怎么回事
		","你好，有关职业技能培训补贴的相关业务请参阅我局网站相关栏目，如有疑问，请拨打88123491或12333咨询：http://www.sz.gov.cn/szrbj/wsbs/bszn/bsfwgrbs/200911/t20091104_1218798.htm
",3.513227329055013e-06
28144,户口与档案不在一地签署意见,深圳市人力资源和社会保障局,2009.07.02,2009.07.14,"我通过调干方式办理户口转入，现已开具调令，至宝安公安局办准迁证时，工作人员给我看文件说要到市人事局办签署意见，才可办准迁证，请问市人事局哪一部门可以办理？需要准备哪些资料？
","人事局的调令就是准迁的依据。
",3.6179918599943406e-06
28052,研究生调干是否一定要转正定级表?,深圳市人力资源和社会保障局,2009.07.15,2009.07.24,"您好，我的问题是这样的,06年研究生毕业后在外地一家公司工作，07年初辞职到第二家公司,08年初又辞职来深圳,现在深圳公司已满一年,要办理调干,结果档案里没有转正定级表.外地第一家公司档案管理处给的答复是:研究生一毕业就具有干部身份,所以不需要转正定级表. ????? 我想问的是,在深圳我现在办理调干,是否一定需要这个转正定级表了?
","研究生不需要该表。
",3.7258051824862193e-06
