编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
29051,八卦一路卖唱噪音严重扰民（城管不作为）,深圳市城市管理局,2009.03.16,2009.03.17,"位于八卦一路每天晚上都会产生很多生活噪音，本人在网上搜索了一下居民的投诉，简直是一大堆，为什么一直得不到城管部门的重视？查看你们的回复都是千篇一律：已经受理。这就是你们的处理态度和结果？每晚你们有来这条街看过吗？卖唱的（不是流浪乞讨的那种）、汽车喇叭声和那些大排档食客的吆喝声等等，这些噪声已经严重影响鹏盛小区居民的正常休息。卖唱这种形式其实我们并不反对，关键是不要用大音响发出的噪音来干扰居民生活，再者这种人天天在此，经常凌晨1点都在歇斯底里的叫喊，你们么有有效手段去处理卖唱的，请问有没有能力去制止他们发出的噪音？噪音污染应该是有法律保障的吧？另外那些大排档把餐桌都摆在大街上，这种行为已经违法城市管理的相关条例了吗？你们为什么就这样睁大眼睛任其破坏市貌市容？这不就是制造噪音的根源所在吗？除掉乱摆就没有卖唱的，也没有在大街上高声吆喝酒令的了。是人都会明白这些道理，为什么你们这些所谓执法部门就不去作为呢？你们在追打那些小摆小卖的小商贩们的那些嚣张劲头去哪里了？这些整天高收入的大排档每天给了你们多少好处费？就让你们明目张胆以抗法的形式去庇护他们。为民服务对你们来说就这么难吗？老百姓养你们干吗？
",位于八卦一路每天晚上都会产生很多生活噪音，本人在网上搜索了一下居民的投诉，简直是一大堆，为什么一直得不到城管部门的重视？查看你们的回复都是千篇一律：已经受理。这就是你们的处理态度和结果？每晚你们有来这条街看过吗？卖唱的（不是流浪乞讨的那种）、汽车喇叭声和那些大排档食客的吆喝声等等，这些噪声已经严重影响鹏盛小区居民的正常休息。卖唱这种形式其实我们并不反对，关键是不要用大音响发出的噪音来干扰居民生活，再者这种人天天在此，经常凌晨1点都在歇斯底里的叫喊，你们么有有效手段去处理卖唱的，请问有没有能力去制止他们发出的噪音？噪音污染应该是有法律保障的吧？另外那些大排档把餐桌都摆在大街上，这种行为已经违法城市管理的相关条例了吗？你们为什么就这样睁大眼睛任其破坏市貌市容？这不就是制造噪音的根源所在吗？除掉乱摆就没有卖唱的，也没有在大街上高声吆喝酒令的了。是人都会明白这些道理，为什么你们这些所谓执法部门就不去作为呢？你们在追打那些小摆小卖的小商贩们的那些嚣张劲头去哪里了？这些整天高收入的大排档每天给了你们多少好处费？就让你们明目张胆以抗法的形式去庇护他们。为民服务对你们来说就这么难吗？老百姓养你们干吗？,0.0002864567001755747
33868,我的问题该找谁来解决,深圳市城市管理局,2006.11.15,2006.12.07,"因邻居改建村屋后从一栋小民房变成分租数十户人的出租屋,每天制造大量噪音和垃圾严重影响到本人的正常生活,曾经多次向所属村长反映问题但答复是不是他们管的,请问我该找谁去解决这个问题
		","您好，您投诉的事项因为地址不祥我们无法受理。您如需要投诉请拨打12319，我们将有工作员为您受理。
		
		",0.0003550934089530111
32296,住宅楼上加建一层楼房是否可行,深圳市城市管理局,2007.10.31,2007.12.21,"我是碧海云天的住户,现在有很多家在楼上加了一层房子.大家觉得不合法,管理处说已经处理了,让他们停工.但是现还在施工.不知如此施工是否合法.
		","您的投诉我们已经受理，受理号为：3089484。如需咨询办理情况请拨打12319。谢谢您的支持。
		
		",0.0004274546053031347
9694,申请资质延续,深圳市城市管理局,2016.07.11,2016.07.13,"我公司于2009年8月18日取得园林绿化企业资质证书暂定三级资质，现证书已过期，现在应该是办理申请资质延续，还是重新申请暂定三级资质，需要哪些资料，在哪个部门办理
		","您好，上述情况可咨询深圳市园林与林业处，电话：83918662。谢谢！
		
		",0.0006187540075520692
28603,布吉深惠路桂芳园龙泉别墅区违建事宜,深圳市城市管理局,2009.05.06,2009.05.06,"您好,早前于四月四日通知贵部门关于深惠路桂芳园龙泉别墅8区K63,K64严重违章加建事项(深龙城管立案号2009字1709117号): ? 自贵局立案后,该两别墅的违章加建工程是停顿了下来一段时间,但违建者趁5.1假期间于5月2日开始又复工做违建部份外墙的工作,有要完成违建工程的企图. ? 违建者这种妄顾法规的行为,希望贵局能落实监察和打压不要让这种违章者有丝毫侥幸心理. 要不然此宗违建可能起到非常不好的带头作用继而引起另一宗大型事件如早前的""莲花山庄""事件. 到时所消耗的社会资源会非常大. ? 现想知道贵局立案后对该违章事宜下达了""整改通知""没有.. 整改期限为何.. ? 希望贵局对这事件多关注和对此等铁心的违建者一打到底! 感谢贵局近年对此等事件不遗余力的打击和对深圳市容作出的贡献.
","您好,针对您之前所反映的情况,执法队于4月17日前往调查，经查，8区K63未发现有违法施工行为；K64正在施工，加建面积为150平方米，对其已发《停止违法行为通知书》和《责令停止（改正）违法行为通知书》，编号：20039933。对于您5月6日的投诉,我们已经受理，受理编号为:深龙城管2009字第1733928号。如需咨询情况请拨打12319转6。谢谢您的支持。
",0.0019537108696359162
33869,问题咨询,深圳市城市管理局,2006.11.28,2006.12.07,"邻居出租屋大量租户每天制造大量噪音和垃圾令我的正常生活受到严重影响该找谁来管理,同一个问题问了半年发了5次信就连一次都没人回答??
		","您好，您投诉的事项因为地址不祥我们无法受理。您如需要投诉请拨打12319，我们将有工作员为您受理。
		
		",0.0019884892493393647
28567,收费,深圳市城市管理局,2009.05.15,2009.05.15,"石岩城管每月收取的70元综合管理费是什么费，包括那些项目，应该是怎么收费的收取多少。
","您好，请您向石岩城管部门咨询，电话：27618110。谢谢
",0.0025205443143118123
28584,关于KTV、的士高经营的位置,深圳市城市管理局,2009.05.11,2009.05.11,"请问在深圳市内居民楼经营KTV、的士高的娱乐场所违法吗？具体还有哪些限制，请详解，谢谢。
","您好,您所咨询的问题不属我局职责范围,建议向公安部门咨询.谢谢
",0.0025651105566310006
3276,龙岗布吉街道长龙花园非法经营影响周边卫生与生活。,深圳市城市管理局,2017.02.28,2017.02.28,"龙岗布吉街道长龙花园，长吉路71号店铺非法经营活禽偷偷宰杀活禽，占道非法经营严厉不明的生猪和海产，长吉路75号店铺为没经过同栋业务的同意非法扩建，乱搭电线到市政树木，还私自在马路上加装停车架把路面占为自己停车位。
		","您好,非法经营活禽偷偷宰杀活禽不属我局职能范围；建议您向其他相关部门反映；
占道非法经营投诉我们已经受理。布吉综合执法队回复：您好，接到投诉后我执法人员已到现场对当事人进行了说服教育，当事人也主动进行了配合，承诺不再占道，做到入室规范经营。也不会太吵影响周围居民的生活。下一步，我队将加大对该处市容问题的督查考核力度，并责成我队加强巡查，落实好长效管理，确保该处问题整改到位，不再回潮，真正还市民一个整洁有序的市容环境。 欢迎您拨打我路面中队电话与我们联系，我们将尽快安排队员前往处理。联系电话：0755-28267555；
您所反映的长吉75号店铺的问题不属我局职能范围；建议您向其他相关部门反映。如需咨询情况请拨打12319。谢谢您的支持！
",0.002801292418982193
33871,南头关口一路的路灯灭了两年了，谁管呀？？,深圳市城市管理局,2006.11.23,2006.12.07,"南头关口一路的路灯灭了快两年了，请通知相应部门解决一下吧！南富苑小区住户，晚上出行不便呀，另：这个星期路面也没人打扫了，满地落叶。
		","您的投诉已经受理，受理号为461084及461097。可以拨打12319城管热线查询办理情况。
		
		",0.00302995678704987
17882,民治街道执法队不作为,深圳市城市管理局,2015.08.05,2015.08.26,"自从2012年梅陇镇18栋商业街餐厅外乱摆放到现在问题没解决，严重的影响楼上业主正常生活，多次投诉无结果，现在越来越厉害，民治执法队来了转一圈就走了，根本就不管导致餐厅的乱摆放无法无天。请求城市管理部门来现场看一下，看看楼上的业主处在什么环境下生活。也来看看民治街道执法队是怎样执法的，执法的结果是怎样的。
		","民治办事处综合执法队回复：接到该投诉后，组织队员多次前往现场查处 ，经查，在处理此路段时，我队曾多次发生过暴力抗法事件，经多部门协调后且该行为是在小区红线范围内但我队严厉打击在小区店门前的外围停车场摆卖，一旦发现做到发现一宗查处一宗。我办事处领导同意暂时将此处列为疏导点，后续我办会找出更直接有效的方法集中对该处进行清理整治。 如需咨询情况请拨打12319。谢谢您的支持。
",0.0036289120808871145
29341,公明的居民健康水来管,深圳市城市管理局,2008.12.14,2009.02.04,"?每当晚上走到深圳公明，有一股刺鼻的气味，呼吸困难，空中很大烟雾．是黑加工厂在生产造成的．当地的居民健康谁来管？
","地址不详
",0.003927950961257642
5844,怡枫园小区物业公司私自圈占城市绿地,深圳市城市管理局,2016.11.28,2016.12.01,"投诉福田区景田东路45号怡枫园小区华熙物业管理公司私下圈占城市绿地经营停车场收费。本人今年三月份也有投诉过，经贵局核实已经立为案件。为什么执法责任单位（莲花街道执法队）时间快过了一年也没执行让其整改？为了社会资源和人民群众权益不受侵犯。请贵局重视并监督其执法过程！
		","您好,莲花街道执法队回复：我队已安排执法人员到现场核查，经查，怡枫园于2007年建成入住，其位于福田区中心位置，周边办公楼普遍建成年限较早，停车位严重配套不足。自入住之日起，在小区边缘紧靠景田东路的位置建成一个停车场，与小区同步投入使用，并取得停车收费许可。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.004537901633110963
2258,店外经营高音喇叭吵死人,深圳市城市管理局,2017.03.19,2017.03.20,"宝安区黄田路西1巷1号OPPO华为苹果手机店门口大马路上整天摆个桌子，影响市容交通，喊话喇叭吵死人，希望有关部门处理下，谢谢
		","您好,航城执法队二中队回复：航城街道三围工作站队员已处理完毕，已将责令商家将门店外广告牌匾收进店内。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.005253690711383041
33873,地方管理问题咨询,深圳市城市管理局,2006.11.25,2006.12.07,"本人住宝安区河东沙井头12号,因邻居改建房子后从原来只有一户人住变成分租数十户人,大量的租客每天制造大量噪音和乱抛垃圾对我的正常生活做成严重骚扰,对此问题曾向所属河东村委反映但对方说是无权管理,请问我该找谁来处理这个问题
		","您的投诉已经受理，受理号为274927。可以拨打12319城管热线查询办理情况。
		
		",0.009138964684950901
33860,狗患问题,深圳市城市管理局,2006.11.24,2006.12.07,"请问就狗患问题,内地城市有关部门都有动作了,深圳有什么具体举措?有什么部门来进行管理?大约什么时候进行呢?
		","您好！新的管理办法和资费已经出台。有关城管局的业务您可以登陆我们的网站www.szum.gov.cn，或者致电83916931咨询。谢谢。
		
		",0.011600524184388727
2255,大南山公园靠海关登山口一侧山道休憩凉亭何时能给予维修,深圳市城市管理局,2017.03.16,2017.03.20,"您好！大南山公园靠海关登山口和鸣溪谷小区一侧的登山道路休憩木质凉亭，目前已局部腐烂严重，若再不及时进行维修，可能随时会垮塌危及过往登山人员，恳请贵单位给予及时协调维修。以此为盼！谢谢!
		","您好,南山公园回复：经核查：该木质凉亭是鸣溪谷小区修建，不属于南山公园范围。该木质凉亭在南山公园海关登山道旁边属于鸣溪谷小区物业管理。我园已将此信息反馈给鸣溪谷小区物业管理处。由物业管理处进行维修。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.012823957785597084
28982,关于永香路,深圳市城市管理局,2009.03.27,2009.03.27,"你好,请问四季花城一期和六七期之间的永香路,什么时间能进行改造,现在的路真的好烂的,特别是下雨,真的有点寸步难行.我是春华四季园的业主,我们小区虽然和花城不是同一片区,一个龙华,一个龙岗的,但是永香路基本上是我们小区业主出行的唯一通道,不知现在政府有没有改造的计划,现在的路真的太难走了,现在夏天来了,雨水也多了,就更难走了.真是苦不堪言呀.
","您好,您的投诉我们已经受理。受理编号为:深龙城管2009字第1700820号。如需咨询情况请拨打12319转6谢谢您的支持。
",0.01358483223019702
1111,光明新区白花洞白花学校是否开工了？,深圳市城市管理局,2017.04.11,2017.04.12,"近日看到白花社区的工地上标志牌 写着白花学校道路施工的字样，但是不知道是否真正是白花学校施工？ 工地现场未见张贴任何施工许可标志，所以有此疑问。
		","您好,光明街道执法队回复：执法中队已到现场找社区了解属白花学校平整地块。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.015128932658459382
8764,关于园林三级资质申请事宜,深圳市城市管理局,2016.08.25,2016.08.25,"您好！请问园林三级资质恢复审批受理了吗？
		","您好，上述情况可咨询深圳市城管局园林与林业处，电话：83918662。谢谢！
		
		",0.016054816769271008
33862,关于户外广告审批工作的进程,深圳市城市管理局,2006.11.24,2006.12.07,"您好:?? 请问户外广告项目审批的工作什么时间开始?
		","现在已经开始受理了。有关城管局的业务您可以登陆我们的网站www.szum.gov.cn，或者致电83916931咨询。谢谢。
		
		",0.019205576802231228
5194,深圳湾公园共享单车乱停放出现安全隐患，严重干扰游园,深圳市城市管理局,2016.12.13,2016.12.13,"自从2016年10月下旬开始，共享单车陆续投放园区，游客的车辆乱停放道德缺失以致园区景观道路及绿化片区出现占道，问题随着车辆投放日益剧增（12月11日目测超2000台），安全隐患严重。作为园区管理方因重视问题，采取有效措施，尽快制定摆放管理，恢复正常游园
		","您好,深圳湾公园回复：共享单车给市民出行带来了极大的便利，也给公园管理者带来了极大的压力和困难。目前，各类共享单车在深圳湾公园投放数量在1000辆以上,而且还有愈演愈烈趋势，几乎呈现出一种失控状态。共享单车随意停放在人行观光道、绿道、巡逻道、绿地上，部分路段几乎被共享单车堵死，确实存在严重的安全隐患，影响游客通行。深圳湾公园是典型的线现状型公园，园道狭窄，可供游人游园的空间有限，大量共享单车占据园道和绿地。一方面，给不骑行游客的游园活动带来极大的不便；另一方面，也存在较大的安全隐患；再者，给公园的管理带来极大压力。为保障游客安全而实行的人车分流措施，也因此收效甚微。作为管理者，为了给市民提供安全舒适的公共空间，加大了管理和宣传力度，一是增加了宣传引导牌，倡导骑行车遵守公园管理各项规定，文明骑行，有序停放；二是增加了管理人员，在车辆引导和摆放上，投入大量人力进行规范。但由于每天入园车辆高达千辆，目前存在着车满为患的困境。我们也曾数次约谈共享单车经营单位，希望其拿出解决方案，但目前来看，没有效果。期望政府及时出台相关管理细则，加强对共享单车的监管。深圳湾公园是属于深圳市民的，我们希望深圳湾公园首先是个整洁有序的公园，呼吁广大市民可以就共享单车带来的难题，献计献策，探寻解决之道，共同将深圳湾公园管理好、维护好。。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.020983676054479594
33091,公园内乱搭建,深圳市城市管理局,2007.07.22,2007.08.21,"金稻田路和金州路交叉点内测有个三角型的小型市政绿地，从今年年初就有人在靠近港鹏新村边缘建了两处建筑，目前该处建筑即将完工。请问这两处建筑经过有关部门批准没有？是作何用途？是违建吗？
		","您的投诉我们已经受理，受理号为：2114520。如需咨询办理情况请拨打12319。谢谢您的支持。
		
		",0.024312002102745756
28643,今年招聘,深圳市城市管理局,2009.04.28,2009.04.28,"请问您知道今年招聘深圳户籍毕业生吗？
","不属我局职责范围,建议向人事部门咨询.谢谢
",0.027309102382196415
6684,在公园树木上悬挂吊床睡觉违法吗？,深圳市城市管理局,2016.11.06,2016.11.07,"你好，请问市民在公园休闲时在树木上悬挂吊床睡觉违法吗？如果违法，具体的法律条文是什么？谢谢。
		","您好，您可咨询深圳市公园管理中心，电话：83700370。谢谢！
",0.042067448323085066
1443,招牌内容与营业执照内容不符，而且未审批(说是有人照着？),深圳市城市管理局,2017.04.02,2017.04.06,"食为先小吃实训机构(超大型的两大片招牌) 地址：深圳宝安松岗(广深路松岗段132号-2号即松岗桥底十字路口星港城正对面)
		","您好,松岗街道综合执法队一中队回复：执法人员已到现场处理，已将该招牌拆除。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.04821218828546303
32295,仍煙頭,深圳市城市管理局,2007.10.22,2007.12.21,"請問在羅湖火車站售票處(短途線), 附近仍煙頭. 罰款是多少($50, $100, $200)?
		","根据《深圳经济特区市容和环境卫生管理条例》，责令清理，并处以五十元以上二百元以下的罚款。
		
		",0.05472154553737929
6921,西丽留仙大道和石鼓路成排小叶榕疑似遭虫蛀！！,深圳市城市管理局,2016.10.30,2016.10.31,"西丽留仙大道和石鼓路附近成排小叶榕疑似遭虫蛀，叶子快被吃光了，地面很多掉落的土粒，站着都能听到不停掉落的声音，叶子被啃食的速度很快，请派人到现场查看，及早处理，具体地点是西丽二中门前，留仙大道接近石鼓路一段，谢谢~~不知道归哪个部门管，所以给人居环境委员会也发了)
		","您好,南山区园林绿化管理所回复：处理完毕。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.06310642423029744
5451,停车场搭临时遮阳棚需要报批吗,深圳市城市管理局,2016.12.08,2016.12.08,"自有物业停车场搭临时遮阳棚需要报批吗？
		","您好，您可咨询深圳市城管局办文窗口，电话：88125975。谢谢！
		
		",0.06730560806679242
5860,占道经营,深圳市城市管理局,2016.12.01,2016.12.01,"全天搭蓬占道摆卖
		","您好,松岗街道综合执法队三中队回复：接到投诉，出动执法人员3名，特保4名。到达投诉地点核实情况后回复：此处为溪北市场疏导点开放时间为每周一至五17:00-22:00，周六日及节假日全天开放。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.06773760003405283
6411,占道经营,深圳市城市管理局,2016.11.13,2016.11.14,"全天搭蓬占道摆卖
		","您好,松岗街道综合执法队三中队回复：接到投诉后，出动执法队员3名、特保人员3名到投诉地点查看，现已把搭蓬占道摆卖情况处理完毕。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.06773760003405283
4923,占道经营,深圳市城市管理局,2016.12.19,2016.12.20,"全天搭蓬占道摆卖
		","您好,海山执法队回复：已处理。今后，我队将加强巡查和查处力度。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.06773760003405283
3400,关于罗湖区爱国路与布心路交汇处的绿化带（大树树丛中）被乱遗弃垃圾杂物的现象,深圳市城市管理局,2017.02.25,2017.02.27,"您好，本人是居住深圳市罗湖布心花园2区的户主，上周已向贵部门反馈过关于罗湖区爱国路与布心路交汇处的绿化带中有被乱遗弃垃圾杂物的现象，但问题仍未解决；仍有大量垃圾堆放至爱国路与布心路交汇处的绿化带后的大树脚下的树丛里（路边比较难发现），希望相关部门这次够能整治一下该现象，还附近居民一个整洁卫生的居住环境。感谢。
		","您好,东湖街道办事处回复：我队队员已协调管理单位现场处理，垃圾已清理。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.08330577914100346
33452,人行道,深圳市城市管理局,2007.03.01,2007.04.10,"莲塘畔山路為什么車店天天可以在人行道请冼車沒有部门去理？
		","感谢您对我们的工作的支持，请您拨打12319免费热线，告诉我们的工作人员确切地址，我们将第一时间为您受理。谢谢。
		
		",0.09065000440265913
28882,任意张贴的广告处理投诉处理,深圳市城市管理局,2009.04.14,2009.04.15,"整个深圳市到处地上张贴的广告贴纸，严重影响美观。没有处理的方式或是解决办法吗？
","您好,城管部门已采取多种有效措施清除街面小广告.感谢您的来电.谢谢
",0.11498762503238658
19786,贴招聘广告,深圳市城市管理局,2015.06.10,2015.06.11,"本人贴了张招聘广告，现在龙岗区平湖执法队要罚款200元，我觉得很难接受。能不能不罚款？我是第一次贴的，可以警告或教育.. 
		","平湖综合执法队 回复：对于当事人行为违反《深圳经济特区市容和环境卫生管理条例》条款第35条第1款：在建筑物外墙及市政公用设施和树木上张贴、涂写、刻画的，我队依据条款第35条第2款处罚标准：1.责令清理；2.按每处200元罚款，对当事人依法进行处罚。如需咨询情况请拨打12319。谢谢您的支持。
",0.11503894045343366
25558,自设性户外广告,深圳市城市管理局,2013.08.15,2013.08.15,"法定控制范围之内的自设性户外广告也需要行政审批吗？就是沿街门面房进行自我宣传的小型广告。
		","您好！上述情况可咨询市城管局办文窗口，咨询电话：82105975。如需咨询具体情况，请拨打城管热线12319。
",0.12010026493790693
7553,现状树木影响施工用地。,深圳市城市管理局,2016.10.08,2016.10.08,"种植在丹梓大道上的绿化树木占用我项目施工用地，申请处理。
		","您好，上述请可咨询坪山新区城管局，电话：28339260。谢谢！
		
		",0.15019603788583835
3907,宝安区新乐路晚上烧烤占道,深圳市城市管理局,2017.02.15,2017.02.15,"宝安区，新乐路和翻身路交界处，十字路口旁，有个烧烤档，每晚六七点以后把桌子摆在路口旁，连成一排，严重阻碍行人通行。
		","您好,新安执法队一中队回复：已现场办理完毕。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.1671974000837676
33872,违章建筑,深圳市城市管理局,2006.11.24,2006.12.07,"今天是十月一号,在罗湖区人民南路京湖大酒店旁边有人在违法搭建商铺
		","您的投诉已经受理，受理号为461103。可以拨打12319城管热线查询办理情况。
		
		",0.22145277926807239
18245,西乡御龙湾工地三号路工人生活区门口人行道几个垃圾桶臭味,深圳市城市管理局,2015.07.26,2015.08.12,"本人住阳光海花园，每天出入三号路。臭味相当难闻。望相关部门及时处理。将垃圾桶移走。谢谢
		","西乡市政服务中心 回复：环卫组处理完毕。如需咨询情况请拨打12319。谢谢您的支持。
",0.2691748728472926
6981,洒水车的洒水时间,深圳市城市管理局,2016.10.28,2016.10.28,"深圳市关于洒水车的洒水时间如何规定？龙华新区是如何规定的？
		","您好，上述情况可咨询深圳市环境卫生管理处，电话：82252637。龙华新区社区网格管理中心，电话：29112319。谢谢！
		
		",0.2982645911870889
7260,光明街道光明中学附近有人养鸡,深圳市城市管理局,2016.10.16,2016.10.18,"光明街道新围村4号楼（光明中学后门附近）一楼有人养鸡，臭气到处漂，严重影响环境及生活。请处理。
		","您好,光明街道执法队回复：执法中队已联合社区工作人员多次到养鸡业主家做思想工作，已责令业主拆除荔枝林搭建物，不得放鸡到荔枝林，不得在公共地方养鸡。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.32023065780656434
25359,罗岗片区漫天飞尘,深圳市城市管理局,2013.10.05,2013.10.09,"布吉 罗岗路这几天泥头车洒落 漫天飞尘 无人管
		","龙岗区城管局回复： ??? 2013年10月10日上午，我局执法监察人员前往罗岗路巡查，发现来往泥头车频繁。经对过往泥头车进行调查，发现均来自罗岗路“信义嘉御山”工地，并现场通知布吉街道执法队进行调查处理。10月10日下午，布吉街道执法队对该路段违法运输的2台泥头车依法进行了查扣，并责令施工工地管理好进出的泥头车，做好泥头车的清洗和附近路面的洒水工作，防止灰尘扰民。针对查扣的两辆泥头车，布吉街道执法队也将依法进行处罚。下一步，布吉街道执法队将加强对该路段的巡查监管力度。我局也将加大对该路段的巡查力度，发现违法行为将立即通知执法队进行查处。
",0.381285318167789
5817,如何办理狗证，需要哪些？,深圳市城市管理局,2016.11.30,2016.12.01,"如题。
		","您好,上述情况可咨询所属的街道办事处。谢谢!
		
		",0.3846153846153848
17887,路灯被树枝遮挡,深圳市城市管理局,2015.08.04,2015.08.26,"南山区朗山二号路，路灯被树枝严重遮挡，夜间行走基本看不到光。请问贵局是否可以处理，或者应该向哪个部门反应。
		","南山区园林绿化管理所回复：修剪完毕。如需咨询情况请拨打12319。谢谢您的支持。
		
		",0.412961993536634
7885,招牌霓虹灯变更,深圳市城市管理局,2016.09.23,2016.09.26,"招牌霓虹灯变更需要什么手续？ 
		","您好，上述情况可咨询深圳市城管局办文窗口，电话：88125975。谢谢！
		
		",0.42460318617004333
29035,ytfiyfiyf,深圳市城市管理局,2009.03.17,2009.03.18,"龙东沙背历东升新路34号刚好沙背历市场对面二楼有黑网吧，一楼是照相馆和饭店。龙东沙背历社区办公室对面家家福商场后面一楼有黑网吧，刚好在商场后面小巷子就到里面最后2间，网吧里还有老虎机提供赌博。龙东沙背历东升新路63号二楼有黑网吧，一楼是牙科医疗室，中间楼梯上去左手边是网吧。龙东沙背历东升新路80号二楼有黑网吧，路边旧楼房两层，一楼是煤气配送站，本来就危险了，二楼还是30多台电脑的黑网吧，消防特别危险，一条小铁楼梯上二楼，万一火灾跑也跑不掉。
","您好,您的投诉我们已经受理。受理编号为:深龙城管2009字第1693212号,深龙城管2009字第1693226号,深龙城管2009字第1693223号,深龙城管2009字第1693240号。如需咨询情况请拨打12319转6.谢谢您的支持。
",0.559267740959303
4469,楼顶养白鸽,深圳市城市管理局,2017.01.22,2017.01.22,"丁头村97-2号 楼顶大量养白鸽，能养吗？
		","您好,南山区南山街道办事处回复：针对市民反映，我队多次到现场找白鸽的饲养人，现已对鸽子进行了清理，并将棚子拆除。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.576610818077863
19839,投诉布吉荣华路百合山庄门口乱摆卖,深圳市城市管理局,2015.05.26,2015.06.09,"百合山庄乱摆卖严重影响了小区居民的正常生活，还时常发生争抢摊位打架斗殴事情。
		","布吉综合执法队回复：您好，接到投诉后我执法人员已到现场对乱摆卖进行驱赶和清理，由于乱摆卖群体特殊，城管工作一般主要以劝导教育为主，我人员也无法24小时在该路段定点，乱摆卖成本低，利益链大，被没收后也能较快的回潮。希望您对我们工作的理解。欢迎您拨打路面中队查处，联系电话0755-28267555.感谢你的来电，祝您生活愉快。如需咨询情况请拨打12319。谢谢您的支持。
",0.6487637410363323
7006,第十一届深圳市公园文化周,深圳市城市管理局,2016.10.27,2016.10.27,"各个公园具体是哪一天
		","您好，上述情况可咨询深圳市公园管理中心，电话：83700370。谢谢！
		
		",0.7061846592601007
29236,北环路灯一盏不亮,深圳市城市管理局,2009.02.19,2009.02.20,"你好！ 北环大道南海立交 位于北环小的桥洞里面的路灯，半个多月以来一盏多没亮。 这一带以前是三抢两夺的高发地带，现在天一黑就不敢过。 请在百忙中让路灯重亮为谢
","您好,您的投诉我们已经受理。受理编号为:5714589。如需咨询情况请拨打12319谢谢您的支持。
",0.716214007570506
1436,道路灰尘归谁管,深圳市城市管理局,2017.04.03,2017.04.06,"深圳市龙岗区平湖镇这边，从华南城西门公交站到上木古村公交站，因为修地铁，每天尘土飞扬，给周围的居民行人的生活带来严重影响，危害他们的身体健康，却没有任何人来管。每天早晚出行高峰期前洒洒水也好! 希望有关部门可以重视！
		","您好,平湖综合执法队回复：2017年4月7日执法队工作人员前往现场，与地铁施工方取得联系，要求施工方施工期间采取措施降尘，，特别对早晚出行高峰期加强洒水频率，不要影响周边居民、行人生活。此路段城管办每天都有安排晒水。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.7981878304015663
33090,罗湖区布心东晓路,深圳市城市管理局,2007.08.01,2007.08.21,"你好!罗湖区布心东晓路""特力""住宅区一楼的无营业证的卡拉ok厅,到现在仍然还在营业,是东晓路街道管不了?还是没有去管?请你们再次督办一下,给孩子们一个安静的学习环境,给我们一个安静的夜晚!谢谢!
		","您的投诉我们已经受理，受理号为：2115682。如需咨询办理情况请拨打12319。谢谢您的支持。
		
		",0.8301638211183604
6096,有关学生社团在中书旁边广场上申请临时摊位,深圳市城市管理局,2016.11.24,2016.11.25,"我们是深圳国际交流学院 松柏会的学生。我们是慈善性质的社团。想在十二月底在中心书城旁边的广场上举行义卖活动。需要申请一个临时摊位，届时会有音响用来宣传。策划案已经写好了，随时可以发过来请求审批。 想问问具体的申请流程和要求是什么谢谢～
		","您好，上述情况可咨询深圳市城管局办文窗口，电话：88125975。谢谢！
		
		",0.9388791234509611
3241,宝安区沙井街道步涌向兴路东段泥土灰尘无人打扫,深圳市城市管理局,2017.03.01,2017.03.01,"宝安区沙井街道步涌向兴路东段泥土灰尘特别多，每天无人打扫，导致该路段灰尘满天，给过往行人和附近国高企业工厂带来极大不便，请环卫安排吸尘车辆进行打扫为谢
		","您好,沙井市政服务中心回复：接到此案件，我们马上工作人员到现场处理，积极洒水。但是此路段一直在施工，洒水完又有灰，避免不了，但是我们将一直跟踪此案件，勤快洒水，定时洒水。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.958171777932788
169,宝安公园西门广场上有人使用外置功放唱歌到晚上10点,深圳市城市管理局,2017.05.03,2017.05.04,"宝安公园西门广场上最近两天有人使用外置功放唱歌到晚上10点，声音非常大，严重影响附近居民休息。没见到公园管理处有人管理或者制止，希望加强公园的管理，来公园游玩活动锻炼无可厚非，但噪音就真受不了。现在正值中考高考前夕，还请还居民一个较为安静的环境。
		","您好，关于您反映宝安公园西门广场上有人使用外置功放唱歌到晚上10点的问题，宝安区城市管理监督指挥中心回复：经采集员现场核实，该问题已不存在。如再次发现上述情况，可拨打城管热线12319。感谢您对城管工作的支持和配合！
		
		",0.9885693427651372
