id,text
4088585932668780,今天的微博热门真的让人感慨世事无常。南方医科大学被杀那个学生，真的好可怜……听说本来应该今天去中山大学复试，考研的都知道，自划线的学校考到390多需要付出多少努力……真的太可怜了希望另一位重伤者能脱离生命危险🙏还有那些幼儿园的小朋友，早日回归健康生活 ​
4088579686939283,当我看到中山大学，武汉大学的你们发说说庆祝国足胜利时，我突然想到了，成功的花/人们只惊慕她现时的明艳/然而当初它的芽儿/浸透了奋斗的泪泉/洒遍了牺牲的血雨。你们也是一样，国语也是一样，程度与方向不同罢了。而我，却是在庆祝人群中的旁观者，期待有那么一天，在自己对的时候，激情澎湃！ ​
4088574846822367,真好听~  分享了李雍的单曲《我喜欢（中山大学版）（Cover：上海彩虹室内合唱团）》 我喜欢（中山大学版）（Cover：上海彩虹室内合唱团） (来自@网易云音乐) ​
4088606287077554,今天看到南方医科大的杀人案，脑子里一直想着这事，人的生命好脆弱，永远不知道下一秒发生什么，那个本来今天要去中山大学复试的同学，就因为凶手的不正常？十年的寒窗苦读，好不容易考上的研究生，可能拥有的大好前途就断送在他手里，真的不公平，他的父母，可能以他为骄傲的父母，他室友的父母，又如 ​...全文
4088605687896704,看到的朋友，帮帮忙转发，让更多人知道，让我好朋友妈妈增添多一分希望吧，万分感激大家了🙏🙏🙏🙏紧急求助急求RH阴性O型血（非普通O型血）我妈妈罹患急性白血病，目前在广州中山大学第二附属医院就医，急需输血治疗，但因为我妈妈血型特殊，是RH阴性O型血，俗称熊猫血，是极其稀有的血型 ​...全文
4088585932668780,今天的微博热门真的让人感慨世事无常。南方医科大学被杀那个学生，真的好可怜……听说本来应该今天去中山大学复试，考研的都知道，自划线的学校考到390多需要付出多少努力……真的太可怜了希望另一位重伤者能脱离生命危险🙏还有那些幼儿园的小朋友，早日回归健康生活 ​
4088579686939283,当我看到中山大学，武汉大学的你们发说说庆祝国足胜利时，我突然想到了，成功的花/人们只惊慕她现时的明艳/然而当初它的芽儿/浸透了奋斗的泪泉/洒遍了牺牲的血雨。你们也是一样，国语也是一样，程度与方向不同罢了。而我，却是在庆祝人群中的旁观者，期待有那么一天，在自己对的时候，激情澎湃！ ​
4088574846822367,真好听~  分享了李雍的单曲《我喜欢（中山大学版）（Cover：上海彩虹室内合唱团）》 我喜欢（中山大学版）（Cover：上海彩虹室内合唱团） (来自@网易云音乐) ​
4088554487129618,【#南方医科大学杀人案#  行凶者作案前曾“打招呼”：你们大家死定了】南方医科大学某学生公寓昨晚发生的持刀杀人事件，造成两名学生一死一重伤。事发前，杀人者曾在群里威胁道“你们大家死定了，我有杀人之前打招呼的习惯”。据悉，死者已通过中山大学考研笔试，准备今天去面试；而伤者目前仍在抢救。 ​
4088549282867457,〔21〕张华夏：《因果性究竟是什么？》，载《中山大学学报》，1992（1）。 ​
4088548146072773,#梅州新闻#【我市一人获评省社工之】日前，省第六届“岭南社工宣传周”活动启动仪式在汕头市举行，同时表彰了10名第六届广东省优秀社工、37名广东省社工之星。市关爱妇女儿童社会组织服务中心的中山大学社会工作硕士 钟元芳获评广东省社工之星。我市一人获评省社工之星 ​
4088546870708777,明天模拟志愿填报.......既然不能考空管  无论如何都想留在上海王辰填了很多外地的学校一心想考中山大学真的很希望他能留在上海祝愿他能考上复旦吧 ​
4088520739511354,#南方医科大学杀人案#一个今天本该参加中山大学考研复试的人，只有考研的人才知道考研要付出多大的努力和心血。撇开一切不谈，学校对于一个有精神问题的学生没有采取应有的措施，甚至在他发了威胁性的信息后，也没有引起大家的重视，才造成这样的后果，事已至此，愿逝者安息🙏 ​
4088515765326951,缠论反思录1: 缠论的初衷  缠论本质上是一种博弈理论。作者试图用研究数学曲线的方法去研究股价的上涨下跌动力。知道缠师的人都以为他是中山大学数学系的高才生。学过高等数学的人都知道，曲线有斜率，假设曲线是连续的，斜率的变化意味曲线的趋势强弱。如果斜率为零，那么曲线的方向有个能发生变化或 ​...全文
4088504948330569,#天河资讯#【高校自主招生来了！怎样报读中大、华工？】中山大学和华南理工大学一年一度的自主招生开始启动啦，面向全国，分别招385人和315人。即日起，可网上报名！最新出炉的政策快戳大图了解，准备还是要有的，万一成功了呢？ ​
4088503493569265,【#古迹寻踪#】国立中山大学陈寅恪故居。 ​
4088501097779122,心痛学校发生这种事情  怎么说呢不希望喷子黑学校 也别黑辅导员其实我更多心疼逝者的父母辛辛苦苦培养儿子  儿子刚刚考上研究生可能之前打过电话给父母说了考上了中山大学突然来的噩耗  如果家里只有一个儿子那你让他父母可怎么办怎么办啊！！！！逝者安息 ​
4088485198099588,骑单车在中山大学校园逛真是舒服，清风送爽，鸟语花香。禾雀花只开了一点点，杜鹃花开剩一点点。 广州·中山大学(南门) ​
4088459625276447,夏葛医学院董事会与岭南大学董事会进行洽商合并，合并后改名为“孙逸仙博士纪念医学院”，属于岭南大学各学院之一。1936年秋，夏葛医学院将全部设备移交岭南大学（后来的中山大学）。至此，夏葛医学院则不复存在了。 ​
4088449059425687,作者简介： 蒋林、博士、中药学研究员。中国科学院理学硕士，广州中医药大学医学博士，中山大学和广东清远医药集团公司博士后。2007年作为“百人计划”人才引进中山大学药学院。  今年来主持国家、省部委项目10多项，企业项目20多项。包括燕窝GAP基地建设和关键技术的研究、燕窝标准提取物以及产品的研 ​...全文
4088443124779142,#广州城事#【高校自主招生简章陆续发布】各位考生留意啦！@中山大学 和@华南理工大学 日前先后发布2017年自主招生简章，面向全国自主招生。其中，中大计划自主招生人数不超过385人，报名时间从即日起至3月31日；华工计划招生人数不超过315人，招生专业类别为八大类，报名时间为3月23日8时~4月6日17时。 ​
4088439135628030,报了道，明天笔试，后天上机加面试，通知最后会在27出来，没选择调剂非全，所以唯有奋力一搏。你好，中山大学！！！ 广州·中山大学东校区图书馆 ​
4088426971943575,#中图荐书#《傅斯年诗经讲义稿笺注》，当代世界出版社。本书是傅斯年先生在1927年担任中山大学教授时，为学生讲授《诗经》所写的讲义。讲义涵盖了诗经研究史、诗经研究方法、诗经的地理、诗经的艺术性等多方面内容，显示出一个具有深厚国学积淀和系统西学思想素养的年轻学者的学术眼光。虽称讲义，其实 ​...全文
4088402171239813,#粤游资讯# 3月23日上午，广东省旅游局局长曾颖如出席了惠州市创建国家全域旅游示范区工作动员电视电话会议。会议由惠州市市长麦教猛同志主持，副市长余金富传达了国家、省旅游工作会议有关精神并部署下一步创建国家全域旅游示范区有关工作。中山大学保继刚院长作《优势重构与惠州旅游》的主题演讲。市 ​...全文
4088396421002505,【许瑞生一行莅汕调研樟林古港规划建设及南粤古驿道保护利用，刘小涛陪同】昨天，副省长许瑞生与中山大学党委书记陈春声等专家学者，莅汕调研樟林古港规划建设及南粤古驿道保护利用等工作。调研中，许瑞生充分肯定了我市在城市规划建设、历史文化保护等方面取得的成绩。省政府副秘书长赵坤、市长刘小涛 ​...全文
4088395493902375,#广州校园#教育部科技发展中心公布《至2016年底有效发明专利排名前50名高校》。广东省华南理工大学与中山大学双双上榜。华南理工大学有效发明专利3770件，排全国第六；中山大学有效发明专利1340件，排全国42。华工和中大不愧是是广东杠杠的高校，当年要是努力一点就...... ​
4088348249280487,中山大学附属第五烧伤科，长春哪家医院做隆鼻好？多少钱？哈尔滨欧华国际隆胸多少钱？疼不疼？？ @整形问题不懂问我 最近还想做其它的项目，埋线双眼皮提升自体脂肪填充面颊太阳穴面部额头抬头纹除皱全脸！不知道北京杭州济南武汉成都重庆浙江福建沈阳哈尔滨河南郑州那里比较好？幸福在于心态，快乐在? ​
4088257967130919,#无偿献血# 外语系师兄的妈妈 求熊猫血🙏 🔻紧急求助🔻急求RH阴性O型血（非普通O型血）我妈妈罹患急性白血病，目前在广州中山大学第二附属医院就医，急需输血治疗，但因为我妈妈血型特殊，RH阴性O型血，俗称熊猫血，是极其稀有的血型，无法找到血源，目前危在旦夕。请各位朋友帮忙，了解身边 ​...全文
4088256330990517,@第六区officialonline #我们要第六区球衣#我们，中山大学新华学院行管公关队，一帮兄弟一起打球已经三年，两次止步于决赛让我们如今变得更具竞争力！我们能赢球，我们能喝酒，能做青春和篮球带给我们的放肆！如果问我们什么之最，我们，最能给第六区球衣带个全校冠军，就在接下来两个月的比赛！我们就 ​...全文
4088254691777934,高弓足丶扁平足有时真的是很无奈！有位在珠江新城住的小朋友正读小学五年级，高弓足而且左足中足很松驰，往外倾，平时就经常摔倒！前几天甚至摔断了手！！！有位正读初三的陈同学，跑步总是跑不起来！还经常小腿抽着痛！原来是严重扁平足，足跟严重歪向一边了！中山大学庄教授经常腰痛，到医院检查又查 ​...全文
4088203827211825,分享图片 中山大学 美极了 ​
4088188806475355,我聽見雨滴落在青青草地，我聽見遠方下課鐘聲響起⋯⋯@中山大学 ​
4088164647827604,"賀! 不負朋友之托, 協助 中山大學 陈同學从商业界的背景跨专业至东亞研究及社科人文科學領域, 錄取UIUC 东亞研究! ​"
4088256330990517,@第六区officialonline #我们要第六区球衣#我们，中山大学新华学院行管公关队，一帮兄弟一起打球已经三年，两次止步于决赛让我们如今变得更具竞争力！我们能赢球，我们能喝酒，能做青春和篮球带给我们的放肆！如果问我们什么之最，我们，最能给第六区球衣带个全校冠军，就在接下来两个月的比赛！我们就 ​...全文
4088254691777934,高弓足丶扁平足有时真的是很无奈！有位在珠江新城住的小朋友正读小学五年级，高弓足而且左足中足很松驰，往外倾，平时就经常摔倒！前几天甚至摔断了手！！！有位正读初三的陈同学，跑步总是跑不起来！还经常小腿抽着痛！原来是严重扁平足，足跟严重歪向一边了！中山大学庄教授经常腰痛，到医院检查又查 ​...全文
4088203827211825,分享图片 中山大学 美极了 ​
4088188806475355,我聽見雨滴落在青青草地，我聽見遠方下課鐘聲響起⋯⋯@中山大学 ​
4088164647827604,"賀! 不負朋友之托, 協助 中山大學 陈同學从商业界的背景跨专业至东亞研究及社科人文科學領域, 錄取UIUC 东亞研究! ​"
4088160198287670,#深圳身边事#【小江豚成为深圳博物馆首个鲸豚类标本】中山大学科研人员对3月18日在南澳办事处鹅公湾发现的体长1米左右的江豚尸体进行剖检，发现这是头出生不足半月的雄性江豚。深圳博物馆在剖检后将这头江豚带走，将制成深博首具鲸豚类标本。 ​
4088142752928617,【谢红副局长出席广东省高校图书馆专利信息资源建设与服务研讨会】2017年3月17日，广东省高校图书馆专利信息资源建设与服务研讨会在中山大学图书馆召开。广东省知识产权局谢红副局长、中山大学校长助理王学华教授出席会议并致辞。谢红副局长在致辞中介绍了广东省高校知识产权工作情况及全省专利信息开 ​...全文
4088141637745501,快讯！2017中山大学自主招生简章出炉~自主招生计划不超过年度本科招生计划总数的5%，详情请点击大图! ​
4088109504711675,愉悦时光，因为有你。突然有点喜欢华大这上坡的石板路午时南苑的湿气 像是15年7月的中山大学这应该算是春季盛开的花吧但我却感觉仍像处于冬季一般很是美丽泉州总是会有这样极红的天空抬头便是一片霞似的 ​
4088100253192915,听一群八九十年代毕业于中科大、中山大学的博士、身价千万的大牛指点江山，献计商业布局，而自己插不上话，只能默默的吃，顿时感觉自己好low！ 合肥·合肥（蜀山）电子商务产业园三期 ​
4088096892620271,小雨中的南校好美啊@中山大学 广州·中山大学 ​
4088093487921528,【2017年高校自主招生拉开序幕 中大自主招生计划招385人】教育部“阳光高考平台”近日陆续公布全国高校2017年自主招生简章。作为广东两所试点高校之一的中山大学，今年自主招生计划招收8大学科共385人。考生网上报名时间大多集中在3月中旬至3月底。考核集中在6月10日至22日>>网页链接 ​
4088084208985185,【自主招生】中山大学、华南理工大学2017年自主招生简章公布！满足要求者，一本线可上，快看看吧！更多自主招生消息，请留意#高考直通车客户端#。 ​
4088055705487288,很想找一些志同道合的研友考中山大学的或者是英语语言文学的加了好多群不是卖资料的就是闲聊撩妹子的无奈#英语语言文学##中山大学考研##中山大学##2018考研# ​
4088048705252952,"“航拍中山大学。中山大学由孙中山先生亲手创立，有着100多年的办学传统，由原中山大学和中山医科大学合并组建。#航拍# #中山大学#”旅游客的秒拍视频（使用#秒拍#录制,免流量看热门短视频!） ​"
4088031852194148,广州炳胜 汪涵都说好的一家店入住了中山大学荣光堂不得不说学校很美 广州·中大 ​
4088019176610171,#中山大学新华学院# 校园卡跟热水卡合并了，你知道了吗？请16.18.19.20栋的同学们记得带上校园卡和热水卡前往16栋大厅口进行办理哦！不要错过给校园卡升级换代的时间啦~ ​
4088006460147167,在心里默默祈祷我的赵恒中山大学复试过了吧😊，希望他以后的生活过得好，成为中山大学的研究生。 ​
4087989908926018,去年11月参加在中山大学的黄胸鹀国际会议，北海道的长谷部先生，回去写了一篇详尽的报告，刊于北海道野鸟爱护会的刊物“野鸟书简”上面。文中对这次会议评价高而期望深。今年我们将开始编辑黄胸鹀的国际保护行动计划，希望那个这份行动计划就如约十年前我们编写的黑脸琵鹭、中华凤头燕鸥等计划，有成效 ​...全文
4087906207515405,中山大学，不是第一次来，却是第一次深入交互。不知道是发觉了母校的古朴气，还是因其散发了久别的英伦风，发自内心的喜欢，我假想十年之后可以来读个博，专业可能会是文学或者乐理。谁在乎学校的好坏，谁又在乎专业是什么，只因为那是自己缺少的。 ​
4087890462105287,陆裆裆美丽湾—>中山大学—>很神奇地见到两张卡 珠海·北京理工大学珠海学院 ​
4087885001465890,#旧貌新颜# 七年之后再魔都  外滩拍婚纱照一定很吼推推眼镜，跟随学长的脚步和小八一起提高毕业/知识水平🤓#点亮心中奇梦# 比HK更好玩的SH迪士尼，炒鸡笔芯❤导览光环加成@陈冠舟 get一天玩完の攻略 中大小姐姐好漂亮！！拍照满分 车技满分@中山大学 微博正文 ​...全文
4087875785901852,#中大资讯# 你们关心的每天都要私信官博几十次的我校2017年自主招生简章发布啦~ 中山大学2017年自主招生简章 ​
4087875160643715,羡慕广州的天气呀@中山大学 魔都又开始冷了好冷好冷心也好冷好冷明天又要下雨又想起好久没有想到的那个曾经一起打伞的人儿呀应该 又会和另一个人在同一把伞下吧 上海·交通大学医学院 ​
4087861647752819,@李易峰 峰哥，我考上中山大学的研究生了！考研之路上得到了很多小蜜蜂的鼓励，不开心的时候收获了很多温暖，气馁的时候获得了很多家人的加油打气。我爱你，#李易峰#；我爱你们，小蜜蜂 ​
4087861504631119,离专八还有4天，亲爱的鳄鱼们我们一起加油！！ ！@中山大学翻译学院2013级俄语专业 ​
4087861248354568,#康乐园夜话# 你为什么喜欢中山大学？ ​
4087858647997196,小站：①杭州站：西湖，打伞，鱼。②厦门站：厦大，海边，寺，菽庄花园。③重庆站：美食，三峡，古镇，礼堂。④长沙站：我丑，臭豆腐，书院，橘子洲，                  海底世界，世界窗，古镇。⑤广州站：云姐，长隆，教堂，中山大学。⑥海南站：昭昭，天涯海角，美食美食。╮(╯▽╰)╭我 ​...全文
4087850565724479,跟朋友打车到中山大学车上聊某人前几年就买房了真是人生赢家出租车大爷默默听了很久说:我家拆迁分了几套房子但我就是一开车的你们才是国家的未来和希望如果你们大学毕业人生目标就是在买套房，而不是思考这个国家的未来，那这个国家就真的没有希望了网页链接 ​
4087846023284685,#我请你睡觉##中山大学睡眠保卫战##睡眠保卫战#我请你睡觉感谢大家对活动的付出希望我们的活动能够让大家认识到经常熬夜的危害，早睡早起@我请你睡觉SleepWithMe 广州·中山大学 ​
4087817975691063,🌸＆🍂@中山大学 广州·中山大学(东校区) ​
4087803043954915,#中山大学睡眠保卫战##我请你睡觉##睡眠保卫战#@我请你睡觉SleepWithMe 有谁 睡觉 还比个耶的没错 是她是她就是她我们的网红大杏子 广州·中山大学翻译学院 ​
4087791551379835,【张志安：抓好本土化 打造传播广州新闻的中心枢纽】日前，中山大学传播与设计学院院长张志安日前接受广州日报大洋网的采访。他在采访中指出，广州日报大洋网作为区域性的门户网站，与商业媒体网站相比，最大的优势在于本土化和区域化，是传播广州新闻的中心枢纽和主要渠道。张志安：抓好本土化 打造传播广州新闻的中心枢纽 ​
4087770906938545,葱葱郁郁的中山大学，每一棵树都上了年纪，带着历史的印记。  ​​​ 广州·中山大学 ​
4087767590043677,#深圳城话#【小江豚将“定居”深博 将制作成深圳博物馆首个鲸豚类标本】深惠港三地联手救援抹香鲸事件，引发市民对鲸豚类海洋哺乳动物的关注。近期深惠海域相继发现3头江豚尸体的消息，又让市民感觉非常揪心。昨日，中山大学科研人员前往大鹏新区深圳国际生物谷海洋产业园对3月18日在南澳办事处鹅公 ​...全文
4087766755803557,三月的康乐园五颜六色集齐九宫格可以召唤“神龙”么@中山大学 ​
4087763060592922,#镇街动态# 【“双城联动”再发力！大学城卫星城与高校学子“约”上了】上周末，摄影采风活动+专场招聘会，高校学子们“约”上了大学城卫星城！摄影采风活动吸引100多名中山大学师生参加，广东工业设计城举办“双城联动”设计专场招聘会，吸引400多位来自不同高校的学生到场面试。网页链接 ​
4087762606913349,28就要复试，好想告诉亮宝宝昨天在大学城华南师大见到12级学长啦~汉清学长人超级nice。对了！一会儿去中山大学北校区找同学，好幸福的感觉🙈 广州·烈士陵园 ​
4087747578755881,中山大学的同学好热情啊！中午借餐卡的女生怎么都不要我转钱给她，刚刚买酸奶机器不退币一个男生过来问我要帮忙吗之后帮我（捶打机器）取出硬币hhhh 广州·中山大学 ​
4087738988242343,容颜未改，情怀依旧----------2017年3月18日中午，当年我在中山大学中文系的班主任孙立老师、辅导员蒲晓东老师与广州的部分同学喜相聚，勾起我太多的青春回忆…………蒲老师旅居美国多年，他的夫人在北京大学生物系工作。 ​
4087544889383477,#学姐带你留英国#中山大学英语专业，GPA4.2，雅思8分，其中口语7.5，写作7.0；拿到了巴斯大学口译offer； ​
4087537422710436,发表了博文《广州风景----国民党一大会址，农讲所，咨议局旧址，烈士陵园，》继续在广州街头闲逛，先后路过了：中山图书馆，广州鲁迅纪念馆（国民党一大会议旧址，革命广场），广东省博物馆旧址，中山大学天文台广州风景----国民党一大会址，农讲所，咨议局旧址，烈士陵园， ​
4087528422180018,day4，告别长隆再吃个粉 这里真的只有粉;初见中山大学 古朴古朴土土土 菜难吃;路太长 广州·中山大学翻译学院 ​
4087510881821454,来自茂名的男宝辰辰，两次生命都是母亲给的。第一次，是出生的时候；第二次，母亲毫不犹豫捐出了自己的部分肝脏，挽救了患有先天性胆道闭锁的他。这也是中山大学附属第三医院肝移植中心专家成功网页链接 ​
4087478803716791,昨天到今天，最喜欢中山大学和逛宜家，记得之前逛宜家都找不到出口，这次仍然没找到。不知道明天会不会变得最喜欢香港  还想去大剧院看一次歌剧， 广州·江南大道 ​
4087472092472760,#给三年前的自己发条短信# 那会应该再备战高考吧～好好准备高考，再多做对一道理综题，你就可以去中山大学了。不过，考的怎么样都不重要～好好珍惜和家人在一起的时间，好好听哥哥的话，多陪陪爷爷奶奶，不要想着考完去哪里玩了，多陪陪他们，真的   (@网易云音乐) ​
4087468707804657,訂製自己專屬紫砂壺中山大學古文字學博士：柳洋書寫銘文。作者介紹：柳洋，1983年生於北京，本科就讀於北京科技大學，碩士就讀於首都師範大學書法文化硏究院，博士就讀於中山大學古文字硏究所。書法先後師從薛夫彬、張有清、劉文華、叶培貴等先生，古文字先後師從王輝、曹錦炎、黃錫全、彭裕商、陳偉 ​...全文
4087454690245083,潮阳区金灶镇的特色水果名声在外，随着厦深铁路、和潮惠、揭惠等高速的建设，当地特色农业和生态旅游发展迎来发展新机遇。日前，来自中山大学、省科学院等单位的5位旅游规划专家应邀来到金灶镇，对这里的旅游资源进行考察，为金灶镇生态旅游业发展把脉支招。金灶镇位于汕潮揭交界处，是粤东地区特色 ​...全文
4087446768084285,中山大学的社会与社会工作系…… 广州·广州百货大厦 ​
4087445769557948,西子灣 國立中山大學 蔣中正在南京的座車 台湾·高雄西子灣，國立中山大學 秒拍视频 . ​
4087468707804657,訂製自己專屬紫砂壺中山大學古文字學博士：柳洋書寫銘文。作者介紹：柳洋，1983年生於北京，本科就讀於北京科技大學，碩士就讀於首都師範大學書法文化硏究院，博士就讀於中山大學古文字硏究所。書法先後師從薛夫彬、張有清、劉文華、叶培貴等先生，古文字先後師從王輝、曹錦炎、黃錫全、彭裕商、陳偉 ​...全文
4087454690245083,潮阳区金灶镇的特色水果名声在外，随着厦深铁路、和潮惠、揭惠等高速的建设，当地特色农业和生态旅游发展迎来发展新机遇。日前，来自中山大学、省科学院等单位的5位旅游规划专家应邀来到金灶镇，对这里的旅游资源进行考察，为金灶镇生态旅游业发展把脉支招。金灶镇位于汕潮揭交界处，是粤东地区特色 ​...全文
4087446768084285,中山大学的社会与社会工作系…… 广州·广州百货大厦 ​
4087445769557948,西子灣 國立中山大學 蔣中正在南京的座車 台湾·高雄西子灣，國立中山大學 秒拍视频 . ​
4087362327667747,老师从广州中山大学出差回来，跟我们说了好多。一个好的平台很重要，它会拥有更好的资源能让你在实现梦想的路上飞的更高更远，他说学硕相对专硕有更好的前景，可以深造的更远，你搞一个研究出来子子孙孙不用愁…可是这个世界天生就是不平等的，信息不平等，条件不平等，在这一路上还有很多你无法改变 ​...全文
4087361929712367,各位师兄师姐，有没有跑中山大学光华口腔医院的，亲人因病需要做手术。有没有认识的医生呢。评论下，求指点一下。 ​
4087359073084474,这是中山大学第二饭堂，里面有小虫子可以吃 广州·中山大学第二饭堂 ​
4087354677382902,#中大讲座# 明日讲座预告主题：Publishing in Chem from Cell Press主讲人：廖凤麟（牛津大学博士）时间：3月21日（星期二）15:00-16:00地点：广州校区南校园丰盛堂A403室主题：陈寅恪诗歌漫谈主讲人：彭玉平（中山大学中文系教授）时间：3月21日（星期二）19:00-20:50地点：珠海校区教 ​...全文
4087346385334795,【中大深圳校区项目土地整备完成首签】17日，光明新区新湖办事处举行中山大学深圳土地整备项目首签仪式，新区党工委委员、管委会副主任兼新湖党工委书记、办事处主任邓艳东与深圳荣和丽科技有限公司代表正式签订土地整备补偿协议。这是中山大学深圳校区项目土地整备签约的“第一单”，标志着该项目土地 ​...全文
4087324193524181,你说中山大学附属三院体检中心的收费窗口就不能再开一个吗？信息卡登记要排队，打印体检表拍照要排队，这也就算了，不会特别久，但是全都堵在收费窗口了，一个人几分钟，你看这两排人需要排几分钟？等下进去排队要多久时间？你体检时间是固定的，周六日又不给体检，你说请一次假那么远过来容易么？ ​
4087291818014952,感恩霖城中药馆的戈医生把我妈妈的恶性淋巴瘤能控制住！感谢你戈医生！你就像华佗再现连广州中山大学肿瘤医院都说无法控制的情况下控制住。 ​
4087152465482221,我们是高中同学，结果高考都失误了。我现在在中山大学，他在中央传媒大学，一南一北，我觉得太远了。所以很犹豫。不敢在一起。然后和他说了狠话，结果他从北京买了机票，来回将近2000，来看我。他陪着我说要去北京，结果高考我没能去，他考的比我好还去了那里。他说不在意南北只是想和我在一起。 ​...全文
4087150364191971,Day4🍃今天突然看了中山大学的参考书目在图书馆看了那本全英的psychology 头大#2018考研打卡##我猪考研记录# @StudyAccount打卡平台 ​
4087140549616843,陪你看日出，陪你看日落，陪你去爬山，陪你去散步@中山大学 上海·崇明县 ​
4087136703833274,今晚接到中山大学TEDx的邀请，看来又要练练脸皮了 ​
4087117934615385,【[推荐] 最健康的一天什么样】早餐要吃得营养、中午最好休息一会儿、半晌晒晒太阳……提到健康的生活方式，绝大多数人都能说上几点。但你知道健康的一天应该怎样度过吗？生命君综合国内外专家观点，采访中山大学公共卫生学院教授朱惠莲，告诉你最健康的一天是什么样。 ​​​​via.生命时报 ​
4087110861898761,【嘉宾简介】第九届#中国翻译职业交流大会# 嘉宾 Jane Wang 美国马里兰大学博士，曾在多所高校任教，包括马里兰大学、蒙特雷国际研究所、利物浦大学、北亚利桑那大学、中山大学等。她曾与大型国际企业的翻译和本地化团队在教学和研究中开展过多次合作。她主要的研究方向是跨文化交际和翻译培训与实践中 ​...全文
4087098811888192,【哪些咳嗽才能用复方甘草片】“咳嗽有痰？吃点甘草含片吧！”相信很多人曾被如此指导过。但中山大学孙逸仙纪念医院药学部副主任伍俊妍副主任药师指出，复方甘草片不是任何一种咳嗽都适用。复方甘草片是黏膜保护性镇咳药，对无并发症的干咳有较好疗效，并不适用于咳嗽有痰的情况。 ​
4087082257844291,讲真。喜欢的人在中山大学读书。专业年级第五，外语还很好。怎么才能追到?! ​
4087078801212604,雨后的中大 雾蒙蒙的每一帧都像仙境@中山大学 广州·中山大学 ​
4087110861898761,【嘉宾简介】第九届#中国翻译职业交流大会# 嘉宾 Jane Wang 美国马里兰大学博士，曾在多所高校任教，包括马里兰大学、蒙特雷国际研究所、利物浦大学、北亚利桑那大学、中山大学等。她曾与大型国际企业的翻译和本地化团队在教学和研究中开展过多次合作。她主要的研究方向是跨文化交际和翻译培训与实践中 ​...全文
4087098811888192,【哪些咳嗽才能用复方甘草片】“咳嗽有痰？吃点甘草含片吧！”相信很多人曾被如此指导过。但中山大学孙逸仙纪念医院药学部副主任伍俊妍副主任药师指出，复方甘草片不是任何一种咳嗽都适用。复方甘草片是黏膜保护性镇咳药，对无并发症的干咳有较好疗效，并不适用于咳嗽有痰的情况。 ​
4087082257844291,讲真。喜欢的人在中山大学读书。专业年级第五，外语还很好。怎么才能追到?! ​
4087078801212604,雨后的中大 雾蒙蒙的每一帧都像仙境@中山大学 广州·中山大学 ​
4087078020697714,好美的风景！但是要辛苦我们的环卫工人了！！！@中山大学 广州·中山大学 ​
4087057117209536,#广州校园#雨过天晴的下午 迎来了南国金黄色的春（qiu）天 @中山大学 ​
4087038284265800,【深圳加速推进一流大学建设】首所中俄合作大学9月开学、中山大学·深圳6月动工、深圳技术大学今年依托深大实现首批招生……今年以来深圳高等教育好消息不断。今年政府工作报告指出，“推进世界一流大学和一流学科建设”。深圳发力高等教育领域供给侧结构性改革，正在迎来跨越式发展↓↓ ​
4087030113445930,五座牌楼内除两座拟交由忠烈祠建委会及岭南大学（即今日中山大学所在地）分别拆迁外，其余三座牌楼拆卸后拟安置于越秀山西北（广中中学附近，即现在的广州市第27中学）。该地在越秀公园范围内，牌楼安置于此，可供众览。 ​
4087007322057411,#时光深处#之1126（2017.3.19）#盗中大师妹（文物专业在读研究生）今天摄于中山大学（南校区）的图。美。想念。 ​
4087005291634062,@中山大学 @中山大学 要努力，才可见到你… ​
4086967006376901,【广东四高校入选“2017亚洲大学排行榜”，汕头大学再次上榜】在全球高等教育界有广泛影响的《泰晤士高等教育》杂志（THE）于北京时间3月16日发布“2017亚洲大学排行榜”，汕头大学再次上榜，在入选的300家亚洲顶尖学府中列161至170位。据悉，此次共有54家中国内地高校上榜，广东省有中山大学、华南理 ​...全文
4086963097272883,自己不学无术天天耍懒落到今天也活该，高三报考自主招生用中山大学来保底还被班主任嫌弃目标太低、结果高考前一个月开始放松自己最后来了这么个破学校。大学没认真考虑就去转了个破专业还读了双学位导致实习经历基本为零日本交换也没去工作也没认真找，屁都不懂跟风玩股票亏了七万多就甩手给妈。上班每 ​...全文
4086959514913237,#深圳新闻#【深惠海域3天发现3头江豚尸体 看到它们即报渔政部门】昨日下午3点半左右，深圳大鹏渔政大队在南澳鹅公湾海面发现一头江豚尸体。　为什么最近会有这么多江豚被发现在深圳附近海域“不幸遇难”？中山大学海洋研究院科研人员说，可能是因为抹香鲸事件引发公众对鲸豚类关注，所以才会感觉最近 ​...全文
4086935910237357,【这个宝宝不一般，一出生就已经18岁了！】近日，一位48岁的广州籍妈妈，在中山大学附属第一医院，生下了一个足月的健康男婴，圆了“追二孩”的心愿。不过，这个宝宝很不一般！一出生就已“18岁”，而与他同一批被“制造”出来的姐姐，比他早17年来到这个世界……#链接# 这个男婴一出生就已经18岁了 ​
4086920554195061,毫无先兆地去了中山大学，觉得好开心啊，因为真是一次都没去过，仲有鬼故听一直都避开大雨不出门，但是当出了门落大雨，系大雨中不断寻找避雨点，又全身湿晒的时候，感觉真是前所未有好开心 ​
