02-07 07:45,5793024274,新年快乐亲爱的,0,回复<a href='https://m.weibo.cn/n/我的人生没有2016'>@我的人生没有2016</a>:我就想说一句 关你们屁事 用你教育我,https://tvax1.sinaimg.cn/crop.0.10.492.492.180/006k2Wfoly8fflploowp8j30do0e8gm1.jpg
02-01 15:13,2813822783,戎装的心,0,有些人，插队时候没人打他，随地吐痰的时候没人管他，马路上随便变道没人收拾他，随意开远光没人奈何他，觉得这个世界的规矩是没啥用的。 于是，有人在野生动物园猛兽区下车。,https://tva2.sinaimg.cn/crop.0.0.640.640.180/a7b7873fjw8eyibjz56ckj20hs0hsdgl.jpg
02-01 11:30,2251409574,树懒贝贝888,0,她说她疏忽大意那么进入虎园后走到一半在还没到有明显出口标志的出口门时就误以为安全了？你走直线园区知道出了出口才有安全区走u型园区就不知道？没出出口就到了安全区？她说虎园路线复杂然后又有铁栅栏的造成她误判那为什么别人都没下车的就她自己误判下车了呢哦不她老公不也准备下车换座么细思极恐,https://tva1.sinaimg.cn/crop.0.0.996.996.180/8631c8a6jw8fbzts81weaj20ro0rpdh0.jpg
02-01 09:09,3853665257,说幸福的模样,0,我觉得我能去当嘉宾！说好听的呗…,https://tva1.sinaimg.cn/crop.0.0.758.758.180/e5b243e9jw8f1o169kh4vj20l20l20u7.jpg
01-31 17:48,5445009532,Serendipity7,3,"回复<a href='https://m.weibo.cn/n/空空喵喵喵喵'>@空空喵喵喵喵</a>:园方经常碰这事？不突然？不得汇报请示？还能跟玩游戏似的瞬间反应？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_landelini-bc8d668f14.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.512.512.180/005WuHIojw8f89c1hivz4j30e80e8t99.jpg
01-31 15:13,2039744060,Chen-Miaofang,0,我<a href='https://m.weibo.cn/n/我是叮猫'>@我是叮猫</a>,https://tvax1.sinaimg.cn/crop.0.0.512.512.180/7994063cly8fe5ad2r2b6j20e80e80t5.jpg
01-31 11:08,1778586523,李欣燃燃,0,<a href='https://m.weibo.cn/n/曹磊29204'>@曹磊29204</a>,https://tva2.sinaimg.cn/crop.0.1.510.510.180/6a03139bjw8ent82lsp7zj20e60e8wev.jpg
01-31 06:25,5830706397,creamterry,1,不要脸的女人,https://tva1.sinaimg.cn/crop.0.0.640.640.180/006mB35zjw8f00mdrogw7j30hs0hszms.jpg
01-31 05:01,1898992754,Jr_郑嘉润,1,回复<a href='https://m.weibo.cn/n/中国新闻周刊'>@中国新闻周刊</a>:我想打他。,https://tva4.sinaimg.cn/crop.0.1.509.509.180/71305472jw8evnxeqdbjaj20e50e83ys.jpg
01-30 18:39,3160402112,Cher珂珂,0,厚颜无耻，不要脸。真正的忏悔不需要上电视。这些话不该对观众说的。,https://tvax3.sinaimg.cn/crop.16.0.1210.1210.180/bc5fe8c0ly8fdjhr1hxaoj20yi0xm0u4.jpg
01-30 12:55,3556665134,小路baby01,0,怎么说刻薄话的那么多，人心真可怕,https://tva2.sinaimg.cn/crop.0.0.996.996.180/d3fe672ejw8f7hnywyhzyj20ro0rpq41.jpg
01-30 12:51,2815473583,誠老婆是gakki,0,她已经付出了代价。。。。没必要了吧,https://tvax1.sinaimg.cn/crop.0.1.640.640.180/a7d0b7afly8ffegotnuzkj20hs0hu0tn.jpg
01-30 12:40,3931357855,-蘑菇为什么打伞,1,她也是很痛苦的吧哎 希望早日走出阴影重新活,https://tva1.sinaimg.cn/crop.0.0.640.640.180/ea53c29fjw8f2b4f8f6twj20hs0hsgmd.jpg
01-30 04:53,3992925121,毕韵冰,0,回复<a href='https://m.weibo.cn/n/静待花开promise'>@静待花开promise</a> 的赞:谢谢您的赞！,https://tva2.sinaimg.cn/crop.0.0.996.996.180/edff33c1jw8fbitgh5ik4j20ro0ron18.jpg
01-30 03:30,5525251795,巴黎圣母心,0,不太相信她晕车啊，你是进去看动物还是上高速啊？,https://tvax3.sinaimg.cn/crop.0.0.996.996.180/0061Voorly8ff2x5zxd60j30ro0ro0vs.jpg
01-30 02:31,1842523325,娜美克星人,0,<a href='https://m.weibo.cn/n/LiJingXueQAQ'>@LiJingXueQAQ</a>,https://tvax4.sinaimg.cn/crop.0.0.1242.1242.180/6dd2acbdly8ffmey92n0vj20yi0yiq5f.jpg
01-30 01:48,1736081273,_甜甜呐,0,<a href='https://m.weibo.cn/n/汀蔓_'>@汀蔓_</a>,https://tva1.sinaimg.cn/crop.0.0.750.750.180/677a7f79jw8exks8rkhalj20ku0ku0um.jpg
01-30 00:42,5540589642,夜班诗人,0,<a href='https://m.weibo.cn/n/beautyings'>@beautyings</a>,https://tva2.sinaimg.cn/crop.0.0.132.132.180/0062XKt4jw8epsj6tsy9sj303o03oa9w.jpg
01-29 23:50,2260078703,牙牙乐爱吃任家包子,0,回复<a href='https://m.weibo.cn/n/爱客'>@爱客</a>:网络暴力真恐怖，有些压根都没看完就喷了吧,https://tvax1.sinaimg.cn/crop.0.0.996.996.180/86b6106fly8ffqqj6ir2cj20ro0rpgoo.jpg
01-29 23:21,1852617725,cidyer,0,回复<a href='https://m.weibo.cn/n/理财小便签'>@理财小便签</a>:她妈就是被她自己害死的,https://tva4.sinaimg.cn/crop.0.0.1242.1242.180/6e6cb3fdjw8f28b8e9wwyj20yi0yjjvy.jpg
01-29 22:37,1853317300,Xxin00008,0,不作不会死，做人总知道自律，自己都不守规矩，害人害己，最后反讹钱，没道理吧？,https://tva1.sinaimg.cn/crop.0.1.750.750.180/6e7760b4jw8f1xskosjwmj20ku0kwdgd.jpg
01-29 21:03,5855831761,123456h_38030,0,和马蓉一样不要脸,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif
01-29 21:02,5855831761,123456h_38030,1,赛马蓉,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif
01-29 21:00,5855831761,123456h_38030,0,回复<a href='https://m.weibo.cn/n/C__Wade'>@C__Wade</a>:牛逼 服你,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif
01-29 20:56,5279750324,Gloria_zing,0,说那些不同情的人太恶毒的 你这么理解当事人 你为什么不在野生动物园区随意下车,https://tva3.sinaimg.cn/crop.0.6.1242.1242.180/005Ljifijw8f828udnvc8j30yi0yvtdy.jpg
01-29 19:58,6115564780,Dear-迪丽乐巴Fee,2,下辈子还做你妈妈？！你妈妈被你害得还不够吗？！下辈子应该你做她妈妈，你替她去挡老虎知道吗！！！,https://tva4.sinaimg.cn/crop.0.0.664.664.180/006FShLCjw8fbuvcp5f25j30ig0ig0ui.jpg
01-29 19:55,2485496130,Vita张耶耶,0,为什么现在的人说话都这么狠 为什么不能留点情面 逝者已逝 作为网民的我们就别再用语言来攻击她了 我相信她会用自己的一生去做到对规则的遵守 毕竟她奕付出了比任何人都要惨重的代价了,https://tva4.sinaimg.cn/crop.0.0.480.480.180/9425a942jw8ej7yx1f1s6j20dc0dct9b.jpg
01-29 19:03,3717837991,Mr-Bergern,0,可怜了我的虎,https://tvax2.sinaimg.cn/crop.0.0.1241.1241.180/dd99b4a7ly8fdvx4erx1wj20yi0yh0wd.jpg
01-29 18:01,5056610943,azckbobo,1,这婊子还真有脸上节目，它有微博么？,https://tva1.sinaimg.cn/crop.0.210.540.540.180/005wd1v1jw8ee3j040oevj30f00qowfr.jpg
01-29 17:26,2753530443,Lynn宋,4,回复<a href='https://m.weibo.cn/n/毕韵冰'>@毕韵冰</a>:毒药瓶子上写着&quot;有毒禁止饮用&quot;你还喝你怪毒药厂？,https://tva4.sinaimg.cn/crop.19.44.388.388.180/a41f8a4bjw8fav53npmo1j20dw0jgwg4.jpg
01-29 16:49,3264624414,我都不敢看自己,0,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-7f3b022e72.png"" style=""width:1em;height:1em;""></span>看那么多人说什么这种事发生在你身上你就知道了。 不好意思，我怎么样也不会下车，我怕死<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;""></span>说以为已经出去了的也就来骗骗傻子，出没出另一个门还不清楚<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;""></span>",https://tva1.sinaimg.cn/crop.3.0.634.634.180/c296371ejw8fcaoqqv8flj20hs0hmab4.jpg
01-29 16:32,2275781590,吴-anni,0,恶心,https://tva3.sinaimg.cn/crop.0.0.640.640.180/87a5abd6jw8esi1504ovjj20hs0hst9n.jpg
01-28 17:14,3732978774,朱Viki,5,回复<a href='https://m.weibo.cn/n/毕韵冰'>@毕韵冰</a>:你真的是不可理喻，野生动物园，不是带笼子了，懂吗,https://tva2.sinaimg.cn/crop.0.0.996.996.180/de80bc56jw8f9kbq149zrj20ro0roq6g.jpg
01-22 03:21,5731660232,Tima_____,0,<a href='https://m.weibo.cn/n/苦逼的RK'>@苦逼的RK</a>,https://tvax1.sinaimg.cn/crop.13.0.723.723.180/006fTsEMly8ff1pdx13o5j30ku0k30t4.jpg
01-18 07:45,5647454375,小媳妇茉莉茶,0,回复<a href='https://m.weibo.cn/n/空空喵喵喵喵'>@空空喵喵喵喵</a>:当天上万游客都没人误判，为啥就她误判是安全区？为啥就她误判了？我就纳闷当天上万游客为啥就她误判下车？说明什么，说明动物园肯定起到了警示教育作用，说明其他上万人全是正常人！她要下车他家人也跟着误判，他们一家全是智障，脑子真是个好东西，可惜他们一家都没用,https://tva2.sinaimg.cn/crop.0.0.640.640.180/006ac8RNjw8fbqx68s1r6j30hs0hs753.jpg
01-17 11:04,2292575824,不瘦不行的胖子,0,回复<a href='https://m.weibo.cn/n/毕韵冰'>@毕韵冰</a>:代表了两种不同的意见，但并不是谁就一定是对的，有争论社会才有进步……,https://tvax2.sinaimg.cn/crop.0.0.750.750.180/88a5ee50ly8ff8hipx88vj20ku0ku3zw.jpg
01-17 11:02,2292575824,不瘦不行的胖子,0,回复<a href='https://m.weibo.cn/n/毕韵冰'>@毕韵冰</a>:她说的就是先下车再鸣笛啊,https://tvax2.sinaimg.cn/crop.0.0.750.750.180/88a5ee50ly8ff8hipx88vj20ku0ku3zw.jpg
01-17 11:00,2292575824,不瘦不行的胖子,0,回复<a href='https://m.weibo.cn/n/一缕笑靥丿msy'>@一缕笑靥丿msy</a>:这个事件中我只感觉到母爱的伟大，违背规则必然要付出代价。动物园确实需要得有更好的措施，可是司机的做法也能理解,https://tvax2.sinaimg.cn/crop.0.0.750.750.180/88a5ee50ly8ff8hipx88vj20ku0ku3zw.jpg
01-17 10:47,2292575824,不瘦不行的胖子,0,回复<a href='https://m.weibo.cn/n/郑永昌CN'>@郑永昌CN</a>:违背规则的人总得付出代价！,https://tvax2.sinaimg.cn/crop.0.0.750.750.180/88a5ee50ly8ff8hipx88vj20ku0ku3zw.jpg
01-11 20:39,3832565191,微笑向暖ANZ,0,下辈子谁还敢做你妈？,https://tvax3.sinaimg.cn/crop.0.0.996.996.180/e4704dc7ly8fd9ifv1lvvj20ro0rojux.jpg
01-07 10:16,3962759977,总是肚子饿君,0,只有我觉得主持人很奇怪吗？,https://tva1.sinaimg.cn/crop.0.244.950.950.180/ec32eb29jw8edm6gsipu1j20qe13yah1.jpg
01-07 09:51,1753027087,S2011-L,0,回复<a href='https://m.weibo.cn/n/wuli钰哥'>@wuli钰哥</a>:她就是覺得動物園賠的錢不夠、才一直找媒體採訪她,https://tva3.sinaimg.cn/crop.0.0.512.512.180/687d120fjw8fbfn2q34nvj20e80e8t8y.jpg
01-07 09:48,1753027087,S2011-L,1,回复<a href='https://m.weibo.cn/n/美洋洋韩妆代购'>@美洋洋韩妆代购</a>:所以園方賠錢呀、願意聽法院的、是她覺得不夠呀,https://tva3.sinaimg.cn/crop.0.0.512.512.180/687d120fjw8fbfn2q34nvj20e80e8t8y.jpg
01-07 09:47,1753027087,S2011-L,0,你想再當你媽媽的女兒、你媽媽也許怕了呢,https://tva3.sinaimg.cn/crop.0.0.512.512.180/687d120fjw8fbfn2q34nvj20e80e8t8y.jpg
01-07 09:45,1753027087,S2011-L,0,回复<a href='https://m.weibo.cn/n/宗宇Allen'>@宗宇Allen</a>:我覺得你沒資格說素質問題、所謂的同情應該給真的很可憐的人、你知道為什麼大家不同情她嗎？就是有你這樣的人、以為自己的素質很高、然後bb,https://tva3.sinaimg.cn/crop.0.0.512.512.180/687d120fjw8fbfn2q34nvj20e80e8t8y.jpg
01-07 09:43,1753027087,S2011-L,1,回复<a href='https://m.weibo.cn/n/宗宇Allen'>@宗宇Allen</a>:救援方怎麼了？老虎都出來了、他們應該犧牲自己拿命去救？,https://tva3.sinaimg.cn/crop.0.0.512.512.180/687d120fjw8fbfn2q34nvj20e80e8t8y.jpg
01-07 09:42,1753027087,S2011-L,0,本來以為上節目能讓大家同情她、沒想到節目因為效果、所以刪了她想說的觀點（動物園全責）然後就趕緊出來澄清、她和媽媽道歉不代表自己承認全責、呵呵、你咋不上天呢？老虎要是聽得懂人話、肯定悔的腸子都青了,https://tva3.sinaimg.cn/crop.0.0.512.512.180/687d120fjw8fbfn2q34nvj20e80e8t8y.jpg
01-06 23:54,2101564035,七之希鲜花,0,"这个……主持人是谁，我看的一脸尴尬，不知怎么的，感觉就逮着那个话，一直绕，还感觉自己很有道理的感觉<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wu-93aef02809.png"" style=""width:1em;height:1em;""></span>",https://tvax4.sinaimg.cn/crop.4.0.504.504.180/7d435283ly8fds99kd6gvj20e80e0755.jpg
01-05 22:10,1801293150,心向海南,0,回复<a href='https://m.weibo.cn/n/爱客'>@爱客</a>:现在事件又有新的进展了。她接受了凤凰卫视<a href='https://m.weibo.cn/n/冷暖人生'>@冷暖人生</a> 的采访，还原了实情。,https://tva2.sinaimg.cn/crop.0.0.180.180.180/6b5d8d5ejw1e8qgp5bmzyj2050050aa8.jpg
2016-12-28 23:02,1815886043,粉裙飘飘,0,"恶心<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;""></span>",https://tvax1.sinaimg.cn/crop.0.0.996.996.180/6c3c38dbly8ffgnzk4y9kj20ro0roq3s.jpg
2016-12-27 23:07,1734492227,EmileJr92_NoLove,0,活该死妈 正在看法制进行时 这女的能看出来就是平时骄横跋扈那种人 她活该,https://tvax1.sinaimg.cn/crop.0.9.493.493.180/67624043ly8feyu6o5l6ej20dp0e8t9h.jpg
2016-12-17 23:34,3863583845,小舞醬5,0,回复<a href='https://m.weibo.cn/n/Chasing-The-sun-'>@Chasing-The-sun-</a>:别侮辱狗,https://tva4.sinaimg.cn/crop.0.0.640.640.180/e6499c65jw8e9rkc9nbo4j20hs0hsjsb.jpg
2016-12-17 23:32,3863583845,小舞醬5,1,回复<a href='https://m.weibo.cn/n/纯正野生的单身狗'>@纯正野生的单身狗</a>:还不如把那两娘母一起吃了，就没那么逼事儿，妈卖批，老虎的攻击性，小孩子都知道，那么大的人了，还下车去看看老虎会不会跟她say hello 还是咋的，人穷怪物饥。送她三个字，妈卖批！,https://tva4.sinaimg.cn/crop.0.0.640.640.180/e6499c65jw8e9rkc9nbo4j20hs0hsjsb.jpg
2016-12-14 09:30,5404962697,图vv,0,看过一些家庭调节类节目，人家都是口罩规规矩矩遮住口鼻，更有的墨镜帽子全戴着。你这要不是脸颊有伤恨不得全露出来，想红了挺进娱乐圈？,https://tva4.sinaimg.cn/crop.0.0.996.996.180/005TMFHHjw8faugv64go2j30ro0rotb2.jpg
2016-12-12 18:24,5644679393,用户5644679393,1,"回复<a href='https://m.weibo.cn/n/宗宇Allen'>@宗宇Allen</a>:是是是，谁惨谁有理，可以了？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;""></span>",https://tva1.sinaimg.cn/crop.0.0.996.996.180/006a0uY1jw8fahtmy50jvj30ro0roacn.jpg
2016-12-12 13:22,2627522607,love蓝林,0,网络暴力比吃掉人的老虎更可怕,https://tva2.sinaimg.cn/crop.0.0.180.180.180/9c9cd02fjw1e8qgp5bmzyj2050050aa8.jpg
2016-12-11 16:43,6052069949,A沙朵,0,任何人都需要得到原谅。                                     任何人遭遇不幸都需要得到同情。                      更大的伤痛还是她本人。                                     何苦不给人 善言。             （不要冷漠无情的看待别人的遭遇              （不要恶语相向的对待别人的伤害,https://tva1.sinaimg.cn/crop.0.1.750.750.180/006BzRRrjw8fcfocjdn0yj30ku0kwwg1.jpg
2016-12-11 16:40,6052069949,A沙朵,0,"积口德<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em;height:1em;""></span>",https://tva1.sinaimg.cn/crop.0.1.750.750.180/006BzRRrjw8fcfocjdn0yj30ku0kwwg1.jpg
2016-12-11 16:39,6052069949,A沙朵,0,任何人都需要得到原谅。                                     任何人遭遇不幸都需要得到同情。                      更大的伤痛还是她本人。                                     何苦不给人 善言。             （不要冷漠无情的看待别人的遭遇              （不要恶语相向的对待别人的伤害,https://tva1.sinaimg.cn/crop.0.1.750.750.180/006BzRRrjw8fcfocjdn0yj30ku0kwwg1.jpg
2016-12-11 16:39,6052069949,A沙朵,0,回复<a href='https://m.weibo.cn/n/爱客'>@爱客</a>:支持,https://tva1.sinaimg.cn/crop.0.1.750.750.180/006BzRRrjw8fcfocjdn0yj30ku0kwwg1.jpg
2016-12-11 16:36,6052069949,A沙朵,0,任何人都需要得到原谅。                                     任何人遭遇不幸都需要得到同情。                      更大的伤痛还是她本人。                                     何苦不给人 善言。             （不要冷漠无情的看待别人的遭遇              （不要恶语相向的对待别人的伤害,https://tva1.sinaimg.cn/crop.0.1.750.750.180/006BzRRrjw8fcfocjdn0yj30ku0kwwg1.jpg
2016-12-11 13:42,3097479587,油饼油饼我是冬面,0,<a href='https://m.weibo.cn/n/她是他城201210'>@她是他城201210</a>,https://tva3.sinaimg.cn/crop.0.9.750.750.180/b89fc9a3jw8f73aj18iq6j20ku0ldt9i.jpg
2016-12-11 13:19,1464213540,Meisiqi梅思琪,0,辽宁卫视还有没有底线啊，主持人这嘴脸能看？？？,https://tva3.sinaimg.cn/crop.0.0.749.749.180/57462024jw8fabchmk0caj20ku0ktjsw.jpg
2016-12-09 22:37,1836371180,嘉木未名,0,媒体的舆论导向很可怕啊！一句“因吵架下车”让所有人先入为主地以为她是个贱人，现在不论她多真诚地道歉都没人相信了吧！希望大众在不了解事实真相的情况下不要脑补太多，谢谢！,https://tva4.sinaimg.cn/crop.0.0.214.214.180/6d74ccecgw1e85pxpl0d6j206y0ch3yx.jpg
2016-12-09 01:42,3135124882,玛莎拉蒂-冰,0,回复<a href='https://m.weibo.cn/n/雷电虾'>@雷电虾</a>:人家往好的方面想，你他妈非要往死里整？你是畜生变的吗？脑子有病去厕所吃屎阿！,https://tva1.sinaimg.cn/crop.0.0.640.640.180/bade3592jw8ekteh8mh5ij20hs0hsgml.jpg
2016-12-09 01:41,3135124882,玛莎拉蒂-冰,0,回复<a href='https://m.weibo.cn/n/雷电虾'>@雷电虾</a>:你不是跳泰山死了吗！死人钱给你妈用去吧,https://tva1.sinaimg.cn/crop.0.0.640.640.180/bade3592jw8ekteh8mh5ij20hs0hsgml.jpg
2016-12-08 22:53,1456611564,雷电虾,0,回复<a href='https://m.weibo.cn/n/玛莎拉蒂-冰'>@玛莎拉蒂-冰</a>:呵呵，你到我家楼顶来跳下去，我还赏你十块钱呢,https://tva3.sinaimg.cn/crop.0.0.180.180.180/56d220ecjw1e8qgp5bmzyj2050050aa8.jpg
2016-12-08 10:26,3100729872,宗宇Allen,0,回复<a href='https://m.weibo.cn/n/PI-PI-鲁'>@PI-PI-鲁</a>:这就是公德问题，国人素质永远是这么参差不齐,https://tva4.sinaimg.cn/crop.12.0.726.726.180/b8d16210jw8f5ssqgpw4nj20ku0k6wfg.jpg
2016-12-07 18:50,3342992172,陈无冬,0,"你没看视频吗??事件后,游客比以前多了,你说大家信任不信任??打救援电话打了120,太远了。打当地电话就对了。救援要就近。送往最近的医院才对。这样才是节省时间。要是按你说的,打给120急救中心,120再转给延庆医院,延庆医院再派车。等延庆医院车到了恐怕作死女也死了。",https://tva1.sinaimg.cn/crop.0.0.178.178.180/c742032cjw8f4kf0mpvekj204y04zaac.jpg
2016-12-07 15:49,2698670623,Uxhxjdjxnxudidjdn,5,回复<a href='https://m.weibo.cn/n/中国新闻周刊'>@中国新闻周刊</a>:周某15时00分32秒下车，  可恶的园方等了17分钟才拨打120，而车程只有20到22分钟，母女二人被送到医院已经是事发的44分钟之后， 如果是立刻拨打电话120都走来回了，22分钟120到达并提供急救，周某生还希望倍增！,https://tvax1.sinaimg.cn/crop.0.0.664.664.180/a0da721fly8ffd6wgmd8lj20ig0iggm0.jpg
2016-12-07 14:20,5215173444,孩子老x怎么办多半是lu多了得治,0,"“下辈子还做我妈妈”呵呵，放过你母亲吧<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.996.996.180/005GWkQIjw8f6b39rg1xnj30ro0rptbw.jpg
2016-12-07 13:23,3342992172,陈无冬,0,"你没看视频吗??事件后,游客比以前多了,你说大家信任不信任??打救援电话打了120,太远了。打当地电话就对了。救援要就近。送往最近的医院才对。这样才是节省时间。要是按你说的,打给120急救中心,120再转给延庆医院,延庆医院再派车。等延庆医院车到了恐怕作死女也死了。",https://tva1.sinaimg.cn/crop.0.0.178.178.180/c742032cjw8f4kf0mpvekj204y04zaac.jpg
2016-12-07 07:53,5691058984,小伟5691058984,0,这女的，还有脸露面，要不是自己瞎胡闹，能有今天的这样结局么,https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif
2016-12-07 00:18,2698670623,Uxhxjdjxnxudidjdn,0,回复<a href='https://m.weibo.cn/n/谢岩Yan'>@谢岩Yan</a>:大家对这家动物园很信任吗？游览时野兽损坏了车人家是不管的，猛兽区不能下车如果出了问题打电话很有可能再次打不通，救援手段只有踩油门哄喇叭，不下车动物袭击车辆也够吓人，要知道去那个地方孩子多，打救援电话不打120而是当地医院电话如此地方特色！没有这个事件，恐怕谁也不知道！,https://tvax1.sinaimg.cn/crop.0.0.664.664.180/a0da721fly8ffd6wgmd8lj20ig0iggm0.jpg
2016-12-06 08:15,3342992172,陈无冬,2,回复<a href='https://m.weibo.cn/n/毕韵冰'>@毕韵冰</a>:正因为有我这样的观点，所以流氓才讹不了人。。人家动物园本来就没问题，所以人家才置身事外。。下一个绝不会是我。。因为我不会下车。。。但极有可能是你。。因为你企图把违背规则不当回事。。,https://tva1.sinaimg.cn/crop.0.0.178.178.180/c742032cjw8f4kf0mpvekj204y04zaac.jpg
2016-12-06 08:12,3992925121,毕韵冰,1,回复<a href='https://m.weibo.cn/n/陈无冬'>@陈无冬</a>:正是因为有你这种观点的人，所以，动物园才可以置身事外看热闹，才可以对老虎咬死几个人无动于衷。别的不多说了，下一个就是你。,https://tva2.sinaimg.cn/crop.0.0.996.996.180/edff33c1jw8fbitgh5ik4j20ro0ron18.jpg
2016-12-06 08:09,3342992172,陈无冬,1,回复<a href='https://m.weibo.cn/n/毕韵冰'>@毕韵冰</a>:不是我说的印证了人性的堕落。。是你和你们太流氓了。。。普天之下并非都是你爹。。没人该惯着你。。。并不是你弱你有理。。而是，该是谁的责任就是谁的责任。。。就这件事来说。。个人不下车。。老虎也咬不找他。。动物园如果救援不到位。。那她和他娘就都死了。。,https://tva1.sinaimg.cn/crop.0.0.178.178.180/c742032cjw8f4kf0mpvekj204y04zaac.jpg
2016-12-06 08:02,3992925121,毕韵冰,0,回复<a href='https://m.weibo.cn/n/陈无冬'>@陈无冬</a>:您的留言再一次印证了人性的堕落。在任何灾难面前，我们都应该同情和关爱弱者，这应该成为全人类社会的共同守则。就这件事来说，个人固然有很大责任，但动物园防护人员力量不健全，设备不完善，才是主因。因此说，直接责任和根本责任要分清楚。,https://tva2.sinaimg.cn/crop.0.0.996.996.180/edff33c1jw8fbitgh5ik4j20ro0ron18.jpg
2016-12-06 02:24,3342992172,陈无冬,1,回复<a href='https://m.weibo.cn/n/毕韵冰'>@毕韵冰</a>:真正的元凶下车的那个。。他自己的行为自己承担。。。,https://tva1.sinaimg.cn/crop.0.0.178.178.180/c742032cjw8f4kf0mpvekj204y04zaac.jpg
