词语,计数
独生子女证,65
介绍,65
填报,65
面临,65
软件,65
个人账户,65
交到,65
加入,65
亲自,65
经营者,65
年初,65
集中,65
坂田,65
提高,65
房租,65
划分,64
资产,64
优惠,64
声音,64
全家,64
出租,64
公园,64
迁过来,64
城镇,64
受到,64
这项,64
未办理,64
新版,64
配售,64
按规定,63
万科,63
未成年,63
留学,63
联系方式,63
出售,63
管理员,63
确实,63
会员,63
将来,63
原有,63
做法,63
承诺,63
新生,63
劳动局,63
流通,63
注明,63
宿舍,63
找回,62
批复,62
部队,62
何时能,62
数量,62
早上,62
对应,62
商业,62
入境,62
全市,62
开工,62
区内,62
重建,62
租户,62
公寓,62
謝謝,62
国有企业,62
应届生,62
进出口,62
师范类,62
同学,62
反应,61
沟通,61
为准,61
放开,61
初审,61
秋季,61
水平,61
环保局,61
处罚,61
公民,61
住址,61
实现,61
领证,61
非深,61
齐全,61
感觉,61
平均工资,61
征收,61
男朋友,60
莲花,60
制作,60
四年,60
对象,60
看房,60
转过,60
自学,60
还会,60
距离,60
开发票,60
补偿,60
外来工,60
第二个,60
撤销,60
书面,60
容易,59
电梯,59
代替,59
反馈,59
上网,59
聘用,59
初三,59
政策性,59
师范,59
专科,59
身体,59
需提交,59
和悦,59
环评,59
横岗,59
曾经,58
下列,58
外资,58
大陆,58
社会保障,58
当初,58
改成,58
广大,58
以来,58
学位证,58
主体,57
两人,57
迁至,57
重庆,57
直到,57
佛山,57
分支机构,57
河南,57
相信,57
可行,57
如能,57
违规,57
依然,57
自行车,57
中旬,57
原则,57
退租,57
公交车,57
医生,57
复审,56
按揭,56
人事档案,56
维护,56
据说,56
不便,56
学杂费,56
场地,56
减少,56
到时候,56
核实,56
回国,56
来自,56
统筹,56
急需,56
链接,56
过关,56
渠道,56
功能,55
在校,55
手上,55
当天,55
已交,55
辦理,55
迁到,55
暂缓,55
低于,55
盐田区,55
高层次,55
异常,55
认可,55
没收,55
广西,55
中粮,55
来华,55
山居,55
老板,55
考核,55
出差,55
出行,55
税务,55
保护,55
占用,54
事务所,54
融悦,54
收养,54
不少,54
单身公寓,54
监护人,54
临聘,54
海关,54
国资委,54
锁定,54
现象,54
注意,54
不通,54
交通,54
评定,54
最终,54
公租,54
上传,54
本次,54
整改,54
采用,53
申請,53
现金,53
中华人民共和国,53
无业,53
再婚,53
朗麓,53
群众,53
省内,53
科技园,53
顺序,53
权益,53
山东,53
大学本科,53
群体,53
采取,53
抵押,53
外国,53
敬请,53
扣费,53
协调,53
段时间,53
上交,53
医疗卡,53
民治,53
解除,53
至少,53
不见,53
建成,53
对面,53
常住人口,53
何种,53
建立,53
季度,53
医学,53
合伙人,52
手术,52
供应,52
明细,52
做好,52
前置,52
压力,52
研发,52
这一,52
合适,52
承认,52
代码证,52
协助,52
专家,52
全面,52
子公司,52
官方,52
给出,52
不让,52
租凭,52
凌晨,52
不胜感激,52
国务院,52
迟迟,51
农业户口,51
面向社会,51
定居,51
本月,51
一个多月,51
着急,51
申请书,51
周围,51
我查,51
注册资金,51
此项,51
四级,51
打开,51
恢复,51
记得,51
生小孩,51
今后,51
必要,51
建设项目,51
正规,51
手机号码,51
以上学历,51
留在,51
周末,51
更正,50
执照,50
纳入,50
出入境,50
请假,50
务工人员,50
指点,50
产业,50
用地,50
选项,50
文化,50
广场,50
民警,50
代课,50
专项,50
毕业证书,50
一楼,50
保安,50
高校,50
一人,50
算是,50
家属,50
开出,50
企事业,50
深圳市人民政府,50
算不算,50
中断,49
结算,49
非全日制,49
..,49
租金,49
持续,49
九年,49
盼望,49
下去,49
环保部门,49
任职,49
正大,49
公安,49
办学,49
相同,49
证明文件,49
签名,49
供应商,49
初一,49
亲友,49
法定代表,49
厂房,49
第一个,49
协议书,49
一部分,49
延长,49
记者,49
会计专业,49
条款,49
核查,49
自然人,48
没法,48
通道,48
总公司,48
真实,48
求助,48
此类,48
比亚迪,48
起来,48
楼盘,48
最高,48
学童,48
以外,48
弟弟,48
上课,48
领到,48
上个月,48
试用期,48
成人,48
总站,48
暂住,47
统考,47
是因为,47
实习,47
如需,47
自主,47
中央,47
移交,47
第二次,47
检验,47
不断,47
不符,47
授权,47
一半,47
终止,47
成本,47
类别,47
房价,47
我现,47
就医,47
电动,47
四个,47
年满,47
杭州,47
下学期,47
更好,47
新村,47
确认函,47
日本,46
非法,46
总额,46
享有,46
收回,46
未来,46
财务,46
一台,46
这家,46
警察,46
专门,46
htm,46
福永,46
国有,46
资源,46
稳定,46
保障局,46
这么久,46
模块,46
无效,46
湖南省,46
购物,46
楼下,46
多个,46
多长,46
第一胎,46
小朋友,46
公证处,46
退房,46
转业,46
主任,46
汕头,46
冲突,46
自由,46
澳门,46
广州市,46
我局,45
退费,45
参加考试,45
当月,45
扰民,45
个人信息,45
前期,45
互联网,45
签定,45
春节,45
浙江,45
制造,45
梅州,45
超龄,45
富士康,45
硕士学位,45
江苏,45
级别,45
星期,45
明显,45
邮件,45
章程,45
交易中心,45
迁往,45
档案馆,45
进一步,45
从业人员,45
经验,45
这样的话,45
高一,44
经办人,44
用途,44
店铺,44
法律法规,44
小汽车,44
赔偿,44
紧张,44
梅山,44
总部,44
规模,44
早已,44
当中,44
论文,44
下属,44
生效,44
实施细则,44
平时,44
一孩,44
此致,44
之内,44
成都,44
路口,44
接听,44
个人帐户,44
法人代表,44
换领,44
换成,44
嘉园,44
民政部门,43
后备,43
批下来,43
一类,43
酒店,43
保证,43
年报,43
结构,43
控制,43
哥哥,43
帐号,43
车牌,43
交通局,43
评价,43
为止,43
往返,43
一栋,43
并于,43
文凭,43
公正,43
保存,43
目的,43
副本,43
历史,43
三级,43
防盗网,43
不满,43
成员,43
协商,43
此次,43
多元,43
更名,43
视为,43
前妻,43
危险废物,43
复印,43
城管,43
厦门,43
状况,43
公明,43
补报名,43
工伤保险,42
百忙中,42
急切,42
加班,42
名录,42
细则,42
年内,42
真是,42
生病,42
入库,42
问过,42
平方,42
一胎,42
家乡,42
交给,42
便民,42
未有,42
大病,42
出资,42
困扰,42
能查,42
签署,42
特此,42
方可,42
石岩,42
有误,42
拆迁,42
湖北省,42
不可,42
目前为止,42
中山,42
技术人员,42
名册,42
入口,42
等级,42
剩下,42
住所,42
专利,42
深大,41
分娩,41
分数,41
深康村,41
大部分,41
不敢,41
男友,41
博士,41
姐姐,41
商事,41
那种,41
全额,41
旁边,41
查阅,41
高级中学,41
查找,41
原本,41
纳税人,41
时代,41
刚好,41
挂失,41
二年,41
反而,41
变为,41
往来,41
暑假,41
所谓,41
农民工,40
操作证,40
中介,40
介绍信,40
联合,40
周期,40
补发,40
沙河,40
近日,40
地下,40
续交,40
第一批,40
入读,40
报纸,40
奖金,40
到场,40
小心,40
长时间,40
司机,40
业主大会,40
报名表,40
拍卖,40
上一年,40
废止,40
肯定,40
中级会计,40
年入,40
监理,40
在编,39
返回,39
两房一厅,39
应用,39
预先,39
适合,39
配合,39
退还,39
在读,39
伙食费,39
两地,39
望能,39
环境影响,39
安徽,39
插班,39
公司地址,39
期满,39
年来,39
派遣,39
调户,39
之日起,39
女士,39
今日,39
女性,39
戶口,39
厂里,39
南头,39
主管,39
怡翠,39
药品,39
样子,39
各项,39
婚姻状况,39
转保,39
刷卡,39
带上,39
一期,39
促进,38
将近,38
这份,38
工作站,38
开设,38
分部,38
不太,38
工作调动,38
套餐,38
移动,38
办到,38
职务,38
打不开,38
到位,38
指教,38
用户名,38
家中,38
规则,38
有房,38
保险金,38
一间,38
务工,38
二类,38
市住,38
顾客,38
时间段,38
入职,38
履行,38
只好,38
停车位,38
市区,38
废气,38
负担,38
车管所,38
西部,38
路段,38
型号,38
在外,38
原先,38
日后,38
南路,38
考上,38
消费,38
事实,38
龙城,38
六年,38
跟随,37
想到,37
颁布,37
品牌,37
启动,37
时限,37
利益,37
义务,37
分钟,37
快递,37
知识,37
深府,37
周六,37
转户口,37
宣传,37
三期,37
考过,37
过年,37
抚养,37
失效,37
数字,37
劳务,37
微利,37
上户,37
辛苦,37
好多,37
其实,37
极大,37
一周,37
盐田,37
另一方,37
签约,37
一并,37
第三方,37
农转非,37
万套,37
招投标,37
此处,37
意义,37
现要,37
邮寄,37
建筑工程,37
代为,37
流动人口,37
决议,37
扣除,37
一代,37
私人,37
安全隐患,37
民众,37
专户,37
注册地,36
入围,36
延迟,36
不算,36
高三,36
QQ,36
版本,36
笔试,36
失败,36
排号,36
利用,36
施工单位,36
油松,36
交满,36
垃圾站,36
完整,36
南京,36
升级,36
拨打,36
作废,36
女职工,36
征求意见,36
居委,36
国籍,36
修订,36
管辖,36
一块,36
干扰,36
会议,36
私立学校,36
以为,36
精神,36
地块,36
一共,36
放心,36
阳台,36
前段时间,36
对外贸易,36
举办,36
外事办,36
企业法人,36
分数线,36
驾驶证,36
迁走,36
高峰,36
伤害,36
各地,36
班主任,36
增资,35
实验学校,35
无牌,35
环节,35
学士,35
村民,35
我刚,35
港资,35
民生,35
四年级,35
就学,35
所在区,35
婚育,35
农民房,35
开户,35
担任,35
业余,35
此种,35
巨大,35
分户,35
矛盾,35
管理费,35
回执单,35
出生日期,35
教材,35
档案管理,35
小学生,35
最低工资,35
接送,35
站点,35
浪费,35
毕竟,35
初婚,35
新建,35
不变,35
外商独资,35
免考,35
首轮,35
办完,35
大人,35
一辆,35
提升,35
录用,35
初二,35
云景,35
小型,35
基地,35
深圳特区,35
亲属,35
有所,35
付款,34
上午,34
教育部门,34
自费,34
婚前,34
公众,34
西安,34
教育部,34
the,34
最大,34
定义,34
门口,34
一门,34
上去,34
入伙,34
民生问题,34
购置,34
私立,34
日至,34
公司章程,34
居民身份证,34
市委,34
新政,34
女友,34
十多年,34
死亡,34
财政部门,34
防盗门,34
用到,34
中午,34
很难,34
发到,34
打扰,34
退伍,34
出境,34
事件,34
培训中心,34
注册号,34
终审,34
作出,34
速度,34
清理,34
大鹏,34
监控,34
提及,33
照相,33
没人接,33
幸运,33
博士后,33
打通,33
分流,33
取出,33
电工,33
就算,33
资本,33
早日,33
该校,33
发表,33
之外,33
生二胎,33
落到,33
春季,33
印发,33
团体,33
三年级,33
印刷,33
事业,33
房间,33
贵处,33
收据,33
举报,33
成绩单,33
妹妹,33
第二天,33
原在,33
警官,33
视同,33
报到,33
从来,33
新田,33
退学,33
禁止,33
鼓励,33
面对,33
有交,33
外籍,33
社局,33
查处,33
事务,33
全体,33
推荐,33
危险,33
投保,33
维权,33
备注,33
出租屋,32
婚假,32
上市,32
商品,32
重大,32
实际上,32
社保费,32
牌照,32
排污,32
采集,32
人民币,32
改制,32
留学人员,32
户政,32
三月份,32
上岗,32
不慎,32
模板,32
龙珠,32
为此,32
为谢,32
给与,32
交流,32
简易,32
经营场所,32
拆除,32
经费,32
腾讯,32
好象,32
提出申请,32
现行,32
招商,32
扶持,32
行政复议,32
村委,32
二个,32
差额,32
转出,32
产检,32
师范生,32
班级,32
酒吧,32
关心,32
后方,32
约定,32
已入,32
非农业,32
具体情况,32
山庄,31
爷爷,31
新证,31
办结,31
商场,31
市政,31
准考证,31
按时,31
红本,31
零售,31
号线,31
双免,31
西丽,31
充电,31
伤残,31
改派,31
居公,31
市交委,31
租给,31
抽空,31
空调,31
相对,31
设立登记,31
列入,31
九月份,31
引起,31
私募,31
得不到,31
辞工,31
半个,31
下达,31
解决问题,31
态度,31
却是,31
股份公司,31
做到,31
团队,31
编码,31
往年,31
人均,31
治理,31
残疾,31
广告,31
意外,31
登记手续,31
有权,31
所在单位,31
境内,31
承租人,31
感到,31
验证码,30
三人,30
经历,30
变速器,30
市属,30
快速,30
任教,30
老是,30
验资,30
外企,30
唯一,30
用来,30
确切,30
方向,30
随时,30
发给,30
停缴,30
六月,30
展会,30
网吧,30
担保,30
工地,30
创新,30
电动车,30
续期,30
小车,30
我来,30
若有,30
货车,30
证明书,30
公交线,30
去世,30
各类,30
仓库,30
九月,30
签了,30
民办非,30
简单,30
运营,30
锦鸿,30
有时,30
园岭,30
食品安全,30
第三,30
空白,30
就职,30
社会群体,30
回购,30
保税区,30
养老保险金,30
低收入,29
万多,29
看不到,29
福安,29
管理人员,29
回事,29
个人档案,29
写明,29
预算,29
试行,29
因在,29
日到,29
外面,29
刚出生,29
试点,29
推迟,29
两份,29
分房,29
届时,29
基本工资,29
相片,29
培训班,29
几乎,29
在园,29
融资,29
建造师,29
内外,29
早就,29
敬礼,29
法律依据,29
三方,29
退款,29
sz,29
上周,29
已过期,29
卖掉,29
读完,29
耐心,29
直到现在,29
康复,29
换房,29
商调,29
当事人,29
申报表,29
认真,29
存放,29
志愿,29
质押,29
排到,29
莲塘,29
将要,29
随父,29
人民政府,29
本身,29
上岗证,29
市里,29
前进,29
效果,29
印章,29
平方米,28
乱收费,28
我哥,28
人群,28
监督管理,28
新房,28
改善,28
低保,28
提醒,28
违章,28
一事,28
婚后,28
另行,28
华庭,28
第二胎,28
省级,28
派遣证,28
素质,28
人行道,28
列为,28
努力,28
为主,28
五个,28
招收,28
案件,28
手册,28
不准,28
房补,28
空间,28
标题,28
财产,28
移居,28
预产期,28
回收,28
母公司,28
就读于,28
养老保险费,28
天津,28
职业资格,28
公安部门,28
传销,28
耽误,28
建筑面积,28
交汇处,28
现为,28
二次,28
发明专利,28
现需,28
国五,28
陕西,28
自愿,28
就行了,28
烧烤,28
时间表,27
