词语,计数
四期,2
流动,2
很难,2
呼吸困难,2
四季,2
为民服务,2
洒水,2
乱放,2
文件精神,2
乱收费,2
噪声,2
数十户,2
整天,2
乞讨,2
心路,2
活禽,2
商铺,2
之前,2
竹子林,2
回答,2
遇到,2
两边,2
曾经,2
这事,2
第一,2
吐痰,2
恢复,2
材料,2
村内,2
中有,2
这方面,2
土匪,2
听证,2
测试,2
当天,2
形式,2
国家,2
吵闹,2
国土规划,2
算不算,2
测绘,2
临时,2
科技,2
建议,2
公事,2
清洁,2
业住,2
对待,2
小块,2
环卫工人,2
上班族,2
上盖,2
上车时,2
上门,2
上面,2
封闭,2
下午,2
下去,2
下来,2
下水,2
面对,2
火灾,2
阿姨,2
带来,2
宿舍,2
生意,2
阻碍,2
家庭,2
帮助,2
不下雨,2
室外,2
宣传,2
用途,2
客户,2
上周,2
随时,2
难以,2
上午,2
工厂,2
焚烧,2
工地,2
烦躁,2
工作日内,2
非常感谢,2
烦请,2
显示,2
山路,2
一起,2
爱国路,2
点钟,2
牌要,2
万元,2
物业管理,2
10B,2
就让,2
就业,2
期待,2
集体,2
雅怡,2
特区,2
难闻,2
小时,2
上乱,2
客人,2
不便,2
机构,2
底层,2
头疼,2
目测,2
齐心,2
直到,2
音响,2
应当,2
长吉路,2
齐全,2
机动车,2
相应,2
相当,2
大街,2
大楼,2
实际,2
大树,2
看到,2
铺面,2
清楚,2
不间断,2
建在,2
不难,2
真是,2
与布,2
铁皮,2
多月,2
多年,2
监管,2
好像,2
监督,2
广大,2
早就,2
电子商务,2
平台,2
早前,2
宝安,2
定格,2
电脑,2
完成,2
不再,2
平方米,2
间隔成,2
电话,2
安全,2
日起,2
留下,2
学生,2
闪客,2
门面房,2
委托,2
不想,2
年轻人,2
游玩,2
广告,2
一次,2
好心,2
极大,2
有点,2
南头,2
扰民,2
西站,2
报道,2
南园,2
办公室,2
所在,2
花城,2
桌子,2
老百姓,2
招手,2
收走,2
此事,2
收到,2
路上,2
住宅区,2
老鼠,2
单据,2
以上,2
请求,2
提醒,2
住所,2
南山,2
路边,2
冲突,2
改变,2
莲花,2
该处,2
身心健康,2
危机,2
抑郁,2
危及,2
卫生费,2
卫生条件,2
房间,2
剩下,2
有时候,2
佛山市,2
承诺,2
资金,2
西门,2
汽车,2
准备,2
找到,2
所属,2
以下,2
民房,2
气味,2
摄影,2
表示,2
北环,2
摊位,2
树叶,2
摩擦,2
搭建,2
贡献,2
货车,2
会议,2
财务,2
出示,2
赶上,2
动作,2
一圈,2
赶走,2
毕竟,2
搬迁,2
根本,2
以为,2
十字路口,2
半条,2
半年,2
以后,2
半个,2
走廊,2
永香路,2
拉面,2
批文,2
水平,2
位置,2
手段,2
股份,2
肯定,2
分别,2
拆迁办,2
收入,2
价格,2
质量,2
查看,2
行政,2
见到,2
楼梯,2
楼房,2
没人,2
受理,2
受孕,2
费用,2
评估价,2
受到,2
兰州,2
维修,2
楼层,2
刚铺,2
行业,2
资源,2
投放,2
制止,2
边上,2
我要,2
压缩机,2
五路,2
继续,2
发放,2
楼下,2
号线,2
公共场所,2
每个,2
设置,2
公布,2
河滨,2
光明,2
叶子,2
过往,2
另行,2
许可,2
蒲排,2
依然,2
别墅,2
掉落,2
没见,2
记得,2
只能,2
发现,2
辅道,2
你们好,2
分隔,2
停顿,2
转运,2
网上商店,2
产品,2
分钟,2
去年,2
车扣,2
作坊,2
罗湖,2
抓住,2
分租,2
原来,2
原本,2
车子,2
改建,2
食客,2
正在,2
缴纳,2
臭味,2
暂定,2
横流,2
交出,2
曝光,2
元月,2
关注,2
交界处,2
解释,2
试营业,2
其实,2
绿清,2
指导,2
解决办法,2
反映,2
按章,2
保安,2
每天晚上,2
绿化带,2
满足,1
残疾人,1
死路,1
本子,1
死亡,1
滴水,1
滨海,1
极差,1
漫天,1
朗山,1
歇斯底里,1
桥洞,1
欧美国家,1
次信,1
期盼,1
点多来,1
樟树,1
概念,1
楼高,1
点时,1
朋友,1
正值,1
楼顶,1
点至,1
烂尾,1
烟熏,1
烟雾,1
烟雾弥漫,1
有钱有势,1
烦人,1
梅林,1
楼上住户,1
期限,1
木古村,1
本周,1
桂芳园,1
火车,1
根治,1
灯灭了,1
此致,1
根源,1
灯箱,1
未见,1
炒锅,1
此店,1
此宗,1
案板,1
正对面,1
桌椅,1
未经,1
满港,1
木质,1
此一,1
点前,1
点半,1
桥底,1
点多,1
正当,1
本是,1
毛主席,1
满天,1
没亮,1
沙背历,1
有要,1
洒洒,1
洒落,1
沙发,1
洗手间,1
杜绝,1
柏油路,1
村长,1
村里,1
派遣,1
柜台,1
沒查,1
查办,1
流产,1
沒有,1
流浪,1
村能,1
流浪狗,1
流程,1
有来,1
流行,1
标准,1
村收,1
标志,1
沟通,1
有所作为,1
标志牌,1
有效,1
油费,1
油饼,1
松柏,1
油厂,1
河东村,1
来自,1
极端,1
枢纽,1
沿街,1
河东,1
没车,1
法制,1
法定,1
来来往往,1
架子,1
没力,1
法律条文,1
来临,1
有时,1
法治,1
法规,1
泥土,1
架空层,1
椰树,1
泥头车,1
村农民,1
沈阳,1
满地,1
民生,1
有五人,1
民心,1
混凝土,1
清倒,1
油烟味,1
毕业生,1
清洁工,1
清理,1
机动车道,1
清除,1
比较,1
树枝,1
比偷,1
机会,1
港城,1
港鹏,1
每日,1
每年,1
游园,1
游客,1
湖火車,1
溪谷,1
朱岭建,1
核定,1
滑梯,1
深湾,1
杀猪,1
标签,1
树丛,1
村八巷,1
海产,1
标识,1
海关,1
栋楼,1
权属,1
消息,1
消耗,1
有所,1
涉嫌,1
涌向,1
淋漓尽致,1
淘宝网,1
深受,1
权力,1
污染环境,1
江南,1
水泥路,1
水泥,1
深圳市人民政府,1
水吧,1
深夜,1
水务,1
深惠路,1
栏杆,1
有权,1
签定,1
煤体,1
购物广场,1
起到,1
赶着,1
走进,1
走失,1
走向,1
赌博,1
资质证书,1
费地,1
费后,1
贵处,1
贴纸,1
质询,1
煤气,1
货架,1
责任人,1
负责管理,1
负责人,1
象征性,1
谈好,1
谁又能,1
读书,1
请来,1
说道,1
说话,1
起征,1
起来,1
超出,1
超大型,1
达濠,1
边走边吃,1
边缘,1
较为,1
转运站,1
转发,1
转入,1
车回,1
车卖,1
车乱,1
車店,1
身心,1
身体虚弱,1
身体健康,1
身体,1
路西,1
路线,1
路福宁街,1
路开,1
路埔尾村,1
跑不掉,1
超范围,1
超市,1
说收,1
误差,1
详解,1
要管,1
要交,1
西行,1
西岸,1
西北,1
西丽留,1
西丽九祥岭,1
襁褓,1
装进,1
装置,1
被扣,1
被动,1
表达,1
行车,1
行走,1
行象,1
行政处罚,1
行为艺术,1
蚊虫,1
虽是,1
虫蛀,1
落叶,1
营业证,1
营业执照,1
要命,1
要钱,1
该类,1
观察,1
该不该,1
评估,1
证据,1
证和环,1
证书,1
设计,1
设备,1
讲过,1
议定,1
讨论会,1
认错,1
认真,1
认定,1
认为,1
计划,1
警告,1
請問,1
解决方案,1
视频,1
视公为,1
规范,1
规章制度,1
规划局,1
迁往,1
过半,1
过多,1
需求,1
零时,1
雪亮,1
雨水,1
雇用,1
集团,1
集体土地,1
难到,1
难以避免,1
随地吐痰,1
随便,1
除掉,1
限制,1
陇镇,1
陆续,1
阻塞,1
阳光,1
队要,1
队来,1
队地,1
闻到,1
问问,1
问过,1
问下,1
零晨,1
霓虹灯,1
门票,1
非常少,1
龙悦,1
黑钱,1
黄色,1
黄田,1
鸡飞狗跳,1
高考,1
高峰期,1
高声,1
高发,1
骚扰,1
马路上,1
马上,1
饱受,1
饭店,1
饭厅,1
餐桌,1
飞尘,1
频道,1
预留,1
颂雅苑,1
面积,1
面临,1
靠育德,1
门窗,1
长期以来,1
过往行人,1
遮挡,1
道理,1
道德,1
遍地,1
通风口,1
通风,1
追究,1
连成,1
违背,1
违章者,1
违法行为,1
违法乱纪,1
进进出出,1
进村,1
进出口,1
进出,1
这是,1
近海,1
近日,1
近年,1
运送,1
运政,1
运动,1
过路,1
遗弃,1
遮阳棚,1
长时间,1
遵纪守法,1
长勘,1
镇红,1
锻炼,1
锦绣,1
铁心,1
钟来,1
钞票,1
金龙路,1
金燕,1
金州路,1
重建,1
重亮,1
采访,1
采用,1
采取有效,1
酒令,1
配送,1
配合,1
部署,1
部份,1
邮件,1
那种,1
避让,1
营业所得,1
萌生,1
菜篮,1
短途,1
短信,1
知情权,1
督办,1
睡觉,1
睡不着,1
睁大眼睛,1
眼里,1
眼睛,1
真心,1
真受不了,1
看过,1
看不到,1
相馆,1
相邻,1
相识,1
相约,1
相目,1
相差悬殊,1
直面,1
盛路,1
盒饭,1
监察,1
盐田区,1
短斤缺两,1
砖头,1
百货,1
确保,1
科教,1
科丰路,1
种种,1
种植,1
秉着,1
私自,1
私下,1
离家,1
离世,1
福永,1
福星,1
福华,1
票据,1
祥云,1
社团,1
碾压,1
碳联,1
碰到,1
碧湖,1
碧海,1
碎石,1
确实,1
确定,1
的士高,1
百忙中,1
租客,1
现想,1
环节,1
环境卫生,1
环卫设备,1
率队,1
狮头,1
狭窄,1
状况,1
犯法,1
特发,1
特力,1
牵着鼻子,1
物权法,1
物业公司,1
牙科,1
爱联,1
爱心,1
爱丽斯,1
熟练地,1
熟客,1
照顾,1
照相馆,1
照摆,1
煤气炉,1
现场办公,1
現场,1
百姓,1
生态,1
百合,1
百出,1
白石洲,1
白交,1
登良路,1
病痛,1
疾苦,1
疑似,1
留仙,1
画格,1
电视,1
电线,1
电梯间,1
由零晨,1
由谁来,1
由市,1
田贝,1
用来,1
用大,1
用地,1
生病,1
生猪,1
生活费,1
科特,1
租户,1
莲塘,1
联防队员,1
联系,1
职员,1
职务,1
职业,1
而今,1
而乱批,1
考察,1
考勤卡,1
老虎机,1
老板,1
老来,1
老是,1
老乡,1
翻身,1
翠荫路,1
美观,1
美好,1
罰款,1
罗岗路,1
网站,1
缺失,1
缴交,1
绿地,1
联系方式,1
肆意,1
综合,1
胆过,1
苹果,1
苦不堪言,1
若实,1
花费,1
节假日,1
色彩,1
良好效果,1
至少,1
臭豆腐,1
臭气熏天,1
臭气,1
自食其力,1
自设,1
自有,1
自我,1
自力更生,1
腐烂,1
脚下,1
脏差,1
能管,1
能用,1
能力,1
能养,1
综合执法,1
绵阳,1
租房,1
管理条例,1
管好,1
管住,1
管不了,1
简陋,1
简总同,1
策划案,1
答应,1
第三十二条,1
第一次,1
笋岗,1
站立,1
立方,1
立交,1
窄窄的,1
突然,1
空面,1
空气,1
稻田,1
程序,1
移走,1
移交,1
称兄道弟,1
租给,1
管理方,1
管理者,1
绵薄之力,1
管辖,1
绳外,1
继续加强,1
统一,1
给钱,1
给出,1
给予帮助,1
给与,1
结算,1
结构,1
经验,1
经融,1
经朗,1
经久,1
经不起,1
细致,1
纳税,1
繁忙,1
紧邻,1
精神失常,1
粤海,1
粗暴,1
篮球场,1
箱子,1
有主标,1
房顶,1
月底,1
内测,1
凉茶,1
凉亭,1
准以,1
冼車,1
决定,1
农村,1
农历,1
写字楼,1
再次,1
再别,1
再乱,1
内部,1
内容,1
几万,1
内地,1
养鸡,1
养白鸽,1
养狗,1
典型,1
其扰,1
兴路,1
关门,1
关键,1
关心,1
关口,1
关上,1
减少,1
几十个,1
共同,1
出面,1
到位,1
利益,1
利用,1
创维,1
创业,1
刚刚,1
切实,1
分类,1
分离,1
分析,1
分户,1
分头,1
出门在外,1
几十人,1
出门,1
出声,1
出台,1
出口,1
出击,1
出入口,1
凸显,1
凭着,1
凡事,1
几点,1
几档,1
几样,1
共建,1
共享,1
制服,1
保证,1
做个,1
假定,1
倾听,1
借钱,1
借款,1
俱乐部,1
修建,1
修好,1
信箱,1
信守,1
保驾护航,1
保障,1
保税区,1
做做,1
保洁,1
保护伞,1
侵犯,1
侥幸心理,1
依法,1
依旧,1
供水,1
佳园,1
作秀,1
作出,1
何用途,1
何在,1
做事,1
做出,1
六七点,1
入口处,1
六七,1
公路局,1
公理,1
公民,1
公正,1
公明,1
公平,1
公司老总,1
公共绿地,1
公众,1
公交,1
全靠,1
光辉,1
做到,1
光到,1
先生,1
偷偷,1
健身器,1
停靠,1
停车位,1
停电,1
停工,1
做法,1
做成,1
做广告,1
做好事,1
制定,1
刺耳,1
月份,1
及时处理,1
发挥,1
发布,1
发展,1
发动机,1
发到,1
发了,1
反馈,1
反正,1
反对,1
反响,1
双向,1
双休日,1
及早,1
取车,1
去理,1
厨房,1
原身,1
原由,1
原则,1
压价,1
厉害,1
即将,1
危房,1
危害,1
卫生局,1
卡拉,1
发过来,1
受不了,1
南门,1
各层,1
同一时间,1
同一个,1
同一,1
吊床,1
合适,1
合计,1
合规,1
合作,1
合乎,1
吆喝声,1
吆喝,1
各户,1
吃饭,1
受阻,1
吃光,1
号楼,1
号令,1
叶果,1
台车,1
可乱建,1
召开,1
叫喊,1
叫卖声,1
口和鸣,1
口代,1
变更,1
占有,1
南海,1
刺鼻,1
功率,1
勘察,1
劲头,1
务虚,1
务实,1
加速,1
加装,1
加油站,1
加快,1
加工厂,1
加工,1
加大,1
加上,1
功放,1
北京,1
办证,1
办完,1
办公厅,1
办公区,1
力度,1
力不从心,1
副局长,1
剧增,1
剥夺,1
前海,1
前段时间,1
前夕,1
化妆,1
北区,1
南富苑,1
十次,1
南区,1
卖家,1
单车,1
单独,1
协议书,1
华熙,1
华府,1
华南城,1
华为,1
半左右,1
千篇一律,1
千元,1
十月,1
北朝鲜,1
十四岁,1
十分,1
十几平方米,1
十几,1
十二月,1
十三条,1
十一点左右,1
医疗室,1
区来,1
区别,1
区内,1
北边,1
体重,1
低层,1
低于,1
下班,1
不堪,1
不善,1
不力,1
不准,1
不停,1
不修,1
不会,1
不下,1
下面,1
下雨,1
下达,1
下车,1
下步,1
不得不,1
下旬,1
下文,1
上星,1
上建,1
上学,1
上头,1
上去,1
上南外,1
上传,1
上下班,1
三角型,1
三月份,1
不得,1
不怎么样,1
三巷,1
不遗余力,1
两台,1
两厅,1
丝毫,1
东门,1
东路,1
东环,1
东南边,1
业委会,1
业务,1
业主大会,1
专用箱,1
专注,1
不通,1
不愿,1
不误,1
不能不,1
不算,1
不符,1
不栓,1
不来,1
不服,1
不明,1
不时,1
不断,1
不敢相信,1
不慌不忙,1
三是,1
三号,1
伤害,1
ok,1
一层,1
一宗,1
一大堆,1
一块,1
一号,1
一台,1
一任,1
一代,1
一事,1
一举,1
一个多月,1
一个半,1
OPPO,1
一带,1
KTV,1
K64,1
K63,1
C座,1
5.1,1
2B,1
23.5,1
2.3,1
2.19,1
1号店,1
13.5,1
0.27,1
一巷,1
一张,1
三口,1
一米,1
三万元,1
七八,1
七个,1
丁头村,1
一阵阵,1
一阵,1
一间,1
一遍,1
一辆车,1
一视同仁,1
一股,1
一群,1
一管,1
一打,1
一种,1
一盏,1
一片,1
一段时间,1
一段,1
一模一样,1
一期,1
一是,1
一方,1
一文,1
一排,1
一批,1
两大片,1
两天,1
两夺,1
交了,1
人居,1
人少,1
人命,1
人力物力,1
人出,1
人住,1
亲身,1
京湖,1
交通事故,1
交费,1
交给,1
交叉点,1
井盖,1
人来,1
五金,1
五十,1
互联网,1
互不,1
云天,1
二至,1
二脚,1
二月份,1
二是,1
二层,1
二处,1
二号,1
人数,1
人确,1
两室,1
以人为本,1
伟成,1
伟大领袖,1
会议纪要,1
会成,1
会上,1
众生,1
休憩,1
企图,1
任其,1
任何人,1
价钱,1
以此,1
代收,1
人称,1
从没,1
从来不,1
从早到晚,1
从业者,1
仍煙頭,1
介绍,1
今日,1
今年年初,1
今后,1
人较,1
人身,1
人管,1
二十几年,1
二十个,1
二元,1
中心广场,1
主要,1
为谢,1
为证,1
为此,1
为先,1
丹梓,1
临街,1
中间层,1
中转站,1
中说,1
中考,1
中海,1
中心区,1
二中,1
中学,1
中国经贸,1
中国,1
个体,1
严正,1
严厉,1
两种,1
两条路,1
两房两厅,1
两年,1
两层,1
两家,1
主角,1
举措,1
举行,1
久后,1
二三个,1
事项,1
事故,1
事情,1
事实,1
事宜,1
事后,1
事发,1
事业,1
争抢,1
了不得,1
乱象,1
乱来,1
买菜,1
买房,1
书城,1
乞讨者,1
九点,1
乐美,1
之路,1
之苦,1
之后,1
之内,1
之三,1
义卖,1
同情心,1
同意,1
同栋,1
我该,1
所说,1
所至,1
所定,1
所学,1
房费,1
房屋结构,1
户籍,1
户名,1
户主,1
战术,1
或许,1
或用,1
我来,1
手术,1
我村,1
我市,1
我家,1
我实,1
我住,1
成排,1
成为,1
慢悠悠,1
慈善,1
感受一下,1
意想不到,1
意思,1
所谓,1
手机,1
惟有,1
承接,1
招呼,1
拐弯处,1
拍照,1
拍摄,1
拉起,1
报批,1
报市,1
抢强,1
抗法,1
投影,1
投到,1
抓紧,1
承担,1
手机配件,1
承受,1
批放,1
批发市场,1
扩建,1
打过,1
打游击,1
打架斗殴,1
打扰,1
打工者,1
打压,1
打击,1
手续费,1
想要,1
悬挂,1
平铺,1
废旧,1
开窗,1
开店,1
开始运行,1
开业,1
建设者,1
建设局,1
建筑面积,1
建立,1
建房,1
建在朗,1
建了,1
延续,1
店门口,1
异义,1
店内,1
庇护,1
庆丰,1
广深路,1
广泛,1
广东,1
幼儿园,1
并未,1
年梅,1
年末,1
年初,1
平面,1
开门,1
引起,1
恶臭,1
忍无可忍,1
恶意,1
恶劣,1
恢复正常,1
总面积,1
总有,1
性质,1
性格,1
怡枫园,1
态度恶劣,1
快餐店,1
快过,1
快报,1
必要,1
张嘴,1
心脏,1
很重,1
很快,1
很少,1
征收,1
往日,1
彷佛,1
形成,1
当地政府,1
归石,1
强盗,1
强占,1
招租,1
招聘,1
招聘广告,1
新乐,1
无照经营,1
无法无天,1
无权,1
无序,1
无可厚非,1
无助,1
无力,1
无人管,1
旁益,1
方向,1
新年,1
新围,1
断水,1
日本,1
断根,1
文民,1
文明执法,1
文明小区,1
文化,1
整洁,1
整条路,1
整条,1
数据管理,1
敬礼,1
教育,1
救救,1
无非,1
日益,1
招集,1
显而易见,1
最起码,1
最多能,1
最先,1
更是,1
更好,1
更加,1
暴躁,1
暗访,1
暂不提,1
智能,1
景观,1
景田,1
昨天,1
日福,1
春华,1
星期,1
明目张胆,1
明显,1
明文规定,1
明天,1
时限,1
时期,1
时才,1
时常,1
早晨,1
早晚,1
敌退,1
敌进,1
效率,1
捕捉到,1
提出,1
措施,1
掩饰,1
掩面,1
控制,1
接送,1
接近,1
接见,1
接管,1
接受,1
排放,1
掌握,1
捕捉,1
效果,1
挺过,1
挤占,1
挡口,1
挖走,1
按部就班,1
指着,1
指向,1
指令,1
拿到,1
拿出,1
拾荒者,1
拼车,1
提心,1
提高,1
搜索,1
搬到,1
故意,1
政策法规,1
政策,1
放车,1
放至,1
放心,1
放在,1
放下,1
改进,1
改善,1
改做,1
改作,1
改为,1
收银台,1
收银,1
收钱,1
支架,1
播放歌曲,1
撑腰,1
摔跤,1
摆脱,1
摆满,1
摆小卖,1
摆乱,1
摆个,1
平静,1
平安,1
名为,1
垃圾筒,1
处于,1
墩村,1
增添,1
塞路,1
堵住,1
堆存,1
基金,1
基本上,1
基层,1
城中村,1
垮塌,1
垃圾车,1
垃圾清运,1
处罚,1
垃圾桶,1
垃圾堆,1
坚持,1
坐在,1
坐五人,1
坐下,1
场所,1
地面,1
地段,1
地步,1
地村,1
地摊,1
处理结果,1
复工,1
地址,1
大南山,1
大酒店,1
大部分,1
大运会,1
大规模,1
大约,1
大把大把,1
大家族,1
大声,1
大型,1
大坑,1
大吼大叫,1
大厦,1
大人,1
外乱,1
够否,1
夜间,1
夜晚,1
夜上,1
多项,1
多长时间,1
多平方米,1
多台,1
外置,1
外省,1
外媒来,1
外墙,1
地带,1
地上,1
干部,1
呼吁,1
商机,1
商户,1
商家,1
商业街,1
商业楼,1
啃食,1
唯一,1
售票,1
哪一天,1
品位,1
和谐,1
和平村,1
员工,1
喇叭,1
呈现,1
吸尘,1
吵死,1
吵架,1
听过,1
听证会,1
听到,1
吠叫,1
向样,1
后门,1
名目,1
名义,1
商讨,1
喇叭声,1
在场,1
园林,1
土粒,1
圈占,1
圆满,1
国高,1
国际交流,1
国土,1
围路,1
围起来,1
围起,1
围网,1
围墙,1
园林绿化,1
回收,1
喊话,1
回去,1
四路,1
四月,1
四日,1
四川,1
四号,1
嚣张,1
嘉洋城,1
嘉州,1
喧闹声,1
喝酒,1
喜欢,1
大队,1
大马路,1
天一,1
尤其,1
岗厦,1
属权,1
属实,1
展览,1
屋顶,1
屋后,1
届时,1
居民楼,1
居民区,1
居住证,1
局部,1
就要,1
尘土飞扬,1
工人,1
小铁,1
小车,1
小贩,1
小狗,1
小炒,1
小心,1
小巷子,1
小学,1
小女儿,1
小商贩,1
小吃,1
小叶,1
岗边,1
工作室,1
太多,1
市交委,1
干草,1
干吗,1
干净,1
帽子,1
帮忙,1
帮帮我,1
带头羊,1
带头作用,1
带回家,1
带上,1
市貌,1
市区,1
市中心,1
工作效率,1
已过期,1
已有,1
已向贵,1
已于,1
巧设,1
左手边,1
工资,1
工商,1
工具,1
工作量,1
工作服,1
工作日,1
小卖店,1
小区业主,1
小事,1
如今,1
学习,1
季度,1
存有,1
字样,1
字型,1
婴幼儿,1
婴儿,1
娱乐场所,1
威胁,1
妨碍,1
妄顾,1
如是,1
如下,1
尊照,1
好转,1
好评,1
好烂,1
好奇,1
好多,1
好处费,1
好几个,1
女士,1
失修,1
太难,1
太慢,1
太安,1
学院,1
孩子,1
安全隐患,1
完全,1
尊敬,1
将要,1
封路,1
封巷,1
对方,1
寸步难行,1
富苑,1
容易,1
家私,1
家家,1
家具,1
家人,1
家中,1
宰杀,1
宣布,1
客运,1
客观原因,1
客厅,1
审查,1
实训,1
实行,1
实地,1
实事求是,1
定于,1
官老爷,1
龙泉,1
