词语,计数
盼复,3
看病,3
征求,3
很多,3
省外,3
省里,3
居住证,3
签字,3
包含,3
产检假,3
多次,3
多点,3
天是,3
报销,3
奖励金,3
女儿,3
生产,3
如下,3
护师,3
......,3
不会,3
结束,3
学历,3
难产,3
实施细则,3
打电话,3
系统,3
家里,3
家长,3
对此,3
人群,3
所属,3
就要,3
包括,3
得到,3
有无,3
先生,3
前夫,3
身体,3
里面,3
允许,3
费用,3
决定书,3
机构,3
贵委,3
查不到,3
这是,3
服务中心,3
比较,3
具体情况,3
再婚,3
还会,3
查看,3
停发,3
公开,3
母亲,3
有效,3
关系,3
一方,3
出生证,3
科技,2
环证,2
按规定,2
市卫人委,2
农村户口,2
多久,2
租房,2
外籍,2
举行,2
多月,2
净水器,2
多谢,2
临时,2
窗口,2
多长时间,2
大专,2
成功,2
病假,2
招生,2
拿到,2
立即,2
考点,2
大鹏,2
考核,2
格式,2
考取,2
核验,2
检测费,2
病历本,2
休陪,2
城镇,2
意味着,2
状态,2
特别,2
休完,2
本身,2
收到,2
不同,2
自费,2
的确,2
至今,2
国内,2
本科学历,2
全科医师,2
培训,2
脑膜瘤,2
几天,2
脐带血,2
基础,2
提出,2
三口,2
福田区,2
全面,2
处理完毕,2
处罚,2
备案,2
一次性,2
八十,2
复婚,2
意见,2
正规,2
报道,2
主要,2
头胎,2
养老保险,2
精神病,2
下来,2
紧迫,2
申报,2
适用,2
申办,2
产妇,2
家里人,2
下梅,2
审批表,2
审批,2
实质,2
正常,2
不下,2
具有,2
具备,2
细则,2
三甲,2
退休,2
居住地,2
居民,2
户外,2
等到,2
共计,2
小孩子,2
申请人,2
管理系统,2
工作日,2
电子,2
对方,2
对应,2
粤海,2
组织,2
不予,2
罚款单,2
报名,2
婚前,2
交费,2
来说,2
限制,2
再休,2
交清,2
会议,2
疑问,2
儿童医院,2
以上,2
顺利,2
id,2
造成,2
再生,2
我查,2
婚生子女,2
经历,2
承认,2
定居,2
检验所,2
经济特区,2
找到,2
仍然,2
内地,2
技术资格,2
继续,2
部署,2
我能,2
折腾,2
第七,2
给与,2
从事,2
出现,2
非常感谢,2
回去,2
你们好,2
计生局,2
一项,2
原料,2
到期,2
制度,2
非深,2
顺产,2
法人代表,2
一起,2
即可,2
卫计局,2
普通,2
卫生科,2
暂时,2
有限公司,2
入围,2
到底,2
当做,2
初育,2
解答,2
未休,2
流产,2
节假日,2
当中,2
期盼,2
期待,2
驻外,2
当事人,2
香港,2
计分,2
马上,2
9.9,2
明白,2
鼻窦炎,2
买房,2
主动,2
读书,2
江西,2
请教,2
负责人,2
先前,2
有何,2
北京,2
负责,2
倒闭,2
调入,2
一个月,2
助理,2
有变,2
务工,2
调查,2
说法,2
光明,2
信息系统,2
看法,2
证时,2
协议,2
最好,2
征收,2
没法,2
征询,2
办事处,2
月生,2
沙湾,2
专员,2
办好,2
医疗,2
乙肝,2
月底,2
早已,2
归国华侨,2
受理,2
合理合法,2
确认,2
新增,2
未育证,2
废除,2
后续,2
新政,2
庸医,2
湖南,2
后台,2
补贴,2
名单,2
新生,2
同意,2
规范化,2
同事,2
新办,2
上海,2
转回,2
辖区,2
东西,2
遇上,2
您们好,2
药价,2
酒店,2
获得,2
落地,2
每个,2
落实,2
伤情,2
亲子关系,2
烦请,2
应是,2
周岁,2
湖北,2
居委,2
可不,2
方面,2
总院,2
亲子鉴定,2
只好,2
建设,2
规划,2
恳求,2
可休,2
跟随,2
无此,2
可否,2
建议,2
上学,2
未婚,2
另行,2
身边,2
方法,2
未来,2
体外受精,2
遗失,2
一事,1
男友,1
检查单,1
病人,1
男女双方,1
男士,1
百忙之中,1
监督,1
登记在册,1
百度,1
一人当,1
疾病,1
直饮,1
相隔,1
登录名,1
相差,1
一整天,1
界定,1
痛苦,1
癌症,1
留下,1
监督管理,1
盼能,1
一份,1
疤痕,1
男性,1
检测,1
桂花,1
省份,1
病历,1
盖到,1
检验,1
顺延,1
民强,1
楼梯间,1
每季度,1
首胎,1
消融术,1
深卫计,1
深圳市政府,1
每半年,1
一天,1
添加,1
清楚,1
清问,1
温州,1
餐厅,1
湖北省,1
準備,1
满足,1
餐具,1
激活,1
食堂,1
焦急,1
照发,1
看下,1
段时间,1
消息,1
一孩归,1
概念,1
派出所,1
求求,1
求职,1
汕尾市,1
沙井,1
没人,1
民工,1
没动,1
鼻炎,1
默认,1
没错,1
黑龙江,1
泌尿外科,1
毕业证,1
比较严重,1
麻请,1
骄之林,1
一律,1
法律依据,1
齐全,1
泡泡,1
每年,1
步骤,1
此项,1
父子,1
风险,1
生二孩,1
领证,1
.....,1
一体,1
预防,1
预计,1
正常者,1
生證,1
生首胎,1
用于,1
用人单位,1
预产期,1
由市,1
甲级,1
颁布,1
申请材料,1
龙城,1
电子化,1
电脑,1
电视,1
模板,1
题为,1
现有,1
正是,1
环保,1
牛黄,1
物价部门,1
状况,1
此院,1
此类情况,1
独生子,1
一分钱,1
一共,1
独身,1
环岛,1
现已,1
环查,1
环能,1
民生问题,1
现任,1
现住,1
现再,1
正确,1
现场,1
现妻,1
现不,1
部分,1
看得起,1
记录,1
請問,1
謝謝,1
警方,1
门诊部,1
计划外,1
计发,1
3019810020075435181170301f004,1
3.21,1
门诊,1
长居,1
销售,1
链接,1
认定,1
认真对待,1
讲话,1
解释,1
许可,1
2cm,1
设备,1
设置,1
2017.3,1
2016.9,1
证在,1
证实,1
2013.8,1
证明书,1
证明文件,1
证策,1
金之源,1
评奖,1
解除,1
解读,1
该交,1
表面抗原,1
阳历,1
行政,1
衔接,1
队员,1
CDFI,1
补交,1
补休,1
B04,1
补助,1
补领,1
表上,1
表决,1
表示,1
表述,1
袒护,1
解毒片,1
装修,1
西乡,1
西医,1
要交,1
要换,1
要查,1
AHP,1
要病,1
观望,1
阅读,1
规则,1
规是,1
规章制度,1
解决问题,1
诊疗,1
该病,1
韩超,1
107.42,1
迁为,1
迁移,1
迁至,1
配料,1
过继,1
近日,1
配偶,1
还敢,1
都市报,1
这位,1
这句,1
这年头,1
这方面,1
这次,1
进修,1
辦計,1
进度,1
违反,1
连续,1
追究,1
适应,1
选择,1
途径,1
造血,1
遇到,1
遗留问题,1
遵循,1
避孕,1
那天,1
那种,1
農業,1
辞职,1
说变,1
19.56,1
说拟,1
说法不一,1
请指示,1
请求,1
野蛮,1
调干,1
调来,1
谢谢您,1
重要,1
資料,1
重新,1
贫血,1
贵院,1
资格考试,1
资格证书,1
辛勤劳动,1
资源,1
采用,1
资质证书,1
走走,1
赶上,1
超声,1
140105335569ed55e27b,1
超过,1
越改越,1
跨省,1
身份,1
身份证,1
转为,1
转深户,1
行不行,1
蛇口,1
蓝本,1
第四版,1
竣工,1
符合国家,1
第一家,1
第一次,1
第一段,1
集团,1
第三代,1
第三十五条,1
第三十条,1
第二条,1
第二点,1
第几条,1
第十九条,1
第十五次,1
等待,1
竟然,1
签到,1
签发,1
简历,1
简易程序,1
集体户,1
1.14,1
管理,1
管辖,1
类型,1
粗暴,1
精力,1
纠纷,1
纯水机,1
纳入,1
章子,1
集體戶,1
药物,1
确实,1
面积,1
真假,1
面包店,1
真有,1
真的,1
着急,1
矛盾,1
知名,1
tmall,1
短信,1
研究生,1
研究院,1
研读,1
确定,1
spm,1
程序,1
rcQkhE,1
票据,1
福保,1
福利,1
需到,1
福利待遇,1
福安,1
福田,1
离世,1
离异,1
私人,1
私营,1
零售价,1
item,1
纳米,1
邮箱,1
纸质,1
CHST,1
而此,1
职称,1
聘用,1
肉眼,1
肝功能,1
肯请,1
育一子,1
育有,1
肿瘤医院,1
附属,1
胎死,1
能以,1
能修,1
能办,1
阶段,1
难道,1
腺泡,1
自体,1
阴历,1
自动,1
自即日起,1
自愿,1
自然,1
自费留学,1
阳性,1
舒服,1
节点,1
节育,1
花去,1
范围,1
考过,1
RO,1
考生,1
老师,1
终止,1
经市,1
https,1
结婚仪式,1
陪护,1
结婚登记,1
htm,1
结案,1
结过婚,1
绰绰有余,1
除有,1
陕西,1
维护,1
维持,1
综合,1
编号,1
缴清,1
detail,1
com,1
网站,1
罗湖区,1
附近,1
cm,1
群众,1
群发,1
老人,1
abbucket,1
a230r,1
Ro,1
纳闷,1
临床医学,1
核实,1
南方日报,1
双免,1
不足,1
去年,1
厨房,1
不迁,1
原因,1
原二孩,1
压力,1
历时,1
历史,1
即日起,1
即会,1
卫生部门,1
卫生巾,1
不适,1
双发,1
不行,1
双独,1
发送,1
变动,1
受精,1
受到,1
受伤,1
不育,1
取号,1
发证,1
双胞胎,1
发表,1
发给,1
发票,1
发的文,1
反渗透,1
反映,1
占用,1
南光村,1
变换,1
单身,1
医学院校,1
医学会,1
医务科,1
化验,1
包庇,1
包不,1
务工人员,1
加诊,1
加热,1
办过,1
办能,1
办结,1
办到,1
办事,1
办个,1
东环,1
医师资格,1
医护人员,1
半岁,1
单据,1
协助,1
华侨,1
华丽,1
华为,1
半年,1
十五日,1
医改,1
十五天,1
十二届,1
医馆,1
医疗事故,1
医政科,1
医政,1
变成,1
口腔科,1
校验,1
喉咙痛,1
城管,1
型号,1
坂田,1
地位,1
在园,1
在内,1
国营,1
国庆节,1
国展,1
不想,1
困难,1
回来,1
回家,1
回到,1
四级,1
基于,1
基本工资,1
填表,1
复议,1
多多,1
多元,1
多个,1
外面,1
外资企业,1
不合,1
复核,1
不宜,1
复旦大学,1
复审,1
复函,1
备齐,1
不孕,1
处决,1
單位,1
啥时候,1
另一方,1
唯一,1
名下,1
同志,1
同一个,1
合适,1
各级,1
号码,1
台式,1
可行,1
可能,1
可在现,1
可办,1
可以信赖,1
只能,1
只会,1
另加,1
后发,1
后期,1
后来,1
咖玛刀,1
哪裡,1
哪条,1
哪家,1
哥哥,1
品牌,1
咸阳,1
和谐,1
后果,1
周末,1
启动,1
听闻,1
向市,1
后遗症,1
后要,1
副标题,1
前段时间,1
前往,1
人力资源,1
以下,1
代办,1
他于,1
仔细,1
从业,1
介绍,1
今天上午,1
今后,1
人类,1
人管,1
人民代表大会常务委员会,1
中医师,1
人才流动,1
人大,1
人品,1
价格,1
任职,1
中专,1
依然,1
假是,1
信访,1
个性,1
保持,1
保护,1
便民服务,1
依法处理,1
会卖,1
依法,1
例行,1
使劲,1
作出,1
住院医师,1
住院,1
人去,1
人事关系,1
前办,1
人为,1
二人,1
事项,1
事务,1
事业单位,1
予以注册,1
予以,1
乳头,1
乡镇,1
习俗,1
之间,1
之日起,1
义务教育,1
义务,1
主治医师,1
主张,1
二孩需,1
二是,1
二次,1
交过,1
亲自,1
亲友,1
中国使馆,1
产检,1
产品,1
中均,1
交纳,1
中央,1
交了,1
交个,1
亟盼,1
亟待,1
亚麻,1
二路,1
个体,1
假自,1
假设,1
做以,1
出院,1
出生日期,1
出差,1
丢失,1
出于,1
凭证,1
几次,1
几年,1
减少,1
两位,1
准生,1
两孩,1
准予,1
净水机,1
写道,1
分别,1
分娩,1
分支,1
东莞,1
前到,1
到市,1
到场,1
利用,1
初育权,1
初审,1
初始密码,1
分散,1
刚领,1
刚生,1
刚好,1
刚出生,1
分部,1
分期付款,1
再次,1
再开,1
内科,1
光荣,1
全国联网,1
全勤,1
入职,1
两次,1
兑现,1
免费,1
先到,1
全麻,1
元共近,1
儿科医院,1
健康证,1
健康成长,1
停收,1
做法,1
全科,1
八月,1
内心,1
六届,1
内休,1
内二孩,1
具體,1
两对半,1
共同,1
六片,1
公道,1
公共场所,1
公立,1
公平,1
两年,1
公安局,1
公司员工,1
公办,1
多胞胎,1
大厅,1
大型,1
报告单,1
接到,1
接下来,1
换证,1
捆绑,1
按时,1
指定,1
指出,1
持有,1
拿药,1
拿来,1
括号,1
拟多,1
担任,1
报警,1
报给,1
接受,1
接收单位,1
三四年,1
放开,1
新安,1
新入,1
数里,1
教育部门,1
效律,1
三十天,1
放射,1
提醒,1
改注,1
三十日,1
支撑,1
搭建,1
搞糊涂,1
搜索,1
报纸,1
护理,1
想得到,1
护照,1
戶口,1
截止,1
截图,1
我非,1
我要,1
我现,1
我带,1
我妈,1
我于,1
成绩,1
成人教育,1
成人,1
成为,1
感谢您,1
意思,1
户口卡,1
三级,1
三等,1
打人,1
投递,1
技术,1
找出,1
找个,1
三岁,1
三年,1
手足,1
房产,1
三年制,1
所谓,1
三月,1
所开,1
所在,1
房子,1
新旧,1
新条,1
新规,1
方便,1
本质,1
本科,1
本来,1
本应,1
末梢,1
未婚先孕,1
未办理,1
一段时间,1
服务站,1
服务厅,1
一盒,1
朋友,1
有时候,1
有所不同,1
有所,1
术后,1
权益,1
村里,1
查检,1
标注,1
标有,1
查验,1
查阅,1
查费,1
一楼,1
查无,1
条文,1
查找,1
查到,1
枫叶,1
杨文庄,1
条路,1
条款,1
有利于,1
有人,1
有个,1
日省,1
昆仑,1
万众,1
时要,1
时效性,1
时写,1
日算,1
日新,1
明年,1
日历,1
无痕,1
丈夫,1
无条件,1
旗舰店,1
施行,1
明天,1
明年初,1
月经周期,1
更名,1
月经,1
月均,1
一种,1
最高,1
最终,1
最低,1
智能,1
明文规定,1
普工,1
晚婚晚育,1
是否是,1
昨天,1
明确要求,1
明显,1
....,1
想办,1
大孩,1
定期,1
小学,1
将近,1
将成,1
对不上,1
寄回,1
家用,1
家有,1
家境贫困,1
害人,1
宫内,1
宣布,1
客户,1
审议,1
实际,1
实在,1
下发,1
小时候,1
就读,1
工商所,1
差不多,1
巨大,1
左右,1
工资标准,1
工资条,1
上述,1
工厂,1
尴尬,1
上门,1
巡逻,1
岗位,1
下半年,1
下原,1
尽快,1
宝荷,1
定性,1
想关,1
定价,1
好几米,1
好不好,1
不利于,1
女士,1
不去,1
头痛,1
夫妻俩,1
不可,1
夫妇,1
天猫,1
天津,1
天来,1
天新,1
天才,1
大陆,1
如未,1
妇科疾病,1
妈妈,1
孕检,1
官方网站,1
完成,1
不二,1
存在,1
存储,1
字号,1
孕妇,1
妥善解决,1
嫂子,1
不便,1
婚约,1
婚生,1
委官,1
不出,1
已休,1
已出,1
已到,1
已婚,1
很快,1
很差,1
很大,1
待遇,1
往外面,1
彻底,1
形式,1
录入,1
当年,1
强烈建议,1
强制,1
开展,1
开办,1
开到,1
上周,1
微创,1
德尚,1
心情,1
总和,1
惠州市,1
上分,1
恶性,1
恳请,1
恐吓,1
总部,1
急需,1
必要,1
急盼,1
态度,1
怀有,1
上加,1
怀上,1
上半年,1
建设项目,1
建议您,1
延迟,1
市属,1
干细胞,1
常用,1
帮帮忙,1
带薪,1
布吉,1
市民,1
市卫,1
平时,1
市内,1
已过期,1
已超,1
已育,1
已有,1
已孕,1
平方,1
平米,1
延升,1
上环,1
廣東,1
上报,1
库签,1
广西壮族自治区,1
广济,1
上火,1
幼升,1
年初,1
年龄,1
年轻,1
年纪,1
年生,1
年底,1
年前,1
拒绝,1
