词语,计数
材料,2
法定,2
附近,2
法律顾问,2
我国,2
恳请,2
总部,2
注册,2
活动,2
流失,2
淄博,2
淘宝,2
深入,2
损失,2
拿到,2
拥有,2
小学,2
托管,2
一级,2
抽签,2
模式,2
正在,2
正常,2
正确,2
承担,2
批复,2
七月,2
打电话,2
限制,2
此项,2
标的,2
集装箱,2
手上,2
一并,2
母亲,2
难道,2
每年,2
招聘,2
换届,2
机制,2
深圳大学,2
现象,2
攀升,2
帮忙,2
市民,2
市属,2
市场经济,2
重新,2
独资企业,2
现有,2
巨额,2
工作人员,2
长江,2
采购,2
理由,2
报批,2
不得,2
层面,2
生活,2
配套,2
收取,2
不止,2
擅自,2
物业,2
广东省,2
父母,2
机关,2
排队,2
未能,2
强行,2
措施,2
深感,2
引导,2
提出,2
开展,2
铁路,2
针对,2
下载,2
朗麓,2
韩进,2
建成,2
澳新,2
火车票,2
顾问,2
煤气,2
当地,2
以上,2
主要,2
职能部门,2
考入,2
进入,2
先科,2
事件,2
参与,2
辉煌,2
财务,2
职责,2
维护,2
貌似,2
全办,2
聘请,2
谢谢您,2
这是,2
全称,2
股价,2
予以,2
受让,2
了解,2
口号,2
付出,2
合理,2
合法,2
进展,2
合伙人,2
修改,2
修订,2
进口,2
候选人,2
号线,2
号文,2
假日,2
可上,2
做法,2
老师,2
全部,2
单元,2
八幼,2
内容,2
落实,2
董事,2
证券,2
董事长,2
利益,2
冻结,2
行业,2
交给,2
补偿金,2
准备,2
设置,2
出具,2
出现,2
迁走,2
解决问题,2
人力资源,2
动作,2
股份制,2
劳动保障部,2
人选,2
这块,2
能力,2
公务用车,2
自有,2
自然人,2
致电,2
五一,2
公车,2
六年,2
该项,2
区属,2
关注,2
若干,2
人数,2
合规,2
参照,2
供应商,2
经营,2
名称,2
资金,2
之后,2
代理,2
回购,2
住户,2
启动,2
咨询电话,2
体系,2
代表大会,2
价值,2
依据,2
组织,2
企业法人,2
名单,2
后来,2
代价,2
赛格,2
给予,2
困境,2
保护,2
以后,2
超过,2
集体企业,1
越来越,1
普通,1
询问,1
此处,1
试行,1
此事,1
此类,1
此致,1
档案管理,1
车辆段,1
试图,1
此致敬礼,1
诉求,1
此件,1
正规,1
迁个,1
暂行,1
暗箱,1
检测,1
欺骗,1
距离远,1
暑假,1
越野,1
该类,1
高峰,1
转业,1
该不该,1
详尽资料,1
梅林,1
跟上,1
践行,1
难题,1
集体,1
购置,1
转入,1
设计院,1
星期日,1
设施,1
毕竟,1
民企,1
讲话,1
民营企业,1
讨回公道,1
民间,1
星期六,1
认为,1
没约,1
法人,1
计算,1
法制,1
计划外,1
星期,1
法律依据,1
阶层,1
解释,1
迁移,1
比较,1
转到,1
麻烦,1
步伐,1
转寄,1
证明文件,1
详细,1
难道真,1
证明书,1
是从,1
证人,1
访谈,1
难度,1
每月,1
昨天早上,1
院校,1
昨天,1
转移,1
春运,1
降低,1
每股,1
附送,1
越差,1
标识,1
详谈,1
财管,1
未果,1
面临,1
马上,1
未涨,1
责任,1
有力,1
马兴瑞,1
有偿,1
本地,1
机会,1
月底,1
资助,1
本届,1
非理性,1
财政金融,1
本所,1
财政部,1
本该,1
账面,1
香港,1
未有,1
未曾,1
有违,1
质量,1
贵处,1
领域,1
贵市,1
轮休,1
首末,1
领取,1
有限责任,1
朋友,1
费才,1
轮班,1
首站,1
有所,1
面向,1
有幸,1
未到,1
本身,1
财政局,1
请求,1
青岛,1
架子,1
达到,1
查不到,1
骄兵,1
查实,1
查找,1
最多,1
青岛港,1
高尔夫球会,1
驰名商标,1
调研,1
购买,1
调取,1
树立,1
达成,1
校区,1
校园,1
调休,1
极大,1
最好,1
谋取私利,1
资质,1
较慢,1
财报,1
财务监督,1
解放军总政治部,1
资本运作,1
边城,1
权力,1
权威,1
最终,1
权限,1
负责,1
条是,1
负担,1
最新,1
负债表,1
来换,1
资源整合,1
过去,1
深圳市政府,1
法治,1
福源,1
盼复,1
网址,1
真不知道,1
转给,1
真是,1
通告,1
真正,1
知乎,1
通产,1
进程,1
研究,1
研究生,1
统称,1
绝不,1
确定,1
给出,1
确需,1
示意,1
社会主义,1
经验之谈,1
经营者,1
社局,1
祖孙三代,1
网络,1
网页,1
相信,1
考取,1
百度,1
职业,1
耐心,1
益田,1
考评,1
考证,1
考虑一下,1
考察,1
遭遇,1
遭报应,1
监察部门,1
相似,1
监督制度,1
监督管理,1
盘活,1
群众满意,1
直到,1
直到现在,1
美芝,1
罗湖区,1
造成,1
罗湖,1
福华,1
福田,1
百姓,1
违反,1
选举,1
粮食,1
第三批,1
第三条,1
类别,1
适龄儿童,1
第九,1
第二条,1
管道,1
第五条,1
管辖,1
第八条,1
管理权,1
管理机构,1
管理局,1
明确规定,1
退股,1
第十四条,1
等候,1
等待,1
退休年龄,1
管理中心,1
违规行为,1
第三,1
第一课,1
累计,1
组成部分,1
离职,1
私人企业,1
终止,1
私企,1
科研,1
租赁,1
积分,1
积极性,1
违规,1
选聘,1
线上,1
纠正,1
程度,1
税前,1
空置,1
红荔,1
选拔,1
立项,1
红本,1
站点,1
竟然,1
符合条件,1
职务,1
登录,1
法规,1
爷爷,1
深圳机场,1
深圳特区,1
深圳经济特区,1
过问,1
藉此,1
长于,1
清除,1
运营,1
滑天下之大稽,1
滞后,1
著名,1
落后,1
落到实处,1
滞箱费,1
潍坊,1
鉴定,1
点去,1
金钱,1
营利性,1
烦请,1
焦急,1
获悉,1
苦苦,1
长城,1
长期,1
连放,1
闲置,1
解决目前,1
注重,1
防止,1
解决办法,1
派出,1
派出所,1
流于形式,1
阅读,1
过年,1
流拍,1
浪费,1
补救,1
问下,1
觉得,1
视而不见,1
视同,1
规划图,1
规划,1
过来,1
西路,1
西岸,1
深圳市人民政府,1
返还,1
若会,1
疲惫,1
花园,1
瑕疵,1
瓶装,1
采取相应,1
生于,1
生死,1
股份公司,1
这家,1
用途,1
股东会,1
这方面,1
由市,1
申请报告,1
肆意妄为,1
联系电话,1
邮箱,1
申请表,1
联交所,1
电子,1
电梯,1
那天,1
留仙,1
避免,1
职能,1
理解,1
理应,1
这么回事,1
自购,1
物业公司,1
物价,1
节节,1
物价上涨,1
特发,1
节假日,1
良知,1
特定,1
重组,1
还要,1
特此,1
股票价格,1
独资,1
重大,1
能源,1
这两项,1
现欲,1
里面,1
现状,1
现行,1
现转,1
班招生,1
真实有效,1
房价,1
明电,1
再此,1
几级,1
几类,1
几年,1
几家,1
减少,1
决定,1
农产品,1
再创,1
六月份,1
内部,1
内资,1
具体步骤,1
其他人,1
关键字,1
关联,1
共计,1
出售,1
出来,1
出生,1
出租,1
创新,1
创业者,1
创业,1
刚好,1
刚到,1
刚刚,1
刚先,1
列入,1
划分,1
分流,1
分析,1
分布,1
分别,1
出资人,1
出让,1
共同,1
公用设施,1
佳兆业,1
保育员,1
偷窥,1
停车费,1
停车场,1
做到,1
信服,1
信心,1
保障局,1
保留,1
公平合理,1
保本,1
保护者,1
保息,1
保值,1
便利,1
侯选库,1
依然,1
储备,1
充满,1
免税,1
免试,1
公平,1
公布,1
公司章程,1
公办,1
公允,1
公信力,1
全款,1
全国,1
全体,1
全世界,1
入选,1
入股,1
入户,1
入学,1
入围,1
利在,1
利润分配,1
利用,1
去年,1
发至,1
发布,1
反映,1
及时,1
参考价值,1
参考,1
参加,1
厦门港,1
利用职权,1
原来,1
原本,1
原因,1
危房,1
占用,1
占有,1
博士,1
取回,1
取消,1
取证,1
受到,1
同样,1
同意,1
同志,1
同学,1
合资,1
合伙,1
合乎,1
各路,1
号车,1
可行性,1
可否,1
召开,1
另有,1
口岸,1
受益,1
南路,1
南山,1
南侧,1
区内,1
匮乏,1
包含,1
勤快,1
劳动节,1
加装,1
加盟,1
加快,1
加固,1
功在当代,1
办点,1
办学,1
办公楼,1
办事,1
前沿阵地,1
利用自身,1
匹配,1
区政府,1
单家,1
医药,1
单单,1
单个,1
协助,1
协会,1
华联,1
华光,1
升学,1
千秋,1
千家万户,1
十号,1
十分,1
十几年,1
十六家,1
十二月,1
十三年,1
依法行政,1
你们好,1
时隔,1
上盖,1
不下,1
下跌,1
下线,1
下文,1
下去,1
下午,1
下先预,1
上溯,1
万多元,1
上涨,1
上海港,1
上海,1
上周,1
万至,1
万科,1
万望,1
不像,1
不再,1
不动产,1
不合,1
专门,1
专栏,1
专属,1
专业,1
不顾,1
不让,1
不见,1
不菲,1
不断更新,1
不幸,1
不帮缴,1
不少,1
不够,1
不同,1
不合理,1
万左右,1
七楼,1
何时能,1
aux,1
szhr,1
person,1
pasr,1
login,1
jsp,1
http,1
com,1
HJSCALY601619100,1
七月份,1
HJSCALY601546700,1
HJSCALY601523200,1
HJSCALY601416300,1
29.5,1
2016.7,1
2016.6,1
2016.04,1
一个三岁,1
一个月,1
一件,1
一分,1
七天,1
一起,1
一至,1
一篇,1
一段,1
一楼,1
一期,1
一月,1
一定,1
一大,1
一块,1
一台,1
一到,1
一切顺利,1
一分钱,1
专项,1
东部,1
东门,1
人生,1
代取,1
从来,1
从事,1
从业,1
仍然,1
介绍,1
仅报,1
人民币,1
两套,1
人才网,1
人事档案,1
亲自,1
享受,1
产生,1
产品,1
交集,1
令刚,1
以往,1
价值观,1
价格,1
何在,1
住宅区,1
低收入,1
低于,1
位置,1
会计报告,1
优质,1
优先,1
众多,1
休陪,1
企发,1
企及,1
企业家,1
份额,1
任然,1
交涉,1
交流中心,1
交易所,1
义务教育,1
为民,1
为此,1
为数不少,1
为准,1
为主,1
中粮,1
中标,1
中有,1
中山大学,1
中小企业,1
中央,1
中介,1
严格执行,1
两批,1
两届,1
主营,1
之内,1
交房,1
之旅,1
交付使用,1
五百,1
二选,1
二胎,1
二级,1
二百多元,1
二手,1
二十,1
二个,1
事实,1
事业单位,1
买辆,1
买房子,1
书记,1
之用,1
同类经营,1
名义,1
名册,1
户主,1
打不开,1
所谓,1
所在,1
房屋建筑,1
房子,1
.......,1
户口本,1
我过,1
慢慢,1
我查,1
我于,1
成片,1
成熟,1
成效,1
成千上万,1
成功,1
打击,1
打着,1
打通,1
扩股,1
担任,1
抽时间,1
报错,1
报市,1
报名,1
抗议声,1
投融资,1
投标,1
投入使用,1
投入,1
承诺,1
承认,1
找人,1
批转,1
批文,1
憧憬,1
感受,1
名符其实,1
强调,1
微博,1
微利,1
微信,1
影响,1
形象,1
录用,1
归属,1
强市,1
意见书,1
强加,1
引入,1
开除,1
开通,1
开学,1
开启,1
建好,1
心态,1
心想,1
必定,1
必然,1
意料之外,1
想进,1
想入,1
想个办法,1
您们好,1
恶劣,1
恰逢,1
总有一天,1
总体,1
总书记,1
急需,1
怎么回事,1
忽悠,1
忠实,1
必要,1
拆除,1
拍卖行,1
拍来,1
放入,1
整合,1
敦促,1
故来,1
政策法规,1
放弃,1
放在,1
放号,1
改革开放,1
拍照,1
改改,1
改变,1
收费员,1
收货人,1
收到,1
支撑,1
支持,1
敷衍了事,1
文凭,1
方法,1
方面,1
时间表,1
时未,1
早已,1
日起,1
日至,1
日常生活,1
日前,1
无语,1
无果,1
无效,1
无奈,1
无力,1
无从,1
无人,1
旗号,1
搭架子,1
搭到,1
搬迁,1
授权,1
损害,1
捐赠,1
振业峦,1
振业,1
按规定,1
按天,1
指示,1
指正,1
挂靠,1
拟订,1
招调,1
招租,1
招标,1
招收,1
拖延,1
据园方,1
排个,1
搞成,1
接下来,1
搞不清,1
搜到,1
提货,1
提档,1
提柜,1
提及,1
提单,1
提倡,1
掮客,1
推行,1
控股集团,1
控股权,1
控制权,1
接近,1
接听,1
廉洁,1
康力,1
应给于,1
备齐,1
多岁,1
多层,1
多天,1
多出,1
多余,1
多为,1
多个,1
备注,1
好多年,1
处马芹,1
处长,1
增持,1
塘朗,1
堪比,1
堆存,1
基本,1
大专,1
大型,1
大好事,1
大学,1
好不好,1
套话,1
失去,1
失信于民,1
央企,1
太难,1
天陪,1
天津港,1
大部分,1
大道,1
大至,1
大肆宣传,1
大概,1
大张旗鼓,1
大幅,1
培训中心,1
城广,1
坚持,1
回事,1
商标,1
商品,1
唯有,1
售给,1
哪一位,1
品牌形象,1
咱刷,1
员工工资,1
告诉,1
启用,1
含有,1
后面,1
后果,1
后拔,1
后悔,1
喜悦,1
回复人,1
坂田佳兆业,1
园方,1
地要,1
地点,1
地址,1
地位,1
地产商,1
在线,1
国际,1
国营,1
国民教育,1
国有土地,1
国务院办公厅,1
国办发,1
国内,1
困难重重,1
园长,1
好事,1
如今,1
应由,1
山东,1
工程兵,1
工商登记,1
工商,1
工入,1
工作效率,1
工业,1
山谷,1
履行职责,1
如要,1
属实,1
居然,1
居住区,1
尾声,1
尸位素餐,1
就任,1
尝试,1
巨大,1
差额,1
已交,1
巴士,1
应届,1
广州港,1
广州,1
广大,1
广场,1
广东,1
幼教,1
并报,1
年报,1
干脆,1
干扰,1
带头,1
市场化,1
市场主体,1
市场,1
尚无,1
封信,1
对此,1
官话,1
官方,1
完善,1
完全,1
安全,1
学院,1
学籍,1
存量,1
存疑,1
存档,1
存有,1
存于,1
子女,1
委托方,1
委托人,1
委托,1
官方网站,1
宝贝,1
对方,1
实则,1
对拟,1
对待,1
对央,1
对五幼,1
富裕,1
寄到,1
家门口,1
家住,1
害群之马,1
宣传,1
客服,1
审计报告,1
实质,1
实行,1
实实在在,1
龙岗区,1
