词语,计数
紧张,26
达到,26
小班,26
现想,26
安置,26
外来,26
几年,26
内容,26
理解,26
参加考试,26
体检,26
占用,26
区内,26
表示,26
志愿,26
分流,26
嘉园,26
惠州,26
街道办,26
回到,26
不想,26
老公,26
本市,26
截止,26
津贴,25
就学,25
成功,25
编制,25
权利,25
请教,25
指导,25
读完,25
保安,25
补办,25
资格证书,25
年限,25
新生,25
非深,25
营业执照,25
长期,25
可不可以,25
实验学校,25
寒假,24
现已,24
六年级,24
新闻,24
有效期,24
实验,24
确定,24
抚养费,24
医院,24
西乡,24
本来,24
培训中心,24
平湖,24
产假,24
梅林,24
人数,24
几天,24
你们好,23
正规,23
全家,23
不行,23
发布,23
龙华区,23
经济,23
市委,23
监护人,23
保教费,23
硕士,23
宝宝,23
任教,23
上半年,23
即将,23
弟弟,23
暂住,23
根本,23
我市,23
错过,23
妻子,23
语文,23
急盼,23
活动,23
需求,23
报读,23
录入,23
国内,22
出台,22
同学,22
园舍,22
回答,22
后来,22
依据,22
名额,22
公寓,22
基本,22
健康成长,22
部分,22
意见,22
落户,22
批准,22
接收,22
一级,22
开办,22
每学期,22
民治,22
一份,22
现场,22
现有,22
盖章,22
问问,22
尚未,22
我于,22
超过,22
过去,22
许可证,22
身边,22
这方面,22
说法,22
实施,22
横岗,21
分别,21
在读,21
制度,21
月底,21
操作,21
开展,21
五年级,21
接送,21
持有,21
择校费,21
报道,21
退回,21
面临,21
特殊,21
山庄,21
交学费,21
询问,21
六幼,21
交了,21
就近入学,21
同样,20
打电话,20
针对,20
各区,20
网址,20
符合条件,20
租凭,20
离婚,20
负责,20
再次,20
决定,20
数学,20
本学期,20
关外,20
校长,20
成绩单,20
出国,20
爱人,20
港籍,20
补交,20
清楚,20
鉴定,20
学前教育,20
得知,20
市场,20
下发,20
面向社会,20
颁发,20
居住地,20
在校,20
多次,20
想考,19
cn,19
行业,19
明白,19
调动,19
不再,19
调入,19
人士,19
产权,19
教材,19
艺术,19
杂费,19
就业,19
学生家长,19
提出,19
来说,19
地区,19
科技,19
知识,19
年度,19
生源,19
公开,19
军训,19
沟通,19
开放,19
是否是,19
很大,19
名单,19
园方,19
招收,19
指定,19
造成,19
二孩,19
义务,19
中专,19
我该,19
一天,18
临聘,18
高二,18
突然,18
技术,18
检查,18
先生,18
经验,18
出现,18
就读于,18
四川,18
您们,18
地点,18
商品房,18
周边,18
递交,18
公示,18
增加,18
不合理,18
状态,18
这次,18
意味着,18
号码,18
休学,18
形式,18
一点,18
辅导,18
计算,18
体育,18
要交,18
学业,18
补助,18
方案,18
整个,18
在家,18
建成,18
谢谢您,18
有无,18
务工人员,18
负责人,18
交费,18
从教,17
寒暑假,17
现就读,17
转回,17
属实,17
已有,17
疑问,17
全面,17
装修,17
多久,17
中职,17
顺利,17
过来,17
位于,17
主管部门,17
小时,17
两免,17
如下,17
特别,17
办好,17
挂靠,17
本科毕业,17
方法,17
分配,17
院校,17
校方,17
南湾,17
升高,17
发生,17
不够,17
民办教师,17
民办小学,17
江西,17
幼师,17
一项,17
沙井,17
暂时,17
成为,17
愿意,17
爷爷,17
原则,17
讯通,16
岗位,16
暂住证,16
普高,16
代课老师,16
优惠政策,16
处于,16
原件,16
请假,16
调查,16
有人,16
推迟,16
对应,16
姓名,16
事宜,16
征收,16
安居房,16
中小学生,16
教师证,16
本科学历,16
综合,16
别人,16
入学年龄,16
留在,16
核验,16
幼升,16
类别,16
统筹,16
减免,16
免考,16
职员,16
少儿,16
年底,16
福永,16
养老保险,16
复印件,16
全市,16
九月份,15
申办,15
九月,15
拥有,15
之生,15
未来,15
拆迁,15
过程,15
完全,15
招考,15
回去,15
承认,15
中英文,15
执行,15
适龄儿童,15
师范学校,15
遇到,15
变更,15
强制,15
受理,15
本科生,15
未能,15
区别,15
落实,15
力量,15
大家,15
茵悦,15
类似,15
预计,15
小升初,15
松岗,15
坂田,15
无房,15
笔试,15
新版,15
人口,15
国外,15
稳定,15
奶奶,15
住宅,15
二级,15
升学,15
我能,15
不让,15
一致,15
休息,14
回家,14
参考,14
开设,14
网络,14
面积,14
原籍,14
查不到,14
公明,14
月初,14
大厦,14
常住,14
教室,14
容易,14
设施,14
有个,14
正确,14
用途,14
男方,14
毕业证书,14
放弃,14
自查,14
套房,14
校园,14
www,14
几次,14
主任,14
两会,14
临时,14
专科,14
电脑,14
更改,14
后面,14
独生子女证,14
对此,14
买房,14
职校,14
性质,14
转为,14
中午,14
下午,14
交房,14
入园,14
园长,14
半年,14
教育部,14
真正,14
感谢您,14
区域,14
没书读,14
即可,14
报告,14
短信,13
五年,13
适用,13
放学,13
文化,13
在编,13
广东省教育厅,13
武汉,13
退款,13
指引,13
請問,13
反映,13
城市,13
这样的话,13
第二个,13
务工,13
之间,13
医生,13
每次,13
培训班,13
高校,13
起来,13
这一,13
参与,13
认为,13
拒绝,13
大量,13
预算,13
蛇口,13
高中毕业,13
指标,13
事项,13
打印,13
期限,13
考上,13
齐全,13
启动,13
可行,13
市民,13
育才,13
工厂,13
安保,13
留学,13
联系方式,13
成人教育,12
查看,12
吃饭,12
保留,12
已满,12
行政,12
版本,12
特区,12
比赛,12
负担,12
担任,12
六年,12
业务,12
解释,12
理由,12
涉及,12
等到,12
最新,12
石岩,12
每月,12
状况,12
山东,12
亲戚,12
密码,12
食堂,12
新村,12
录取分数,12
无助,12
外面,12
公安局,12
抢生,12
介绍,12
渠道,12
比例,12
美术,12
环境,12
初中部,12
期盼,12
高级,12
安徽,12
接纳,12
有点,12
二手房,12
几所,12
通知书,12
至少,12
确实,12
适合,12
一半,12
商务,12
资助,12
适龄,12
支持,12
农民房,12
梅州,12
乱收费,12
身体,12
予以,12
急切,12
链接,12
同一个,12
放开,12
有交,12
咨询电话,12
及时,12
丽湖,12
获悉,12
银行,12
第一次,12
实习,12
心里,11
十多年,11
承诺,11
地段,11
对外,11
将来,11
居委会,11
土地,11
眼看,11
上面,11
饭菜,11
总理,11
在外,11
健康,11
做好,11
免交,11
做法,11
着急,11
来到,11
学年,11
基础教育,11
进去,11
以为,11
上交,11
监督,11
编号,11
自愿,11
法律,11
自有,11
南联,11
应届生,11
采取,11
优先,11
edu,11
会考,11
集体户,11
注销,11
自行处理,11
指南,11
准生证,11
搬迁,11
素质,11
实地,11
下称,11
第六,11
对口,11
联系电话,11
聘用,11
产生,11
暂缓,11
领到,11
亲戚家,11
工作站,11
配偶,11
往年,11
多位,11
问过,11
保险,11
用于,11
大孩,11
行为,11
河南,11
来自,11
困难,11
意思,11
事业,11
成人,11
万分,11
鼓励,11
跟着,11
认可,11
不见,11
走访调查,11
周末,11
高等教育,11
科学,11
受到,11
我校,11
龙外,11
平台,10
有何,10
农村,10
建设者,10
刚刚,10
离职,10
努力,10
减少,10
不予,10
发票,10
学科,10
评聘,10
发证,10
通知单,10
自行,10
昨天,10
非学历,10
逼近,10
师范学院,10
大陆,10
离家,10
相信,10
核实,10
转过,10
南路,10
分校,10
赞成,10
盼望,10
新建,10
分居,10
违反,10
sz,10
com,10
双胞胎,10
如今,10
一块,10
主席,10
放心,10
改为,10
放寒假,10
迟迟,10
..,10
法规,10
委托,10
石厦,10
这项,10
结婚,10
有限公司,10
花城,10
资金,10
放在,10
按时,10
文凭,10
星期,10
制定,10
贡献,10
单独,10
对方,10
单薄,10
措施,10
大人,10
老大,10
重点,10
入编,10
耽误,10
顺延,10
成立,10
技术学校,10
补课,10
迁移,10
小学教师,10
多元,10
考大学,10
当月,10
办公室,10
就算,10
现象,10
到期,10
工作调动,10
教书,10
家人,10
代替,10
怎样才能,10
自主,10
搬家,10
一张,10
市属,10
卫生,10
无人,10
盐田区,10
往届,10
距离,10
保护,10
包含,10
不太,10
成熟,10
四年,9
代表,9
到时候,9
江苏,9
红岭,9
算是,9
初审,9
办事处,9
从小,9
法律法规,9
满意,9
走读生,9
四季,9
初级中学,9
引进,9
高级教师,9
及格,9
一种,9
划到,9
不得,9
生物,9
过期,9
类型,9
面向,9
二个,9
好像,9
工作者,9
公章,9
插班生,9
打开,9
家园,9
保障,9
邮箱,9
质量,9
家委会,9
提示,9
无奈,9
提升,9
全额,9
只退,9
需不需要,9
中学教师,9
所属,9
同志,9
一家人,9
接下来,9
早已,9
同事,9
错误,9
李克强,9
考过,9
特此,9
来回,9
实践,9
实实在在,9
贷款,9
遗失,9
违规,9
经历,9
会计,9
英语老师,9
有所,9
出生证明,9
经费,9
年纪,9
退还,9
年前,9
住户,9
资源,9
离异,9
随班,9
选修,9
评定,9
离开,9
带到,9
不满,9
旁边,9
户籍地,9
官网,9
物理,9
定义,9
布心,9
多个,9
我现,9
基础,9
二年,9
地理,9
不足,9
想到,9
加盖,9
压力,9
思想品德,9
填报,9
劳动,9
急需,9
事故,9
签订,9
越来越,9
也许,9
不发,9
功能,9
地上,9
晚上,9
加分,9
承担,9
点击,9
计生办,9
三岁,9
两次,9
复读,9
南方,9
不可,9
交纳,9
国务院,9
等待,9
交清,8
托班,8
反而,8
当年,8
年初,8
住所,8
收入,8
样子,8
体现,8
十年,8
新城,8
学制,8
为准,8
直属,8
直到,8
交到,8
明天,8
医疗,8
收据,8
注意,8
梅州市,8
积极,8
女士,8
纳税,8
优秀,8
高兴,8
广大,8
一类,8
教龄,8
区分,8
有房,8
格式,8
出行,8
传言,8
医保,8
明年初,8
伤害,8
感觉,8
相差,8
经营,8
此致,8
一班,8
规模,8
半个,8
批评,8
上海,8
协调,8
公共,8
班上,8
龙华民,8
配合,8
固定,8
财务,8
博士,8
借读,8
名义,8
对面,8
百忙之中,8
民办非,8
假期,8
老二,8
老人,8
不少,8
停课,8
下个,8
所谓,8
跟随,8
小學,8
条款,8
上述,8
美国,8
信义,8
想来,8
查到,8
内部,8
校外,8
佛山,8
戶口,8
下载,8
抚养,8
侄女,8
获取,8
和谐,8
每日,8
宝龙,8
中等职业,8
留学人员,8
盐田,8
阳光,8
留守,8
员工,8
告之,8
网页,8
身份证号,8
求知,8
时代,8
在职,8
莲花,8
资格考试,8
进展,8
政府部门,8
表格,8
举办,8
行政部门,8
运动,8
简单,8
没法,8
法定,8
汕头,8
研究,8
助学金,8
更好,8
许可,8
记录,8
人民,8
利用,8
不胜感激,8
付出,8
开通,8
更换,8
一次性,8
用地,8
当初,8
生病,8
大四,8
原名,8
应聘,8
我来,8
正编,8
一时,8
安清路,7
念书,7
普通高中,7
带来,7
怎么回事,7
南临,7
第三,7
自购,7
缴交,7
思想,7
其实,7
关心,7
校服,7
将划,7
意义,7
变成,7
民生,7
职位,7
一个班,7
三口,7
gov,7
安心,7
男孩,7
园岭,7
中部,7
班费,7
曾经,7
长大,7
旅游,7
师范大学,7
完整,7
第二天,7
深圳市政府,7
户主,7
我国,7
忘记,7
轉入,7
原先,7
房主,7
职工,7
将要,7
校内,7
祖国,7
五公里,7
环观,7
精神,7
謝謝,7
事实,7
我們,7
大学生,7
前妻,7
中小学校,7
事出,7
协议,7
提醒,7
三路,7
办理手续,7
在线,7
求助,7
中心小学,7
工作日,7
深府,7
空穴来风,7
后续,7
回国,7
近期,7
公交,7
肯定,7
责任,7
不愿,7
最终,7
残疾,7
是从,7
迁到,7
是因为,7
加强,7
华南,7
大浪,7
购置,7
初中生,7
实际上,7
能查,7
考研,7
普查,7
教练,7
下去,7
翠园,7
预交,7
成都,7
中班,7
本区,7
生命,7
保税区,7
对象,7
火车票,7
已入,7
提高,7
发给,7
省级,7
目的,7
免除,7
免收,7
价格,7
招调,7
社保卡,7
出租,7
出示,7
集团,7
不收,7
延迟,7
并未,7
太远,7
高层次,7
劳务工,7
相对,7
一批,7
妹妹,7
湖南省,7
以来,7
归国,7
毕竟,7
设置,7
申请表,7
反应,7
鹭湖,7
敬请,7
办公,7
合作,7
来信,7
应当,7
涨价,7
级别,7
莲塘,7
明显,7
西靠,7
优惠,7
不通,7
纸质,7
复审,7
广西,7
择校,7
女方,7
得花,7
检测,7
荔园,7
东西,7
一边,7
新证,7
考试成绩,7
函授,7
省内,7
两天,7
结婚证,7
种种原因,7
申领,7
艰难,7
感到,7
输入,7
上小一,7
登录,7
一胎,7
读研,7
体罚,7
认真,7
开发商,7
培养,7
意识,7
创业,7
指点,7
外公,7
农村户口,7
开园,7
一周,7
大鹏,7
必有,7
此类,7
舍近求远,7
评审,7
景田,7
办到,7
患有,7
过年,7
入口,7
转校,7
重要,7
港澳,7
东靠,7
给出,7
几乎,7
用来,7
之时,7
楼盘,7
才行,7
学习成绩,7
人事档案,7
对待,6
国际,6
前面,6
剩下,6
现金,6
重读,6
国考,6
入伙,6
外籍,6
推荐,6
下列,6
一线,6
名称,6
课时,6
办事,6
南海,6
南油,6
各类,6
南头,6
一小,6
办不到,6
更新,6
读小一,6
犯罪,6
请求,6
单身公寓,6
全免,6
这件,6
单亲,6
基本上,6
出售,6
有时,6
若有,6
委员会,6
卷子,6
刚好,6
几家,6
孕产,6
用过,6
辛苦,6
劳务,6
春节,6
足球,6
十几年,6
不便,6
发到,6
这所,6
学历证书,6
出差,6
专升本,6
生于,6
教育经费,6
喜欢,6
新开,6
暑期,6
化学,6
处罚,6
要升,6
好象,6
甲醛,6
复核,6
训练,6
敬礼,6
改变,6
新房,6
智能,6
申請,6
出租屋,6
转移,6
城镇,6
务工者,6
本次,6
家乡,6
留级,6
宣传,6
现要,6
华富,6
参加国,6
公积金,6
那种,6
家中,6
公民,6
自费,6
大宝,6
功课,6
公招,6
大学本科,6
深教,6
家有,6
本月,6
只好,6
华侨,6
未满,6
初级,6
变动,6
融合,6
记得,6
坚持,6
一条,6
教育厅,6
大部分,6
午休,6
完工,6
养老,6
午托班,6
新莲,6
自我,6
官方,6
西丽,6
场地,6
奖状,6
订票,6
最低,6
家住,6
心理,6
必要,6
借考,6
租客,6
投资,6
今年初,6
第一胎,6
编码,6
亚洲,6
累计,6
江西省,6
作出,6
执法,6
高职,6
省外,6
保育,6
以外,6
百忙中,6
主动,6
招生办,6
建局,6
第二胎,6
算不算,6
法院,6
笋岗,6
梦想,6
人民币,6
已交,6
面对,6
绿洲,6
歧视,6
书包,6
缓解,6
技能,6
管理所,6
恢复,6
仍然,6
工商,6
符合国家,6
师生,6
验证,6
技工学校,6
校医,6
修改,6
群众,6
校区,6
第一个,6
想回,6
河源市,6
修读,6
残疾人,6
意外,6
投入使用,6
程度,6
陕西,6
监管,6
书本费,6
报纸,6
百姓,6
中间,6
附件,6
经常,6
交齐,6
传统,6
市级,6
考完,6
微信,6
龙城,6
并于,6
签发,6
中介,6
雅园,6
htm,6
中断,6
一分,6
相同,6
社保局,6
很着急,6
隐患,6
住址,6
体检费,6
平时,6
难以,6
人事,6
流动人口,6
东门,6
竹头,6
中有,6
丈夫,6
择校生,6
雇员,6
缴清,6
考了,6
真实,6
广场,6
报到证,6
上午,6
相当于,6
打扰,6
相当,6
经商,6
纳税人,6
居然,6
表现,5
签了,5
多月,5
来讲,5
筹设,5
教材费,5
外出,5
迁至,5
人才交流,5
报销,5
补缴,5
签证,5
加拿大,5
人力,5
辦理,5
仅仅,5
管理人员,5
今后,5
加上,5
补课费,5
多交,5
达标,5
过后,5
外未,5
签定,5
不去,5
往返,5
外婆,5
更近,5
加班,5
剩余,5
籍贯,5
补修,5
如能,5
应用,5
众多,5
应对,5
改造,5
纳入,5
女孩,5
荷谷,5
好吃,5
改成,5
桌椅,5
并非,5
一间,5
出生证,5
出生年月,5
最大,5
英语专业,5
专家,5
出勤,5
难题,5
有权,5
追求,5
湖北省,5
申请材料,5
媒体,5
退档,5
年幼,5
电子,5
送到,5
分钟,5
进度,5
梧州,5
进一步,5
最好,5
从业,5
近日,5
大多数,5
返回,5
管辖,5
大学毕业,5
抽空,5
行程,5
助学,5
利益,5
拆除,5
大班,5
大约,5
大致,5
这份,5
法人,5
代码,5
漏掉,5
两孩,5
创新,5
概念,5
天颂雅苑,5
这点,5
延误,5
放宽,5
拜托,5
西方,5
先交,5
人事关系,5
施行,5
或者说,5
szeb,5
一段时间,5
施工,5
确切,5
万分感激,5
中途,5
发文,5
受伤,5
现为,5
变化,5
中级,5
福安,5
中等,5
时间表,5
现代,5
周六,5
私立高中,5
去年底,5
不得不,5
讲课,5
四个,5
硕士学位,5
证实,5
主管,5
物业,5
现住,5
一生,5
双非,5
赔偿,5
评为,5
为谢,5
求职,5
环节,5
预约,5
合理合法,5
社团,5
早就,5
中华,5
特长生,5
早上,5
课外,5
课本,5
同年,5
调令,5
特级教师,5
手机,5
各级,5
特殊教育,5
调皮,5
龙悦,5
打人,5
禁止,5
只发,5
该片,5
时会,5
房租,5
无效,5
语言,5
中教,5
打工者,5
同等,5
玉律,5
独立,5
祖辈,5
名校,5
中学生,5
无需,5
个体,5
爸爸妈妈,5
超标,5
护照,5
服务中心,5
交税,5
额外,5
转来,5
基地,5
培训费,5
交汇处,5
见到,5
景秀,5
理想,5
数量,5
第二年,5
三月,5
升入,5
医疗保险,5
第四,5
回信,5
等级证书,5
筹办,5
很快,5
没收,5
教育网,5
暂行办法,5
报名费,5
等级,5
德育,5
暂停,5
两种,5
教费,5
声音,5
北环,5
要考,5
升小,5
首次,5
快要,5
万元,5
计算机,5
现读,5
想法,5
高中生,5
书面,5
印章,5
历史,5
身心健康,5
租房子,5
成本,5
回执,5
回应,5
原在,5
原本,5
STEM,5
南湖,5
立即,5
矛盾,5
南岭村,5
跨区,5
计划外,5
国籍,5
国际部,5
在内,5
不好意思,5
段时间,5
协助,5
残疾儿童,5
普惠性,5
解锁,5
五个,5
节日,5
前段时间,5
平等,5
消极,5
上沙,5
學籍,5
工业区,5
对外开放,5
工业,5
采集,5
何种,5
群里,5
全校,5
再婚,5
期末考试,5
期末,5
联合,5
职高,5
再考,5
何时能,5
机票,5
校车,5
将会,5
选项,5
长时间,5
将近,5
学时,5
舞蹈,5
学府,5
履行,5
职介,5
农行,5
重考,5
通用,5
提出申请,5
一事,5
自已,5
市政府,5
关内,5
共同,5
未成年人,5
六约,5
关爱,5
市局,5
搜索,5
六月,5
依然,5
能用,5
依法,5
兴趣班,5
公正,5
八卦岭,5
邮件,5
具体情况,5
一个多月,5
完毕,5
自然,5
家庭作业,5
未交,5
佳园,5
百花,5
家长会,5
美苑,5
师范院校,5
提到,5
服装,5
帮帮我,5
小心,5
来读,5
铁路,5
少数民族,5
决定书,5
上门,5
就行,5
兄弟,5
学员,5
银湖,5
重量,5
一部分,5
接听,5
小店,5
适应,5
考入,5
金额,5
钢琴,5
小学部,5
平均,5
接通,4
场所,4
文件精神,4
考试网,4
家属,4
午晚,4
快速,4
半月,4
七月份,4
信兴,4
第三方,4
整整,4
班里,4
海南,4
美丽,4
現在,4
规范,4
工龄,4
交完,4
规则,4
此种,4
第二次,4
登陆,4
此次,4
考核,4
所有人,4
美好,4
文理,4
据说,4
图书馆,4
二小,4
单身,4
文科,4
技校,4
总部,4
美观,4
信息网,4
本校,4
在建,4
单亲家庭,4
二次,4
来不及,4
宽松,4
社局,4
投入,4
打击,4
地位,4
身上,4
信息管理系统,4
华联,4
地图,4
文学,4
地块,4
疾病,4
差不多,4
信息技术,4
怡美,4
据我所知,4
合适,4
居住区,4
邦德,4
很差,4
益田,4
北京师范大学,4
手上,4
两省,4
防范,4
六岁,4
备考,4
查阅,4
答疑,4
复杂,4
复查,4
日才,4
能读,4
日起,4
来看,4
生下,4
人事局,4
预报名,4
实效,4
调解书,4
生产,4
预售,4
辞职,4
浙江,4
没用,4
一系列,4
手段,4
便于,4
未查,4
避免,4
北大,4
公馆,4
转园,4
浪费,4
台湾,4
9.1,4
皇岗,4
节假日,4
二宝,4
已于,4
皓月,4
保证,4
阅读,4
心智,4
报到,4
理论,4
不含,4
交费用,4
转读,4
公里,4
台湾籍,4
公证,4
区属,4
报名条件,4
要读,4
交钱,4
境外,4
宣布,4
热爱,4
来得及,4
市内,4
要收,4
旧证,4
北斗,4
卖掉,4
都市报,4
本省,4
现实,4
发出,4
资源库,4
不忍心,4
发了,4
为民,4
反馈,4
民众,4
做出,4
托儿所,4
托班及,4
局面,4
长姐,4
硬性,4
深圳市人民政府,4
不肯,4
不算,4
我方,4
明珠,4
职称评定,4
碧海,4
html,4
设计,4
东方,4
毕业班,4
我哥,4
高等学校,4
中旬,4
明确规定,4
我原,4
一共,4
私人,4
尊重,4
参保,4
哈尔滨,4
上级,4
味道,4
和丽湖,4
周围,4
入围,4
中级职称,4
福民,4
试行,4
停止,4
户管,4
耐心,4
福苑,4
老板,4
时能,4
叔叔,4
不符,4
发送,4
哪位,4
哪所,4
发育,4
职务,4
重点中学,4
排队,4
周五,4
周一,4
资料费,4
一片,4
福利,4
做到,4
唯一,4
海湾,4
之内,4
南外,4
下属,4
新增,4
群体,4
书院,4
特困生,4
联考,4
门牙,4
意向,4
愉快,4
争取,4
事业单位,4
困惑,4
困扰,4
本科文凭,4
同等待遇,4
窗口,4
现正,4
二中,4
固戍,4
惠州市,4
中央,4
早日,4
八年级,4
工作量,4
悲剧,4
俩个,4
周日,4
竞赛,4
爱华,4
国庆,4
每人,4
新安,4
名师,4
岗厦,4
祝您,4
排名,4
江门,4
村委,4
只交,4
授权,4
四点,4
王少伟,4
......,4
四类,4
后备,4
深圳经济特区,4
名苑,4
原有,4
爷爷奶奶,4
讲师,4
却说,4
成考,4
巡查,4
群内,4
财富,4
条例,4
回覆,4
少年,4
每班,4
九年制,4
本部,4
厂房,4
因在,4
本身,4
签合同,4
侨香,4
心理健康,4
太太,4
一视同仁,4
韦博,4
如需,4
电梯,4
河源,4
学子,4
干部,4
校园内,4
完善,4
还会,4
到校,4
篮球,4
注明,4
从来,4
航城,4
教务处,4
自考办,4
收集,4
随时,4
治疗,4
到位,4
幅度,4
引起,4
清晰,4
下面,4
案件,4
体育设施,4
申诉,4
过节费,4
补录,4
一门,4
姐姐,4
体育课,4
随父,4
最多,4
侄子,4
强烈,4
出事,4
侄儿,4
出于,4
出入,4
申请人,4
上周,4
苦恼,4
前天,4
未办理,4
绑定,4
似乎,4
近几年,4
韩国,4
佳桥,4
出资,4
4.5,4
绩效,4
最迟,4
上屋,4
招录,4
省市,4
续签,4
两周,4
伙食,4
女性,4
学期开始,4
外教,4
太贵,4
支付,4
楼下,4
不准,4
需提交,4
分类,4
放暑假,4
分组,4
康桥,4
学生奶,4
任意,4
分项,4
陷阱,4
省份,4
创办,4
写字,4
两学证,4
大赛,4
集资房,4
会计专业,4
出面,4
连带,4
幼儿教师,4
大纲,4
